TotalFrame,Time,DeltaTime,FPS,RAM
99298,0.0000,0.073312,13.64, 522.8032
99299,0.0000,0.073312,13.64, 519.0313
99300,0.0199,0.020000,50.00, 518.7955
99301,0.0951,0.075185,13.30, 518.7972
99302,0.1630,0.067889,14.73, 518.7972
99303,0.2302,0.067247,14.87, 518.7972
99304,0.2970,0.066710,14.99, 518.7972
99305,0.3666,0.069575,14.37, 518.7972
99306,0.4348,0.068317,14.64, 518.7972
99307,0.5016,0.066750,14.98, 518.7972
99308,0.5681,0.066531,15.03, 518.7972
99309,0.6350,0.066909,14.95, 518.7972
99310,0.7007,0.065650,15.23, 518.7963
99311,0.7667,0.065965,15.16, 518.7918
99312,0.8333,0.066624,15.01, 518.7918
99313,0.9001,0.066811,14.97, 518.7918
99314,0.9628,0.062703,15.95, 518.7918
99315,1.0291,0.066245,15.10, 518.7918
99316,1.0935,0.064496,15.50, 518.7918
99317,1.1610,0.067490,14.82, 518.7918
99318,1.2271,0.066039,15.14, 518.7918
99319,1.2930,0.065851,15.19, 518.7918
99320,1.3713,0.078449,12.75, 518.7918
99321,1.4387,0.067311,14.86, 518.7918
99322,1.5073,0.068639,14.57, 518.7918
99323,1.5736,0.066264,15.09, 518.7918
99324,1.6409,0.067312,14.86, 518.7918
99325,1.7069,0.066055,15.14, 518.7918
99326,1.7766,0.069696,14.35, 518.7918
99327,1.8431,0.066468,15.04, 518.7918
99328,1.9099,0.066843,14.96, 518.7918
99329,1.9766,0.066539,15.03, 518.7918
99330,2.0448,0.068311,14.64, 518.7918
99331,2.1141,0.069289,14.43, 518.7918
99332,2.1862,0.072008,13.89, 518.7918
99333,2.2500,0.063881,15.65, 518.7918
99334,2.3235,0.073518,13.60, 518.7918
99335,2.3911,0.067637,14.78, 518.7918
99336,2.4575,0.066414,15.06, 518.7918
99337,2.5244,0.066860,14.96, 518.7918
99338,2.5909,0.066579,15.02, 518.7918
99339,2.6570,0.065994,15.15, 518.7918
99340,2.7231,0.066131,15.12, 518.7918
99341,2.7892,0.066094,15.13, 518.7918
99342,2.8568,0.067605,14.79, 518.7918
99343,2.9255,0.068736,14.55, 518.7918
99344,2.9924,0.066904,14.95, 518.7918
99345,3.0614,0.068934,14.51, 518.7918
99346,3.1287,0.067285,14.86, 518.7918
99347,3.1973,0.068586,14.58, 518.7918
99348,3.2660,0.068732,14.55, 518.7918
99349,3.3390,0.072932,13.71, 518.7918
99350,3.4056,0.066697,14.99, 518.7918
99351,3.4711,0.065425,15.28, 518.7918
99352,3.5356,0.064628,15.47, 518.7918
99353,3.6041,0.068452,14.61, 518.7918
99354,3.6671,0.062957,15.88, 518.7918
99355,3.7333,0.066133,15.12, 518.7918
99356,3.8022,0.069051,14.48, 518.7918
99357,3.8719,0.069659,14.36, 518.7918
99358,3.9385,0.066562,15.02, 518.7918
99359,4.0073,0.068880,14.52, 518.7918
99360,4.0745,0.067072,14.91, 518.7918
99361,4.1447,0.070226,14.24, 518.7918
99362,4.2111,0.066443,15.05, 518.7918
99363,4.2776,0.066475,15.04, 518.7918
99364,4.3518,0.074202,13.48, 518.7918
99365,4.4191,0.067237,14.87, 518.7918
99366,4.4854,0.066311,15.08, 518.7918
99367,4.5521,0.066743,14.98, 518.7918
99368,4.6185,0.066503,15.04, 518.7918
99369,4.6859,0.067309,14.86, 518.7918
99370,4.7478,0.061886,16.16, 518.7918
99371,4.8152,0.067453,14.83, 518.7918
99372,4.8809,0.065640,15.23, 518.7918
99373,4.9475,0.066656,15.00, 518.7918
99374,5.0143,0.066739,14.98, 518.7918
99375,5.0820,0.067719,14.77, 518.7918
99376,5.1481,0.066109,15.13, 518.7918
99377,5.2153,0.067224,14.88, 518.7918
99378,5.2813,0.065914,15.17, 518.7918
99379,5.3512,0.069971,14.29, 518.7918
99380,5.4175,0.066255,15.09, 518.7918
99381,5.4841,0.066709,14.99, 518.7918
99382,5.5513,0.067059,14.91, 518.7918
99383,5.6173,0.066104,15.13, 518.7918
99384,5.6832,0.065883,15.18, 518.7918
99385,5.7495,0.066301,15.08, 518.7918
99386,5.8156,0.065974,15.16, 518.7918
99387,5.8815,0.065972,15.16, 518.7918
99388,5.9495,0.068041,14.70, 518.7918
99389,6.0179,0.068439,14.61, 518.7918
99390,6.0867,0.068716,14.55, 518.7918
99391,6.1530,0.066289,15.09, 518.7918
99392,6.2208,0.067886,14.73, 518.7918
99393,6.2870,0.066200,15.11, 518.7918
99394,6.3589,0.071861,13.92, 518.7918
99395,6.4275,0.068632,14.57, 518.7918
99396,6.4934,0.065864,15.18, 518.7918
99397,6.5602,0.066835,14.96, 518.7918
99398,6.6265,0.066293,15.08, 518.7918
99399,6.6941,0.067593,14.79, 518.7918
99400,6.7604,0.066216,15.10, 518.7918
99401,6.8265,0.066180,15.11, 518.7918
99402,6.8926,0.066058,15.14, 518.7918
99403,6.9602,0.067699,14.77, 518.7918
99404,7.0272,0.067014,14.92, 518.7918
99405,7.1049,0.077619,12.88, 518.7918
99406,7.1676,0.062684,15.95, 518.7919
99407,7.2351,0.067465,14.82, 518.7918
99408,7.3026,0.067511,14.81, 518.7918
99409,7.3751,0.072532,13.79, 518.7918
99410,7.4413,0.066138,15.12, 518.7918
99411,7.5077,0.066432,15.05, 518.7918
99412,7.5748,0.067136,14.90, 518.7918
99413,7.6466,0.071864,13.92, 518.7918
99414,7.7150,0.068300,14.64, 518.7918
99415,7.7861,0.071214,14.04, 518.7918
99416,7.8572,0.070945,14.10, 518.7918
99417,7.9257,0.068534,14.59, 518.7918
99418,7.9959,0.070196,14.25, 518.7918
99419,8.0629,0.067061,14.91, 518.7918
99420,8.1335,0.070607,14.16, 518.7919
99421,8.2014,0.067959,14.71, 518.7917
99422,8.2710,0.069482,14.39, 518.7918
99423,8.3438,0.072737,13.75, 518.7918
99424,8.4092,0.065539,15.26, 518.7918
99425,8.4757,0.066466,15.05, 518.7918
99426,8.5420,0.066232,15.10, 518.7918
99427,8.6085,0.066552,15.03, 518.7918
99428,8.6754,0.066926,14.94, 518.7918
99429,8.7393,0.063830,15.67, 518.7918
99430,8.8014,0.062104,16.10, 518.7918
99431,8.8672,0.065804,15.20, 518.7918
99432,8.9366,0.069548,14.38, 518.7918
99433,9.0034,0.066772,14.98, 518.7918
99434,9.0696,0.066079,15.13, 518.7918
99435,9.1372,0.067718,14.77, 518.7918
99436,9.2030,0.065737,15.21, 518.7918
99437,9.2701,0.067199,14.88, 518.7918
99438,9.3428,0.072589,13.78, 518.7918
99439,9.4093,0.066544,15.03, 518.7918
99440,9.4762,0.066824,14.96, 518.7918
99441,9.5425,0.066308,15.08, 518.7918
99442,9.6084,0.065918,15.17, 518.7918
99443,9.6749,0.066486,15.04, 518.7918
99444,9.7406,0.065786,15.20, 518.7918
99445,9.8069,0.066275,15.09, 518.7918
99446,9.8730,0.066094,15.13, 518.7918
99447,9.9396,0.066606,15.01, 518.7918
