TotalFrame,Time,DeltaTime,FPS,RAM
56468,0.0000,0.065257,15.32, 4775.6170
56469,0.0000,0.065257,15.32, 4775.7540
56470,0.0200,0.020000,50.00, 4775.6550
56471,0.0239,0.003573,279.87, 4775.6810
56472,0.0313,0.007764,128.80, 4775.6440
56473,0.3647,0.333333,3.00, 4775.6410
56474,0.4185,0.053754,18.60, 4775.6810
56475,0.5605,0.141941,7.05, 4775.6410
56476,0.5635,0.003134,319.08, 4775.6430
56477,0.6196,0.055975,17.87, 4775.6430
56478,0.7104,0.090926,11.00, 4775.6410
56479,0.7842,0.073434,13.62, 4775.6430
56480,0.8213,0.037477,26.68, 4775.6420
56481,0.8896,0.068343,14.63, 4775.6380
56482,0.9565,0.066908,14.95, 4775.6380
56483,1.0229,0.066258,15.09, 4775.6380
56484,1.0898,0.066887,14.95, 4775.6380
56485,1.1567,0.066774,14.98, 4775.6380
56486,1.2231,0.066410,15.06, 4775.6380
56487,1.2900,0.067186,14.88, 4775.6380
56488,1.3569,0.066895,14.95, 4775.6380
56489,1.4238,0.066542,15.03, 4775.6380
56490,1.5166,0.093194,10.73, 4775.6380
56491,1.5571,0.040082,24.95, 4775.6380
56492,1.6240,0.067310,14.86, 4775.6380
56493,1.6914,0.067079,14.91, 4775.6380
56494,1.7583,0.067178,14.89, 4775.6380
56495,1.8271,0.068463,14.61, 4775.6380
56496,1.8940,0.067061,14.91, 4775.6380
56497,1.9614,0.067343,14.85, 4775.6380
56498,2.0288,0.067370,14.84, 4775.6380
56499,2.0962,0.067275,14.86, 4775.6380
56500,2.1631,0.066933,14.94, 4775.6380
56501,2.2300,0.067169,14.89, 4775.6380
56502,2.2974,0.067235,14.87, 4775.6380
56503,2.3643,0.067134,14.90, 4775.6380
56504,2.4321,0.067583,14.80, 4775.6380
56505,2.4990,0.066943,14.94, 4775.6380
56506,2.5664,0.067181,14.89, 4775.6380
56507,2.6333,0.067042,14.92, 4775.6380
56508,2.7002,0.067221,14.88, 4775.6380
56509,2.7676,0.067196,14.88, 4775.6380
56510,2.8359,0.068083,14.69, 4775.6380
56511,2.9028,0.066873,14.95, 4775.6380
56512,2.9697,0.067067,14.91, 4775.6400
56513,3.0371,0.067440,14.83, 4775.6380
56514,3.1045,0.067266,14.87, 4775.6380
56515,3.1938,0.089271,11.20, 4775.6380
56516,3.2393,0.045687,21.89, 4775.6380
56517,3.3066,0.067420,14.83, 4775.6380
56518,3.3740,0.067171,14.89, 4775.6380
56519,3.4414,0.067628,14.79, 4775.6380
56520,3.5093,0.067631,14.79, 4775.6380
56521,3.5762,0.066826,14.96, 4775.6380
56522,3.6431,0.067227,14.88, 4775.6380
56523,3.7104,0.067125,14.90, 4775.6380
56524,3.7769,0.066676,15.00, 4775.6380
56525,3.8452,0.068151,14.67, 4775.6480
56526,3.9121,0.067118,14.90, 4775.6380
56527,3.9795,0.067369,14.84, 4775.6380
56528,4.0474,0.067473,14.82, 4775.6380
56529,4.1250,0.077878,12.84, 4775.6380
56530,4.1816,0.056420,17.72, 4775.6380
56531,4.2485,0.067269,14.87, 4775.6400
56532,4.3159,0.067136,14.90, 4775.6380
56533,4.3828,0.066935,14.94, 4775.6380
56534,4.4502,0.067275,14.86, 4775.6380
56535,4.5171,0.067107,14.90, 4775.6380
56536,4.5845,0.067167,14.89, 4775.6380
56537,4.6748,0.090337,11.07, 4775.6380
56538,4.7334,0.058631,17.06, 4775.6380
56539,4.7861,0.052654,18.99, 4775.6380
56540,4.8550,0.068873,14.52, 4775.6380
56541,4.9219,0.067128,14.90, 4775.6380
56542,4.9897,0.067587,14.80, 4775.6380
56543,5.0571,0.067665,14.78, 4775.6380
56544,5.1245,0.067174,14.89, 4775.6380
56545,5.1914,0.067216,14.88, 4775.6380
56546,5.2588,0.067267,14.87, 4775.6380
56547,5.3267,0.067565,14.80, 4775.6380
56548,5.3936,0.067121,14.90, 4775.6380
56549,5.4604,0.067026,14.92, 4775.6380
56550,5.5278,0.067208,14.88, 4775.6380
56551,5.5947,0.067124,14.90, 4775.6380
56552,5.6621,0.067232,14.87, 4775.6380
56553,5.7300,0.067941,14.72, 4775.6380
56554,5.7969,0.066640,15.01, 4775.6380
56555,5.8984,0.101530,9.85, 4775.6380
56556,5.9321,0.033746,29.63, 4775.6380
56557,5.9990,0.067200,14.88, 4775.6380
56558,6.0664,0.067261,14.87, 4775.6380
56559,6.1333,0.066997,14.93, 4775.6380
56560,6.2007,0.067413,14.83, 4775.6380
56561,6.2681,0.067133,14.90, 4775.6380
56562,6.3350,0.067052,14.91, 4775.6380
56563,6.4019,0.066827,14.96, 4775.6430
56564,6.4697,0.067780,14.75, 4775.6430
56565,6.5366,0.066783,14.97, 4775.6380
56566,6.6040,0.067412,14.83, 4775.6380
56567,6.6709,0.067260,14.87, 4775.6380
56568,6.7383,0.067163,14.89, 4775.6380
56569,6.8057,0.067337,14.85, 4775.6380
56570,6.8740,0.068459,14.61, 4775.6380
56571,6.9414,0.067178,14.89, 4775.6400
56572,7.0088,0.067641,14.78, 4775.6380
56573,7.0762,0.067217,14.88, 4775.6380
56574,7.1431,0.067154,14.89, 4775.6380
56575,7.2104,0.067019,14.92, 4775.6380
56576,7.2773,0.067183,14.88, 4775.6380
56577,7.3481,0.070453,14.19, 4775.6380
56578,7.4155,0.067557,14.80, 4775.6380
56579,7.4795,0.064041,15.61, 4775.6380
56580,7.5469,0.067149,14.89, 4775.6380
56581,7.6138,0.067221,14.88, 4775.6380
56582,7.6812,0.067234,14.87, 4775.6380
56583,7.7485,0.067361,14.85, 4775.6380
56584,7.8193,0.070732,14.14, 4775.6380
56585,7.8843,0.065312,15.31, 4775.6380
56586,7.9517,0.067184,14.88, 4775.6380
56587,8.0186,0.067070,14.91, 4775.6380
56588,8.0864,0.067712,14.77, 4775.6380
56589,8.1533,0.067043,14.92, 4775.6380
56590,8.2207,0.067179,14.89, 4775.6380
56591,8.2881,0.067465,14.82, 4775.6380
56592,8.3550,0.066744,14.98, 4775.6400
56593,8.4219,0.067160,14.89, 4775.6380
56594,8.4893,0.067374,14.84, 4775.7010
56595,8.5571,0.067541,14.81, 4775.6380
56596,8.6235,0.066704,14.99, 4775.6380
56597,8.6909,0.067326,14.85, 4775.6380
56598,8.7637,0.072664,13.76, 4775.6380
56599,8.8262,0.062493,16.00, 4775.6710
56600,8.8940,0.067855,14.74, 4775.6340
56601,8.9614,0.067253,14.87, 4775.6390
56602,9.0283,0.067015,14.92, 4775.6370
56603,9.0947,0.066667,15.00, 4775.6740
56604,9.1616,0.066755,14.98, 4775.6370
56605,9.2295,0.067625,14.79, 4775.6370
56606,9.2959,0.066590,15.02, 4775.6370
56607,9.3633,0.067420,14.83, 4775.6370
56608,9.4302,0.067037,14.92, 4775.6380
56609,9.4976,0.066927,14.94, 4775.6380
56610,9.5645,0.067086,14.91, 4775.6370
56611,9.6313,0.067101,14.90, 4775.6380
56612,9.6982,0.066758,14.98, 4775.6370
56613,9.7656,0.067415,14.83, 4775.6380
56614,9.8330,0.067316,14.86, 4775.6370
56615,9.9014,0.068606,14.58, 4775.6380
56616,9.9688,0.067104,14.90, 4775.6380
