TotalFrame,Time,DeltaTime,FPS,RAM
18876,0.0000,0.333333,3.00, 424.1795
18877,0.0000,0.333333,3.00, 438.4869
18878,0.0200,0.020000,50.00, 448.1891
18879,0.2445,0.224562,4.45, 462.8351
18880,0.5779,0.333333,3.00, 462.8350
18881,0.9113,0.333333,3.00, 463.4568
18882,1.2445,0.333333,3.00, 462.8349
18883,1.5779,0.333333,3.00, 462.8349
18884,1.9113,0.333333,3.00, 462.8349
18885,2.2445,0.333333,3.00, 462.8349
18886,2.5779,0.333333,3.00, 463.4568
18887,2.9113,0.333333,3.00, 462.8349
18888,3.2445,0.333333,3.00, 462.8342
18889,3.5779,0.333333,3.00, 462.8295
18890,3.9113,0.333333,3.00, 462.8295
18891,4.2445,0.333333,3.00, 463.4514
18892,4.5779,0.333333,3.00, 462.8295
18893,4.9113,0.333333,3.00, 462.8295
18894,5.2445,0.333333,3.00, 462.8295
18895,5.5779,0.333333,3.00, 462.8295
18896,5.9113,0.333333,3.00, 463.4514
18897,6.2445,0.333333,3.00, 462.8295
18898,6.5779,0.333333,3.00, 462.8295
18899,6.9113,0.333333,3.00, 462.8295
18900,7.2445,0.333333,3.00, 462.8295
18901,7.5779,0.333333,3.00, 463.4514
18902,7.9113,0.333333,3.00, 462.8295
18903,8.2445,0.333333,3.00, 462.8295
18904,8.5779,0.333333,3.00, 462.8295
18905,8.9113,0.333333,3.00, 462.8295
18906,9.2445,0.333333,3.00, 463.4514
18907,9.5779,0.333333,3.00, 462.8295
18908,9.9113,0.333333,3.00, 462.8295
