TotalFrame,Time,DeltaTime,FPS
226862,0.0000,0.015349,65.15
226863,0.0000,0.015349,65.15
226864,0.0200,0.020000,50.00
226865,0.0232,0.003147,317.76
226866,0.0262,0.003083,324.39
226867,0.0479,0.021611,46.27
226868,0.0630,0.015047,66.46
226869,0.0782,0.015339,65.19
226870,0.0938,0.015461,64.68
226871,0.1089,0.015130,66.10
226872,0.1246,0.015800,63.29
226873,0.1396,0.014994,66.70
226874,0.1548,0.015087,66.28
226875,0.1703,0.015485,64.58
226876,0.1854,0.015144,66.03
226877,0.2008,0.015385,65.00
226878,0.2159,0.015123,66.13
226879,0.2313,0.015480,64.60
226880,0.2467,0.015313,65.30
226881,0.2622,0.015521,64.43
226882,0.2782,0.015981,62.58
226883,0.2930,0.014831,67.43
226884,0.3082,0.015187,65.84
226885,0.3237,0.015527,64.40
226886,0.3397,0.015995,62.52
226887,0.3546,0.014931,66.97
226888,0.3698,0.015077,66.33
226889,0.3853,0.015564,64.25
226890,0.4008,0.015515,64.46
226891,0.4161,0.015379,65.02
226892,0.4319,0.015717,63.62
226893,0.4471,0.015201,65.78
226894,0.4624,0.015291,65.40
226895,0.4781,0.015733,63.56
226896,0.4933,0.015216,65.72
226897,0.5093,0.015944,62.72
226898,0.5243,0.014986,66.73
226899,0.5396,0.015254,65.56
226900,0.5551,0.015577,64.20
226901,0.5704,0.015318,65.28
226902,0.5857,0.015299,65.37
226903,0.6011,0.015349,65.15
226904,0.6168,0.015776,63.39
226905,0.6323,0.015477,64.61
226906,0.6475,0.015088,66.28
226907,0.6631,0.015729,63.58
226908,0.6779,0.014677,68.13
226909,0.6936,0.015787,63.34
226910,0.7092,0.015632,63.97
226911,0.7244,0.015152,66.00
226912,0.7399,0.015432,64.80
226913,0.7552,0.015387,64.99
226914,0.7705,0.015342,65.18
226915,0.7861,0.015546,64.33
226916,0.8013,0.015207,65.76
226917,0.8168,0.015418,64.86
226918,0.8320,0.015328,65.24
226919,0.8474,0.015331,65.23
226920,0.8625,0.015125,66.11
226921,0.8783,0.015757,63.46
226922,0.8936,0.015334,65.21
226923,0.9091,0.015440,64.77
226924,0.9247,0.015615,64.04
226925,0.9402,0.015527,64.40
226926,0.9556,0.015347,65.16
226927,0.9709,0.015386,65.00
226928,0.9861,0.015154,65.99
226929,1.0020,0.015869,63.02
226930,1.0175,0.015469,64.65
226931,1.0328,0.015433,64.80
226932,1.0485,0.015678,63.78
226933,1.0634,0.014892,67.15
226934,1.0786,0.015248,65.58
226935,1.0940,0.015303,65.35
226936,1.1093,0.015355,65.12
226937,1.1248,0.015500,64.52
226938,1.1401,0.015329,65.24
226939,1.1556,0.015452,64.72
226940,1.1708,0.015222,65.69
226941,1.1868,0.015902,62.89
226942,1.2017,0.015002,66.66
226943,1.2170,0.015365,65.09
226944,1.2324,0.015333,65.22
226945,1.2480,0.015576,64.20
226946,1.2632,0.015185,65.85
226947,1.2788,0.015605,64.08
226948,1.2944,0.015621,64.02
226949,1.3097,0.015353,65.13
