TotalFrame,Time,DeltaTime,FPS
120373,0.0000,0.009196,108.74
120374,0.0000,0.009196,108.74
120375,0.0200,0.020000,50.00
120376,0.0231,0.003094,323.20
120377,0.0262,0.003064,326.37
120378,0.0378,0.011616,86.09
120379,0.0447,0.006959,143.71
120380,0.0519,0.007107,140.71
120381,0.0587,0.006820,146.63
120382,0.0655,0.006820,146.62
120383,0.0726,0.007105,140.75
120384,0.0794,0.006810,146.84
120385,0.0864,0.006987,143.13
120386,0.0931,0.006718,148.85
120387,0.1008,0.007721,129.52
120388,0.1072,0.006402,156.19
120389,0.1141,0.006883,145.29
120390,0.1212,0.007039,142.06
120391,0.1281,0.006908,144.76
120392,0.1354,0.007328,136.47
120393,0.1421,0.006681,149.69
120394,0.1490,0.006927,144.36
120395,0.1559,0.006937,144.16
120396,0.1628,0.006925,144.41
120397,0.1699,0.006995,142.97
120398,0.1766,0.006729,148.61
120399,0.1837,0.007072,141.40
120400,0.1905,0.006835,146.31
120401,0.1975,0.007022,142.42
120402,0.2044,0.006890,145.14
120403,0.2117,0.007335,136.33
120404,0.2183,0.006547,152.75
120405,0.2252,0.006951,143.87
120406,0.2322,0.006908,144.75
120407,0.2406,0.008424,118.71
120408,0.2463,0.005762,173.56
120409,0.2530,0.006642,150.56
120410,0.2600,0.007061,141.63
120411,0.2669,0.006859,145.80
120412,0.2737,0.006796,147.14
120413,0.2807,0.006995,142.97
120414,0.2878,0.007094,140.96
120415,0.2946,0.006853,145.92
120416,0.3016,0.006919,144.54
120417,0.3091,0.007589,131.77
120418,0.3161,0.006986,143.14
120419,0.3229,0.006818,146.67
120420,0.3299,0.006973,143.41
120421,0.3370,0.007114,140.57
120422,0.3439,0.006871,145.55
120423,0.3512,0.007300,136.98
120424,0.3581,0.006906,144.80
120425,0.3651,0.007022,142.41
120426,0.3719,0.006817,146.68
120427,0.3788,0.006918,144.55
120428,0.3859,0.006991,143.05
120429,0.3928,0.006940,144.09
120430,0.3997,0.006835,146.30
120431,0.4071,0.007493,133.46
120432,0.4141,0.006907,144.78
120433,0.4209,0.006881,145.32
120434,0.4279,0.007012,142.61
120435,0.4352,0.007241,138.11
120436,0.4418,0.006592,151.71
120437,0.4487,0.006919,144.54
120438,0.4557,0.007007,142.71
120439,0.4628,0.007091,141.02
120440,0.4694,0.006624,150.98
120441,0.4767,0.007255,137.84
120442,0.4836,0.006924,144.43
120443,0.4908,0.007252,137.89
120444,0.4976,0.006705,149.14
120445,0.5045,0.006988,143.11
120446,0.5115,0.006962,143.64
120447,0.5186,0.007155,139.77
120448,0.5255,0.006854,145.90
120449,0.5325,0.006972,143.43
120450,0.5394,0.006992,143.02
120451,0.5469,0.007457,134.10
120452,0.5534,0.006471,154.53
120453,0.5602,0.006803,147.00
120454,0.5674,0.007183,139.21
120455,0.5743,0.006973,143.41
120456,0.5813,0.006935,144.20
120457,0.5884,0.007111,140.63
120458,0.5955,0.007114,140.56
120459,0.6024,0.006916,144.59
120460,0.6094,0.006930,144.30
120461,0.6165,0.007191,139.06
120462,0.6234,0.006822,146.58
120463,0.6304,0.007053,141.79
120464,0.6374,0.006959,143.69
120465,0.6443,0.006974,143.40
120466,0.6512,0.006902,144.88
120467,0.6584,0.007172,139.43
120468,0.6652,0.006816,146.72
120469,0.6723,0.007076,141.33
120470,0.6792,0.006898,144.97
120471,0.6863,0.007156,139.74
120472,0.6935,0.007181,139.26
120473,0.7010,0.007425,134.67
120474,0.7080,0.007018,142.50
120475,0.7150,0.006974,143.39
120476,0.7220,0.007018,142.50
120477,0.7289,0.006973,143.40
120478,0.7356,0.006631,150.80
120479,0.7426,0.007010,142.66
120480,0.7498,0.007145,139.96
120481,0.7566,0.006873,145.50
120482,0.7638,0.007153,139.81
120483,0.7705,0.006738,148.41
120484,0.7772,0.006686,149.56
120485,0.7841,0.006952,143.84
120486,0.7912,0.007034,142.17
120487,0.7982,0.007041,142.02
120488,0.8052,0.006964,143.59
120489,0.8120,0.006824,146.55
120490,0.8195,0.007481,133.67
120491,0.8259,0.006443,155.21
120492,0.8331,0.007195,138.99
120493,0.8400,0.006844,146.12
120494,0.8470,0.007081,141.23
120495,0.8543,0.007271,137.53
120496,0.8613,0.006927,144.36
120497,0.8681,0.006851,145.97
120498,0.8749,0.006861,145.75
120499,0.8821,0.007150,139.86
120500,0.8889,0.006780,147.50
120501,0.8959,0.006953,143.83
120502,0.9030,0.007169,139.48
120503,0.9104,0.007400,135.14
120504,0.9170,0.006601,151.50
120505,0.9238,0.006751,148.13
120506,0.9311,0.007315,136.71
120507,0.9382,0.007167,139.52
120508,0.9451,0.006888,145.18
120509,0.9519,0.006776,147.58
120510,0.9590,0.007060,141.64
120511,0.9661,0.007153,139.81
120512,0.9730,0.006828,146.46
120513,0.9799,0.006915,144.62
120514,0.9871,0.007189,139.11
120515,0.9940,0.006936,144.18
120516,1.0009,0.006866,145.64
120517,1.0076,0.006791,147.26
120518,1.0148,0.007139,140.08
120519,1.0218,0.007023,142.40
120520,1.0291,0.007265,137.65
120521,1.0356,0.006573,152.13
120522,1.0427,0.007063,141.58
120523,1.0496,0.006929,144.31
120524,1.0566,0.007012,142.62
120525,1.0635,0.006876,145.44
120526,1.0706,0.007084,141.16
120527,1.0777,0.007095,140.95
120528,1.0845,0.006844,146.11
120529,1.0914,0.006870,145.57
120530,1.0985,0.007080,141.24
120531,1.1057,0.007195,139.00
120532,1.1124,0.006664,150.05
120533,1.1193,0.006996,142.94
120534,1.1263,0.006931,144.27
120535,1.1334,0.007137,140.11
120536,1.1402,0.006785,147.38
120537,1.1471,0.006897,144.98
120538,1.1542,0.007109,140.67
120539,1.1609,0.006662,150.11
120540,1.1681,0.007207,138.75
120541,1.1750,0.006956,143.75
120542,1.1820,0.006971,143.45
120543,1.1895,0.007497,133.39
120544,1.1959,0.006436,155.39
120545,1.2029,0.007000,142.87
120546,1.2100,0.007087,141.10
120547,1.2170,0.006984,143.18
120548,1.2240,0.006966,143.56
120549,1.2308,0.006812,146.80
120550,1.2381,0.007288,137.21
120551,1.2449,0.006786,147.36
120552,1.2517,0.006871,145.54
120553,1.2590,0.007273,137.49
120554,1.2658,0.006788,147.32
120555,1.2729,0.007106,140.72
120556,1.2796,0.006674,149.84
120557,1.2867,0.007132,140.22
120558,1.2935,0.006773,147.65
120559,1.3010,0.007457,134.11
120560,1.3076,0.006680,149.70
120561,1.3145,0.006821,146.61
120562,1.3216,0.007140,140.05
120563,1.3283,0.006711,149.00
120564,1.3356,0.007339,136.27
120565,1.3425,0.006825,146.52
120566,1.3495,0.007119,140.47
120567,1.3568,0.007210,138.70
120568,1.3631,0.006337,157.81
120569,1.3702,0.007094,140.97
120570,1.3771,0.006941,144.08
120571,1.3843,0.007123,140.38
120572,1.3912,0.006911,144.69
120573,1.3981,0.006916,144.60
120574,1.4051,0.006984,143.19
120575,1.4121,0.007034,142.18
120576,1.4191,0.006944,144.02
120577,1.4261,0.007013,142.59
120578,1.4330,0.006885,145.25
120579,1.4401,0.007131,140.24
120580,1.4471,0.007038,142.09
120581,1.4540,0.006908,144.76
120582,1.4610,0.006962,143.64
120583,1.4686,0.007571,132.08
120584,1.4753,0.006708,149.08
120585,1.4822,0.006907,144.79
120586,1.4893,0.007059,141.67
120587,1.4963,0.007008,142.69
120588,1.5032,0.006930,144.29
120589,1.5103,0.007083,141.19
120590,1.5173,0.007051,141.82
120591,1.5247,0.007359,135.90
120592,1.5313,0.006623,150.98
120593,1.5384,0.007094,140.97
120594,1.5453,0.006883,145.29
120595,1.5525,0.007209,138.72
120596,1.5594,0.006925,144.40
120597,1.5667,0.007319,136.64
120598,1.5733,0.006591,151.73
120599,1.5804,0.007080,141.24
120600,1.5875,0.007100,140.84
120601,1.5944,0.006894,145.05
120602,1.6016,0.007249,137.96
120603,1.6090,0.007342,136.21
120604,1.6158,0.006819,146.65
120605,1.6227,0.006887,145.20
120606,1.6298,0.007145,139.95
120607,1.6370,0.007160,139.67
120608,1.6438,0.006827,146.48
120609,1.6507,0.006845,146.09
120610,1.6578,0.007166,139.55
120611,1.6649,0.007017,142.51
120612,1.6719,0.006995,142.96
120613,1.6792,0.007326,136.49
120614,1.6860,0.006885,145.23
120615,1.6931,0.007069,141.46
120616,1.7001,0.006939,144.12
120617,1.7071,0.007011,142.64
120618,1.7142,0.007089,141.07
120619,1.7213,0.007139,140.08
120620,1.7281,0.006771,147.68
120621,1.7351,0.007017,142.52
120622,1.7428,0.007705,129.79
120623,1.7496,0.006819,146.65
120624,1.7565,0.006931,144.27
120625,1.7634,0.006893,145.07
120626,1.7705,0.007096,140.93
120627,1.7781,0.007534,132.73
120628,1.7842,0.006181,161.79
120629,1.7916,0.007297,137.05
120630,1.7985,0.006942,144.05
120631,1.8056,0.007113,140.59
120632,1.8126,0.006959,143.70
120633,1.8194,0.006861,145.75
120634,1.8267,0.007250,137.92
120635,1.8336,0.006890,145.14
120636,1.8408,0.007276,137.44
120637,1.8477,0.006802,147.01
120638,1.8549,0.007245,138.03
120639,1.8619,0.007026,142.33
120640,1.8688,0.006903,144.86
120641,1.8756,0.006791,147.26
120642,1.8824,0.006843,146.14
120643,1.8895,0.007038,142.09
120644,1.8972,0.007673,130.34
120645,1.9037,0.006519,153.40
120646,1.9108,0.007159,139.68
120647,1.9179,0.007092,141.00
120648,1.9247,0.006804,146.97
120649,1.9319,0.007123,140.40
120650,1.9387,0.006884,145.27
120651,1.9460,0.007221,138.49
120652,1.9528,0.006867,145.62
120653,1.9600,0.007221,138.48
120654,1.9670,0.006941,144.08
120655,1.9743,0.007345,136.14
120656,1.9812,0.006837,146.26
120657,1.9882,0.007004,142.77
120658,1.9951,0.006954,143.81
120659,2.0021,0.007023,142.39
120660,2.0090,0.006806,146.93
120661,2.0159,0.006895,145.04
120662,2.0233,0.007374,135.61
120663,2.0303,0.007081,141.23
120664,2.0370,0.006714,148.93
120665,2.0443,0.007217,138.55
120666,2.0512,0.006996,142.94
120667,2.0582,0.007000,142.87
120668,2.0653,0.007091,141.02
120669,2.0723,0.006932,144.26
120670,2.0792,0.006906,144.80
120671,2.0863,0.007131,140.23
120672,2.0933,0.006978,143.30
120673,2.1003,0.007005,142.76
120674,2.1074,0.007160,139.67
120675,2.1143,0.006873,145.49
120676,2.1213,0.006986,143.14
120677,2.1284,0.007088,141.08
120678,2.1354,0.006968,143.52
120679,2.1423,0.006923,144.45
120680,2.1494,0.007113,140.59
120681,2.1564,0.006997,142.92
120682,2.1634,0.007008,142.70
120683,2.1708,0.007466,133.95
120684,2.1774,0.006594,151.66
120685,2.1844,0.006972,143.42
120686,2.1912,0.006795,147.17
120687,2.1989,0.007620,131.23
120688,2.2054,0.006633,150.76
120689,2.2126,0.007092,141.01
120690,2.2196,0.007017,142.51
120691,2.2267,0.007125,140.35
120692,2.2335,0.006794,147.19
120693,2.2407,0.007216,138.58
120694,2.2477,0.006949,143.91
120695,2.2550,0.007335,136.33
120696,2.2618,0.006865,145.67
120697,2.2688,0.006920,144.50
120698,2.2757,0.006934,144.22
120699,2.2829,0.007191,139.06
120700,2.2897,0.006810,146.85
120701,2.2966,0.006937,144.16
120702,2.3038,0.007199,138.90
120703,2.3112,0.007351,136.03
120704,2.3179,0.006748,148.19
120705,2.3248,0.006813,146.78
120706,2.3318,0.007061,141.62
120707,2.3389,0.007103,140.79
120708,2.3458,0.006817,146.69
120709,2.3530,0.007220,138.50
120710,2.3601,0.007154,139.77
120711,2.3675,0.007355,135.96
120712,2.3740,0.006514,153.52
120713,2.3810,0.007026,142.34
120714,2.3879,0.006855,145.88
120715,2.3951,0.007205,138.80
120716,2.4019,0.006850,145.98
120717,2.4089,0.006967,143.54
120718,2.4161,0.007223,138.44
120719,2.4230,0.006908,144.75
120720,2.4299,0.006900,144.93
120721,2.4370,0.007042,142.01
120722,2.4441,0.007094,140.96
120723,2.4514,0.007356,135.95
120724,2.4581,0.006637,150.67
120725,2.4648,0.006793,147.22
120726,2.4719,0.006988,143.11
120727,2.4792,0.007380,135.51
120728,2.4861,0.006849,146.00
120729,2.4931,0.007047,141.91
120730,2.5002,0.007136,140.13
120731,2.5070,0.006761,147.91
120732,2.5143,0.007275,137.46
120733,2.5214,0.007160,139.67
120734,2.5280,0.006530,153.14
120735,2.5353,0.007396,135.21
120736,2.5424,0.006998,142.90
120737,2.5494,0.007003,142.79
120738,2.5567,0.007356,135.95
120739,2.5640,0.007241,138.10
120740,2.5707,0.006683,149.63
120741,2.5776,0.006992,143.01
120742,2.5849,0.007281,137.34
120743,2.5920,0.007119,140.47
120744,2.5987,0.006626,150.91
120745,2.6055,0.006853,145.92
120746,2.6129,0.007392,135.29
120747,2.6201,0.007158,139.70
120748,2.6270,0.006913,144.66
120749,2.6340,0.007002,142.82
120750,2.6410,0.006988,143.11
120751,2.6480,0.007058,141.69
120752,2.6549,0.006845,146.08
120753,2.6620,0.007183,139.22
120754,2.6690,0.006973,143.40
