TotalFrame,Time,DeltaTime,FPS
132625,0.0000,0.008464,118.15
132626,0.0000,0.008464,118.15
132627,0.0200,0.020000,50.00
132628,0.0231,0.003103,322.31
132629,0.0260,0.002894,345.54
132630,0.0405,0.014472,69.10
132631,0.0480,0.007512,133.12
132632,0.0557,0.007788,128.40
132633,0.0632,0.007447,134.28
132634,0.0709,0.007668,130.42
132635,0.0786,0.007716,129.59
132636,0.0860,0.007438,134.45
132637,0.0937,0.007648,130.75
132638,0.1013,0.007641,130.88
132639,0.1088,0.007533,132.76
132640,0.1165,0.007665,130.46
132641,0.1241,0.007664,130.48
132642,0.1319,0.007738,129.23
132643,0.1395,0.007532,132.77
132644,0.1471,0.007667,130.42
132645,0.1550,0.007877,126.95
132646,0.1629,0.007910,126.42
132647,0.1705,0.007621,131.21
132648,0.1780,0.007533,132.75
132649,0.1857,0.007653,130.67
132650,0.1934,0.007635,130.97
132651,0.2012,0.007832,127.68
132652,0.2090,0.007866,127.13
132653,0.2169,0.007898,126.61
132654,0.2249,0.007934,126.04
132655,0.2327,0.007783,128.48
132656,0.2403,0.007632,131.02
132657,0.2480,0.007727,129.41
132658,0.2558,0.007765,128.79
132659,0.2633,0.007549,132.47
132660,0.2709,0.007619,131.25
132661,0.2785,0.007588,131.78
132662,0.2863,0.007738,129.23
132663,0.2936,0.007361,135.85
132664,0.3016,0.007993,125.11
132665,0.3093,0.007705,129.78
132666,0.3167,0.007328,136.46
132667,0.3246,0.007926,126.17
132668,0.3322,0.007572,132.06
132669,0.3399,0.007767,128.76
132670,0.3477,0.007762,128.83
132671,0.3553,0.007638,130.92
132672,0.3633,0.007998,125.04
132673,0.3708,0.007484,133.61
132674,0.3785,0.007699,129.89
132675,0.3864,0.007871,127.05
132676,0.3943,0.007924,126.20
132677,0.4019,0.007545,132.53
132678,0.4097,0.007831,127.70
132679,0.4172,0.007567,132.15
132680,0.4250,0.007765,128.78
132681,0.4327,0.007763,128.82
132682,0.4407,0.007960,125.63
132683,0.4482,0.007458,134.08
132684,0.4559,0.007677,130.26
132685,0.4651,0.009270,107.87
132686,0.4714,0.006299,158.77
132687,0.4791,0.007672,130.35
132688,0.4868,0.007745,129.12
132689,0.4946,0.007702,129.83
132690,0.5023,0.007745,129.11
132691,0.5104,0.008167,122.44
132692,0.5178,0.007317,136.66
132693,0.5253,0.007557,132.32
132694,0.5331,0.007784,128.47
132695,0.5409,0.007790,128.38
132696,0.5485,0.007634,131.00
132697,0.5565,0.007924,126.19
132698,0.5640,0.007486,133.59
132699,0.5717,0.007793,128.33
132700,0.5795,0.007731,129.36
132701,0.5872,0.007720,129.54
132702,0.5947,0.007544,132.56
132703,0.6025,0.007807,128.10
132704,0.6104,0.007781,128.51
132705,0.6180,0.007691,130.02
132706,0.6257,0.007723,129.49
132707,0.6335,0.007798,128.23
132708,0.6412,0.007693,130.00
132709,0.6489,0.007608,131.44
132710,0.6567,0.007876,126.96
132711,0.6647,0.008021,124.68
132712,0.6724,0.007666,130.45
132713,0.6800,0.007581,131.91
132714,0.6878,0.007812,128.00
132715,0.6954,0.007549,132.47
132716,0.7029,0.007603,131.53
132717,0.7108,0.007848,127.42
132718,0.7185,0.007724,129.47
132719,0.7264,0.007859,127.25
132720,0.7341,0.007778,128.57
132721,0.7418,0.007631,131.04
132722,0.7495,0.007695,129.96
132723,0.7573,0.007758,128.90
132724,0.7649,0.007676,130.28
132725,0.7728,0.007912,126.39
132726,0.7804,0.007588,131.78
132727,0.7881,0.007714,129.63
132728,0.7960,0.007913,126.37
132729,0.8044,0.008408,118.93
132730,0.8117,0.007241,138.10
132731,0.8194,0.007707,129.76
132732,0.8271,0.007670,130.38
132733,0.8347,0.007633,131.01
132734,0.8425,0.007775,128.62
132735,0.8503,0.007791,128.35
132736,0.8579,0.007656,130.61
132737,0.8657,0.007809,128.06
132738,0.8733,0.007569,132.12
132739,0.8809,0.007559,132.30
132740,0.8887,0.007882,126.87
132741,0.8964,0.007639,130.91
132742,0.9041,0.007678,130.24
132743,0.9121,0.008050,124.23
132744,0.9196,0.007425,134.68
132745,0.9272,0.007732,129.33
132746,0.9349,0.007671,130.36
132747,0.9426,0.007673,130.32
132748,0.9504,0.007813,127.99
132749,0.9581,0.007723,129.48
132750,0.9658,0.007695,129.96
132751,0.9735,0.007670,130.37
132752,0.9813,0.007806,128.11
132753,0.9891,0.007825,127.80
132754,0.9969,0.007718,129.57
132755,1.0044,0.007565,132.19
