TotalFrame,Time,DeltaTime,FPS
32757,0.0000,0.012422,80.50
32758,0.0000,0.012422,80.50
32759,0.0200,0.020000,50.00
32760,0.0233,0.003254,307.31
32761,0.0267,0.003503,285.49
32762,0.2254,0.198640,5.03
32763,0.2388,0.013374,74.77
32764,0.2537,0.014953,66.88
32765,0.2679,0.014175,70.55
32766,0.2826,0.014698,68.04
32767,0.2972,0.014617,68.42
32768,0.3114,0.014175,70.54
32769,0.3258,0.014433,69.29
32770,0.3402,0.014409,69.40
32771,0.3554,0.015164,65.94
32772,0.3703,0.014867,67.26
32773,0.3839,0.013687,73.06
32774,0.3984,0.014470,69.11
32775,0.4129,0.014504,68.95
32776,0.4260,0.013068,76.52
32777,0.4386,0.012580,79.49
32778,0.4514,0.012808,78.07
32779,0.4638,0.012440,80.39
32780,0.4772,0.013363,74.83
32781,0.4893,0.012153,82.28
32782,0.5021,0.012750,78.43
32783,0.5148,0.012681,78.86
32784,0.5276,0.012817,78.02
32785,0.5402,0.012625,79.21
32786,0.5530,0.012784,78.22
32787,0.5656,0.012601,79.36
32788,0.5783,0.012665,78.96
32789,0.5912,0.012926,77.37
32790,0.6040,0.012830,77.94
32791,0.6162,0.012235,81.73
32792,0.6291,0.012836,77.91
32793,0.6416,0.012530,79.81
32794,0.6540,0.012431,80.44
32795,0.6673,0.013236,75.55
32796,0.6793,0.012030,83.13
32797,0.6926,0.013326,75.04
32798,0.7045,0.011912,83.95
32799,0.7167,0.012185,82.07
32800,0.7293,0.012607,79.32
32801,0.7423,0.012948,77.23
32802,0.7556,0.013297,75.21
32803,0.7675,0.011917,83.91
32804,0.7800,0.012542,79.74
32805,0.7927,0.012650,79.05
32806,0.8061,0.013399,74.63
32807,0.8179,0.011817,84.62
32808,0.8307,0.012779,78.25
32809,0.8432,0.012541,79.74
32810,0.8558,0.012532,79.80
32811,0.8688,0.013058,76.58
32812,0.8808,0.011979,83.48
32813,0.8936,0.012803,78.11
32814,0.9064,0.012815,78.03
32815,0.9190,0.012592,79.42
32816,0.9316,0.012570,79.56
32817,0.9441,0.012520,79.87
32818,0.9568,0.012717,78.63
32819,0.9695,0.012656,79.01
32820,0.9820,0.012526,79.83
32821,0.9948,0.012830,77.94
32822,1.0069,0.012118,82.52
32823,1.0198,0.012841,77.87
32824,1.0323,0.012525,79.84
32825,1.0449,0.012600,79.37
32826,1.0577,0.012779,78.26
32827,1.0702,0.012528,79.82
32828,1.0828,0.012622,79.23
32829,1.0955,0.012644,79.09
32830,1.1082,0.012770,78.31
32831,1.1211,0.012853,77.80
32832,1.1338,0.012676,78.89
32833,1.1468,0.013014,76.84
32834,1.1591,0.012331,81.10
32835,1.1718,0.012633,79.16
32836,1.1844,0.012609,79.31
32837,1.1972,0.012837,77.90
32838,1.2098,0.012571,79.55
32839,1.2225,0.012749,78.44
32840,1.2354,0.012860,77.76
