TotalFrame,Time,DeltaTime,FPS
43488,0.0000,0.016828,59.42
43489,0.0000,0.016828,59.42
43490,0.0200,0.020000,50.00
43491,0.0233,0.003284,304.53
43492,0.0263,0.002994,334.02
43493,0.1060,0.079765,12.54
43494,0.1261,0.020105,49.74
43495,0.1465,0.020407,49.00
43496,0.1665,0.019937,50.16
43497,0.1869,0.020384,49.06
43498,0.2068,0.019904,50.24
43499,0.2272,0.020440,48.92
43500,0.2478,0.020564,48.63
43501,0.2680,0.020239,49.41
43502,0.2874,0.019393,51.56
43503,0.3052,0.017832,56.08
43504,0.3227,0.017421,57.40
43505,0.3402,0.017540,57.01
43506,0.3581,0.017856,56.00
43507,0.3754,0.017383,57.53
43508,0.3929,0.017421,57.40
43509,0.4106,0.017715,56.45
43510,0.4281,0.017510,57.11
43511,0.4458,0.017688,56.54
43512,0.4631,0.017312,57.77
43513,0.4809,0.017801,56.18
43514,0.4980,0.017166,58.25
43515,0.5155,0.017431,57.37
43516,0.5328,0.017362,57.60
43517,0.5503,0.017425,57.39
43518,0.5677,0.017399,57.47
43519,0.5852,0.017500,57.14
43520,0.6027,0.017536,57.03
43521,0.6202,0.017535,57.03
43522,0.6378,0.017523,57.07
43523,0.6554,0.017630,56.72
43524,0.6728,0.017369,57.58
43525,0.6904,0.017684,56.55
43526,0.7080,0.017552,56.97
43527,0.7253,0.017362,57.60
43528,0.7428,0.017427,57.38
43529,0.7606,0.017820,56.12
43530,0.7783,0.017669,56.60
43531,0.7956,0.017364,57.59
43532,0.8133,0.017654,56.64
43533,0.8308,0.017524,57.06
43534,0.8482,0.017412,57.43
43535,0.8659,0.017710,56.47
43536,0.8835,0.017528,57.05
43537,0.9008,0.017402,57.47
43538,0.9187,0.017821,56.11
43539,0.9361,0.017388,57.51
43540,0.9536,0.017582,56.88
43541,0.9712,0.017499,57.14
43542,0.9887,0.017584,56.87
43543,1.0065,0.017774,56.26
43544,1.0238,0.017317,57.75
43545,1.0414,0.017562,56.94
43546,1.0591,0.017673,56.58
43547,1.0766,0.017509,57.11
43548,1.0941,0.017487,57.19
43549,1.1119,0.017829,56.09
43550,1.1292,0.017325,57.72
43551,1.1467,0.017481,57.20
43552,1.1645,0.017821,56.11
43553,1.1820,0.017515,57.09
43554,1.1996,0.017614,56.77
43555,1.2170,0.017334,57.69
43556,1.2349,0.017898,55.87
43557,1.2524,0.017492,57.17
43558,1.2700,0.017595,56.83
43559,1.2875,0.017576,56.90
43560,1.3052,0.017635,56.71
43561,1.3228,0.017602,56.81
43562,1.3404,0.017619,56.76
43563,1.3578,0.017355,57.62
43564,1.3753,0.017565,56.93
43565,1.3928,0.017459,57.28
43566,1.4103,0.017526,57.06
43567,1.4276,0.017324,57.72
43568,1.4455,0.017848,56.03
43569,1.4631,0.017595,56.83
43570,1.4807,0.017577,56.89
43571,1.4980,0.017366,57.58
43572,1.5157,0.017717,56.44
43573,1.5336,0.017860,55.99
43574,1.5510,0.017433,57.36
43575,1.5685,0.017482,57.20
43576,1.5860,0.017484,57.20
43577,1.6035,0.017568,56.92
43578,1.6212,0.017663,56.62
43579,1.6386,0.017371,57.57
43580,1.6563,0.017697,56.51
43581,1.6738,0.017507,57.12
43582,1.6916,0.017802,56.17
43583,1.7090,0.017359,57.61
43584,1.7264,0.017415,57.42
43585,1.7441,0.017781,56.24
43586,1.7616,0.017473,57.23
43587,1.7791,0.017529,57.05
43588,1.7968,0.017626,56.74
43589,1.8143,0.017527,57.05
43590,1.8317,0.017417,57.41
43591,1.8493,0.017605,56.80
43592,1.8669,0.017531,57.04
43593,1.8844,0.017513,57.10
43594,1.9020,0.017652,56.65
43595,1.9197,0.017681,56.56
43596,1.9371,0.017434,57.36
43597,1.9547,0.017502,57.14
43598,1.9722,0.017530,57.05
43599,1.9898,0.017679,56.56
43600,2.0073,0.017485,57.19
43601,2.0250,0.017699,56.50
43602,2.0425,0.017459,57.28
43603,2.0606,0.018149,55.10
43604,2.0785,0.017884,55.91
43605,2.0954,0.016874,59.26
43606,2.1129,0.017550,56.98
43607,2.1306,0.017594,56.84
43608,2.1480,0.017482,57.20
43609,2.1660,0.017941,55.74
43610,2.1831,0.017134,58.36
43611,2.2012,0.018132,55.15
43612,2.2183,0.017058,58.62
43613,2.2360,0.017696,56.51
43614,2.2535,0.017496,57.16
43615,2.2713,0.017782,56.24
43616,2.2887,0.017398,57.48
43617,2.3065,0.017898,55.87
43618,2.3240,0.017434,57.36
43619,2.3416,0.017565,56.93
43620,2.3591,0.017503,57.13
43621,2.3766,0.017519,57.08
43622,2.3942,0.017577,56.89
43623,2.4116,0.017480,57.21
43624,2.4292,0.017595,56.84
43625,2.4469,0.017638,56.70
43626,2.4643,0.017391,57.50
43627,2.4820,0.017749,56.34
43628,2.4995,0.017434,57.36
43629,2.5171,0.017666,56.61
43630,2.5345,0.017397,57.48
43631,2.5521,0.017596,56.83
43632,2.5694,0.017283,57.86
43633,2.5873,0.017900,55.87
43634,2.6049,0.017562,56.94
43635,2.6223,0.017425,57.39
43636,2.6401,0.017800,56.18
43637,2.6575,0.017413,57.43
43638,2.6750,0.017517,57.09
43639,2.6928,0.017813,56.14
43640,2.7105,0.017660,56.62
43641,2.7277,0.017245,57.99
43642,2.7454,0.017662,56.62
43643,2.7631,0.017682,56.56
43644,2.7805,0.017463,57.27
43645,2.7982,0.017675,56.58
43646,2.8156,0.017415,57.42
43647,2.8330,0.017413,57.43
43648,2.8505,0.017507,57.12
43649,2.8686,0.018095,55.26
43650,2.8860,0.017360,57.60
43651,2.9037,0.017766,56.29
43652,2.9211,0.017337,57.68
43653,2.9391,0.018041,55.43
43654,2.9562,0.017102,58.47
43655,2.9738,0.017534,57.03
43656,2.9913,0.017522,57.07
43657,3.0089,0.017560,56.95
43658,3.0264,0.017578,56.89
43659,3.0439,0.017528,57.05
43660,3.0617,0.017712,56.46
43661,3.0792,0.017567,56.92
43662,3.0969,0.017663,56.61
43663,3.1147,0.017750,56.34
43664,3.1320,0.017384,57.53
43665,3.1496,0.017542,57.01
43666,3.1674,0.017815,56.13
43667,3.1848,0.017393,57.49
43668,3.2025,0.017687,56.54
43669,3.2198,0.017304,57.79
43670,3.2375,0.017720,56.43
43671,3.2553,0.017819,56.12
43672,3.2729,0.017596,56.83
43673,3.2903,0.017408,57.45
43674,3.3080,0.017638,56.69
43675,3.3254,0.017457,57.28
43676,3.3431,0.017702,56.49
43677,3.3605,0.017409,57.44
43678,3.3782,0.017652,56.65
43679,3.3958,0.017684,56.55
43680,3.4132,0.017353,57.63
43681,3.4308,0.017652,56.65
43682,3.4484,0.017528,57.05
43683,3.4659,0.017519,57.08
43684,3.4835,0.017568,56.92
43685,3.5009,0.017440,57.34
43686,3.5186,0.017630,56.72
43687,3.5361,0.017577,56.89
43688,3.5538,0.017677,56.57
43689,3.5713,0.017457,57.28
43690,3.5888,0.017589,56.86
43691,3.6064,0.017523,57.07
43692,3.6239,0.017563,56.94
43693,3.6415,0.017548,56.99
43694,3.6591,0.017604,56.81
43695,3.6768,0.017750,56.34
43696,3.6947,0.017906,55.85
43697,3.7120,0.017255,57.95
43698,3.7295,0.017541,57.01
43699,3.7472,0.017689,56.53
43700,3.7646,0.017431,57.37
43701,3.7823,0.017644,56.68
43702,3.7998,0.017473,57.23
43703,3.8176,0.017787,56.22
43704,3.8349,0.017313,57.76
43705,3.8525,0.017657,56.63
43706,3.8702,0.017641,56.69
43707,3.8879,0.017705,56.48
43708,3.9054,0.017563,56.94
43709,3.9230,0.017541,57.01
43710,3.9406,0.017570,56.92
43711,3.9580,0.017480,57.21
43712,3.9756,0.017603,56.81
43713,3.9932,0.017541,57.01
43714,4.0108,0.017673,56.58
43715,4.0281,0.017257,57.95
43716,4.0462,0.018062,55.37
43717,4.0633,0.017130,58.38
43718,4.0807,0.017412,57.43
43719,4.0983,0.017553,56.97
43720,4.1159,0.017615,56.77
43721,4.1335,0.017684,56.55
43722,4.1511,0.017548,56.99
43723,4.1690,0.017877,55.94
43724,4.1863,0.017365,57.59
43725,4.2038,0.017497,57.15
43726,4.2213,0.017449,57.31
43727,4.2389,0.017582,56.88
43728,4.2563,0.017464,57.26
43729,4.2741,0.017798,56.19
43730,4.2919,0.017740,56.37
43731,4.3096,0.017745,56.36
43732,4.3268,0.017144,58.33
43733,4.3441,0.017386,57.52
43734,4.3619,0.017785,56.23
43735,4.3795,0.017566,56.93
43736,4.3971,0.017576,56.90
43737,4.4145,0.017439,57.34
43738,4.4322,0.017672,56.59
43739,4.4498,0.017599,56.82
43740,4.4675,0.017705,56.48
43741,4.4850,0.017494,57.16
43742,4.5024,0.017418,57.41
43743,4.5202,0.017796,56.19
43744,4.5378,0.017651,56.66
43745,4.5554,0.017518,57.08
43746,4.5726,0.017250,57.97
43747,4.5905,0.017847,56.03
43748,4.6083,0.017827,56.10
43749,4.6258,0.017468,57.25
43750,4.6432,0.017477,57.22
43751,4.6609,0.017660,56.63
43752,4.6784,0.017471,57.24
43753,4.6963,0.017897,55.88
43754,4.7136,0.017305,57.79
43755,4.7312,0.017605,56.80
43756,4.7487,0.017564,56.94
43757,4.7662,0.017470,57.24
43758,4.7837,0.017524,57.06
43759,4.8016,0.017891,55.90
43760,4.8196,0.017977,55.63
43761,4.8373,0.017748,56.34
43762,4.8544,0.017087,58.52
43763,4.8719,0.017478,57.22
43764,4.8894,0.017462,57.27
