TotalFrame,Time,DeltaTime,FPS
30207,0.0000,0.010575,94.56
30208,0.0000,0.010575,94.56
30209,0.0200,0.020000,50.00
30210,0.0234,0.003408,293.43
30211,0.0264,0.002971,336.61
30212,0.2193,0.192910,5.18
30213,0.2552,0.035968,27.80
30214,0.2674,0.012165,82.21
30215,0.2805,0.013115,76.25
30216,0.2932,0.012657,79.01
30217,0.3057,0.012497,80.02
30218,0.3180,0.012282,81.42
30219,0.3309,0.012915,77.43
30220,0.3432,0.012320,81.17
30221,0.3557,0.012483,80.11
30222,0.3683,0.012620,79.24
30223,0.3809,0.012591,79.42
30224,0.3937,0.012848,77.83
30225,0.4064,0.012659,79.00
30226,0.4186,0.012236,81.73
30227,0.4311,0.012423,80.50
30228,0.4434,0.012343,81.02
30229,0.4545,0.011054,90.46
30230,0.4654,0.010937,91.43
30231,0.4765,0.011098,90.11
30232,0.4874,0.010917,91.60
30233,0.4984,0.011018,90.76
30234,0.5095,0.011087,90.20
30235,0.5204,0.010935,91.45
30236,0.5314,0.010908,91.68
30237,0.5425,0.011162,89.59
30238,0.5536,0.011132,89.83
30239,0.5646,0.010934,91.46
30240,0.5763,0.011757,85.06
30241,0.5867,0.010401,96.15
30242,0.5974,0.010643,93.96
30243,0.6087,0.011290,88.58
30244,0.6196,0.010959,91.25
30245,0.6307,0.011029,90.67
30246,0.6418,0.011147,89.71
30247,0.6525,0.010648,93.92
30248,0.6638,0.011400,87.72
30249,0.6749,0.010995,90.95
30250,0.6861,0.011237,88.99
30251,0.6965,0.010383,96.31
30252,0.7080,0.011538,86.67
30253,0.7189,0.010898,91.76
30254,0.7301,0.011214,89.17
30255,0.7409,0.010818,92.44
30256,0.7521,0.011166,89.56
30257,0.7631,0.010970,91.16
30258,0.7740,0.010892,91.81
30259,0.7850,0.011036,90.62
30260,0.7960,0.010954,91.29
30261,0.8067,0.010774,92.82
30262,0.8177,0.011015,90.79
30263,0.8286,0.010865,92.04
30264,0.8397,0.011126,89.88
30265,0.8502,0.010449,95.70
30266,0.8615,0.011299,88.50
30267,0.8725,0.010974,91.12
30268,0.8833,0.010885,91.87
30269,0.8945,0.011185,89.41
30270,0.9061,0.011582,86.34
30271,0.9165,0.010428,95.89
30272,0.9278,0.011255,88.85
30273,0.9384,0.010593,94.40
30274,0.9496,0.011265,88.77
30275,0.9605,0.010829,92.34
30276,0.9714,0.010960,91.24
30277,0.9825,0.011038,90.59
30278,0.9936,0.011080,90.26
30279,1.0047,0.011095,90.13
30280,1.0162,0.011550,86.58
30281,1.0269,0.010657,93.83
30282,1.0377,0.010815,92.47
30283,1.0487,0.011039,90.59
30284,1.0597,0.011016,90.78
30285,1.0706,0.010836,92.29
30286,1.0819,0.011294,88.55
30287,1.0929,0.011006,90.86
30288,1.1039,0.011044,90.54
30289,1.1150,0.011082,90.24
30290,1.1260,0.010977,91.10
30291,1.1370,0.011047,90.52
30292,1.1481,0.011047,90.52
30293,1.1597,0.011674,85.66
30294,1.1699,0.010189,98.14
30295,1.1812,0.011289,88.58
30296,1.1920,0.010742,93.09
30297,1.2033,0.011334,88.23
30298,1.2143,0.010992,90.98
30299,1.2255,0.011241,88.96
30300,1.2364,0.010885,91.87
30301,1.2473,0.010891,91.82
30302,1.2584,0.011080,90.25
30303,1.2695,0.011092,90.16
30304,1.2810,0.011541,86.65
30305,1.2916,0.010589,94.44
30306,1.3029,0.011250,88.89
30307,1.3139,0.011012,90.81
30308,1.3247,0.010863,92.06
30309,1.3360,0.011231,89.04
30310,1.3471,0.011129,89.85
30311,1.3579,0.010808,92.52
30312,1.3689,0.011031,90.66
30313,1.3799,0.010984,91.05
30314,1.3910,0.011057,90.44
30315,1.4019,0.010910,91.66
30316,1.4129,0.011059,90.43
30317,1.4241,0.011219,89.14
30318,1.4350,0.010886,91.86
30319,1.4464,0.011313,88.40
30320,1.4571,0.010788,92.70
30321,1.4682,0.011082,90.24
30322,1.4790,0.010791,92.67
30323,1.4900,0.011032,90.65
