TotalFrame,Time,DeltaTime,FPS
99468,0.0000,0.069223,14.45
99469,0.0000,0.069223,14.45
99470,0.0199,0.020000,50.00
99471,0.0818,0.061778,16.19
99472,0.1434,0.061736,16.20
99473,0.2096,0.066171,15.11
99474,0.2710,0.061335,16.30
99475,0.3406,0.069544,14.38
99476,0.4022,0.061672,16.21
99477,0.4688,0.066504,15.04
99478,0.5354,0.066744,14.98
99479,0.6016,0.066130,15.12
99480,0.6675,0.065881,15.18
99481,0.7313,0.063900,15.65
99482,0.7994,0.068109,14.68
99483,0.8618,0.062391,16.03
99484,0.9253,0.063400,15.77
99485,0.9862,0.060942,16.41
99486,1.0481,0.061930,16.15
99487,1.1107,0.062589,15.98
99488,1.1766,0.065915,15.17
99489,1.2437,0.067025,14.92
99490,1.3055,0.061940,16.14
99491,1.3726,0.066950,14.94
99492,1.4418,0.069185,14.45
99493,1.5081,0.066334,15.08
99494,1.5703,0.062205,16.08
99495,1.6318,0.061561,16.24
99496,1.6980,0.066228,15.10
99497,1.7615,0.063399,15.77
99498,1.8235,0.061979,16.13
99499,1.8893,0.065807,15.20
99500,1.9581,0.068946,14.50
99501,2.0215,0.063276,15.80
99502,2.0833,0.061763,16.19
99503,2.1490,0.065850,15.19
99504,2.2112,0.062143,16.09
99505,2.2775,0.066251,15.09
99506,2.3439,0.066406,15.06
99507,2.4063,0.062412,16.02
99508,2.4685,0.062214,16.07
99509,2.5317,0.063219,15.82
99510,2.5979,0.066154,15.12
99511,2.6654,0.067588,14.80
99512,2.7289,0.063451,15.76
99513,2.7906,0.061741,16.20
99514,2.8573,0.066654,15.00
99515,2.9233,0.066070,15.14
99516,2.9897,0.066395,15.06
99517,3.0563,0.066543,15.03
99518,3.1227,0.066408,15.06
99519,3.1887,0.066029,15.14
99520,3.2550,0.066218,15.10
99521,3.3212,0.066202,15.11
99522,3.3876,0.066368,15.07
99523,3.4543,0.066853,14.96
99524,3.5200,0.065680,15.23
99525,3.5868,0.066757,14.98
99526,3.6528,0.065950,15.16
99527,3.7146,0.061880,16.16
99528,3.7826,0.067943,14.72
99529,3.8541,0.071477,13.99
99530,3.9208,0.066660,15.00
99531,3.9829,0.062151,16.09
99532,4.0459,0.063058,15.86
99533,4.1082,0.062168,16.09
99534,4.1725,0.064310,15.55
99535,4.2344,0.061937,16.15
99536,4.2963,0.061890,16.16
99537,4.3583,0.062046,16.12
99538,4.4246,0.066222,15.10
99539,4.4863,0.061788,16.18
99540,4.5530,0.066707,14.99
99541,4.6158,0.062807,15.92
99542,4.6775,0.061671,16.22
99543,4.7393,0.061708,16.21
99544,4.8009,0.061670,16.22
99545,4.8627,0.061819,16.18
99546,4.9248,0.062103,16.10
99547,4.9916,0.066749,14.98
99548,5.0577,0.066255,15.09
99549,5.1241,0.066394,15.06
99550,5.1906,0.066345,15.07
99551,5.2571,0.066490,15.04
99552,5.3247,0.067655,14.78
99553,5.3937,0.069001,14.49
99554,5.4600,0.066217,15.10
99555,5.5264,0.066429,15.05
99556,5.5925,0.066174,15.11
99557,5.6609,0.068336,14.63
99558,5.7274,0.066560,15.02
99559,5.7985,0.071124,14.06
99560,5.8687,0.070081,14.27
99561,5.9354,0.066878,14.95
99562,6.0028,0.067367,14.84
99563,6.0715,0.068742,14.55
99564,6.1403,0.068726,14.55
99565,6.2069,0.066554,15.03
99566,6.2728,0.065910,15.17
99567,6.3385,0.065664,15.23
99568,6.4098,0.071356,14.01
99569,6.4763,0.066507,15.04
99570,6.5425,0.066124,15.12
99571,6.6096,0.067216,14.88
99572,6.6759,0.066220,15.10
99573,6.7417,0.065844,15.19
99574,6.8080,0.066330,15.08
99575,6.8744,0.066335,15.07
99576,6.9412,0.066763,14.98
99577,7.0076,0.066431,15.05
99578,7.0742,0.066691,14.99
99579,7.1405,0.066288,15.09
99580,7.2069,0.066338,15.07
99581,7.2732,0.066280,15.09
99582,7.3395,0.066342,15.07
99583,7.4083,0.068826,14.53
99584,7.4750,0.066613,15.01
99585,7.5414,0.066443,15.05
99586,7.6082,0.066816,14.97
99587,7.6747,0.066534,15.03
99588,7.7412,0.066434,15.05
99589,7.8075,0.066327,15.08
99590,7.8757,0.068273,14.65
99591,7.9418,0.066029,15.14
99592,8.0083,0.066521,15.03
99593,8.0758,0.067470,14.82
99594,8.1445,0.068743,14.55
99595,8.2067,0.062154,16.09
99596,8.2704,0.063662,15.71
99597,8.3365,0.066147,15.12
99598,8.4000,0.063542,15.74
99599,8.4669,0.066824,14.96
99600,8.5331,0.066177,15.11
99601,8.6000,0.066888,14.95
99602,8.6664,0.066483,15.04
99603,8.7323,0.065838,15.19
99604,8.8003,0.068045,14.70
99605,8.8667,0.066378,15.07
99606,8.9329,0.066139,15.12
99607,8.9990,0.066167,15.11
99608,9.0653,0.066287,15.09
99609,9.1334,0.068204,14.66
99610,9.2001,0.066653,15.00
99611,9.2665,0.066326,15.08
99612,9.3325,0.066047,15.14
99613,9.3994,0.066970,14.93
99614,9.4668,0.067280,14.86
99615,9.5349,0.068155,14.67
99616,9.6008,0.065931,15.17
99617,9.6675,0.066662,15.00
99618,9.7365,0.068975,14.50
99619,9.8026,0.066182,15.11
99620,9.8689,0.066202,15.11
99621,9.9360,0.067214,14.88
