TotalFrame,Time,DeltaTime,FPS
91946,0.0000,0.054046,18.50
91947,0.0000,0.054046,18.50
91948,0.0200,0.020000,50.00
91949,0.0676,0.047564,21.02
91950,0.1146,0.047073,21.24
91951,0.1647,0.050017,19.99
91952,0.2142,0.049529,20.19
91953,0.2643,0.050060,19.98
91954,0.3154,0.051148,19.55
91955,0.3654,0.050020,19.99
91956,0.4160,0.050648,19.74
91957,0.4657,0.049645,20.14
91958,0.5155,0.049741,20.10
91959,0.5616,0.046172,21.66
91960,0.6115,0.049789,20.08
91961,0.6581,0.046732,21.40
91962,0.7084,0.050226,19.91
91963,0.7601,0.051812,19.30
91964,0.8102,0.049974,20.01
91965,0.8599,0.049676,20.13
91966,0.9097,0.049811,20.08
91967,0.9630,0.053315,18.76
91968,1.0133,0.050400,19.84
91969,1.0637,0.050322,19.87
91970,1.1154,0.051720,19.33
91971,1.1656,0.050260,19.90
91972,1.2156,0.049920,20.03
91973,1.2660,0.050370,19.85
91974,1.3157,0.049702,20.12
91975,1.3655,0.049819,20.07
91976,1.4152,0.049650,20.14
91977,1.4662,0.051071,19.58
91978,1.5128,0.046663,21.43
91979,1.5629,0.050027,19.99
91980,1.6125,0.049667,20.13
91981,1.6624,0.049846,20.06
91982,1.7122,0.049772,20.09
91983,1.7628,0.050702,19.72
91984,1.8127,0.049877,20.05
91985,1.8625,0.049801,20.08
91986,1.9122,0.049673,20.13
91987,1.9657,0.053463,18.70
91988,2.0151,0.049470,20.21
91989,2.0649,0.049747,20.10
91990,2.1147,0.049863,20.05
91991,2.1646,0.049790,20.08
91992,2.2141,0.049605,20.16
91993,2.2642,0.050061,19.98
91994,2.3160,0.051856,19.28
91995,2.3657,0.049641,20.14
91996,2.4154,0.049720,20.11
91997,2.4659,0.050494,19.80
91998,2.5160,0.050056,19.98
91999,2.5660,0.050077,19.97
92000,2.6161,0.050078,19.97
92001,2.6663,0.050176,19.93
92002,2.7180,0.051666,19.36
92003,2.7683,0.050330,19.87
92004,2.8185,0.050150,19.94
92005,2.8682,0.049758,20.10
92006,2.9180,0.049784,20.09
92007,2.9690,0.050996,19.61
92008,3.0188,0.049747,20.10
92009,3.0688,0.050139,19.94
92010,3.1221,0.053237,18.78
92011,3.1748,0.052681,18.98
92012,3.2244,0.049600,20.16
92013,3.2748,0.050365,19.85
92014,3.3247,0.049978,20.01
92015,3.3749,0.050097,19.96
92016,3.4249,0.050097,19.96
92017,3.4756,0.050621,19.75
92018,3.5258,0.050232,19.91
92019,3.5753,0.049530,20.19
92020,3.6254,0.050043,19.98
92021,3.6750,0.049713,20.12
92022,3.7250,0.049850,20.06
92023,3.7751,0.050258,19.90
92024,3.8250,0.049769,20.09
92025,3.8748,0.049836,20.07
92026,3.9246,0.049824,20.07
92027,3.9767,0.052099,19.19
92028,4.0265,0.049794,20.08
92029,4.0763,0.049815,20.07
92030,4.1266,0.050268,19.89
92031,4.1761,0.049611,20.16
92032,4.2258,0.049637,20.15
92033,4.2758,0.049940,20.02
92034,4.3258,0.050023,19.99
92035,4.3756,0.049825,20.07
92036,4.4261,0.050503,19.80
92037,4.4766,0.050458,19.82
92038,4.5267,0.050099,19.96
92039,4.5786,0.051871,19.28
92040,4.6285,0.050007,20.00
92041,4.6797,0.051152,19.55
92042,4.7294,0.049688,20.13
92043,4.7797,0.050303,19.88
92044,4.8297,0.050058,19.98
92045,4.8794,0.049591,20.16
92046,4.9294,0.050036,19.99
92047,4.9797,0.050297,19.88
92048,5.0291,0.049423,20.23
92049,5.0804,0.051346,19.48
92050,5.1307,0.050297,19.88
92051,5.1805,0.049795,20.08
92052,5.2303,0.049822,20.07
92053,5.2798,0.049469,20.21
92054,5.3295,0.049641,20.14
92055,5.3793,0.049769,20.09
92056,5.4364,0.057106,17.51
92057,5.4904,0.054016,18.51
92058,5.5403,0.049875,20.05
92059,5.5902,0.049995,20.00
92060,5.6399,0.049706,20.12
92061,5.6920,0.052058,19.21
92062,5.7413,0.049326,20.27
92063,5.7943,0.052949,18.89
92064,5.8439,0.049644,20.14
92065,5.8936,0.049605,20.16
92066,5.9435,0.049909,20.04
92067,5.9943,0.050832,19.67
92068,6.0437,0.049427,20.23
92069,6.0911,0.047345,21.12
92070,6.1407,0.049688,20.13
92071,6.1904,0.049728,20.11
92072,6.2400,0.049509,20.20
92073,6.2900,0.050055,19.98
92074,6.3397,0.049705,20.12
92075,6.3861,0.046346,21.58
92076,6.4359,0.049892,20.04
92077,6.4882,0.052210,19.15
92078,6.5380,0.049788,20.09
92079,6.5845,0.046494,21.51
92080,6.6344,0.049962,20.02
92081,6.6808,0.046317,21.59
92082,6.7300,0.049224,20.32
92083,6.7803,0.050345,19.86
92084,6.8271,0.046803,21.37
92085,6.8770,0.049787,20.09
92086,6.9281,0.051207,19.53
92087,6.9785,0.050438,19.83
92088,7.0283,0.049782,20.09
92089,7.0778,0.049446,20.22
92090,7.1289,0.051100,19.57
92091,7.1747,0.045860,21.81
92092,7.2239,0.049119,20.36
92093,7.2733,0.049513,20.20
92094,7.3232,0.049850,20.06
92095,7.3743,0.051017,19.60
92096,7.4238,0.049578,20.17
92097,7.4742,0.050395,19.84
92098,7.5237,0.049479,20.21
92099,7.5731,0.049477,20.21
92100,7.6227,0.049517,20.20
92101,7.6724,0.049704,20.12
92102,7.7217,0.049346,20.27
92103,7.7725,0.050748,19.71
92104,7.8239,0.051346,19.48
92105,7.8730,0.049220,20.32
92106,7.9224,0.049360,20.26
92107,7.9722,0.049789,20.08
92108,8.0228,0.050666,19.74
92109,8.0725,0.049619,20.15
92110,8.1261,0.053655,18.64
92111,8.1792,0.053065,18.84
92112,8.2295,0.050303,19.88
92113,8.2787,0.049199,20.33
92114,8.3286,0.049901,20.04
92115,8.3781,0.049407,20.24
92116,8.4272,0.049211,20.32
92117,8.4784,0.051233,19.52
92118,8.5291,0.050598,19.76
92119,8.5780,0.048943,20.43
92120,8.6278,0.049801,20.08
92121,8.6772,0.049400,20.24
92122,8.7271,0.049871,20.05
92123,8.7765,0.049399,20.24
92124,8.8262,0.049740,20.10
92125,8.8760,0.049757,20.10
92126,8.9274,0.051435,19.44
92127,8.9772,0.049819,20.07
92128,9.0270,0.049828,20.07
92129,9.0768,0.049715,20.11
92130,9.1283,0.051494,19.42
92131,9.1781,0.049906,20.04
92132,9.2277,0.049517,20.20
92133,9.2793,0.051615,19.37
92134,9.3314,0.052166,19.17
92135,9.3813,0.049916,20.03
92136,9.4310,0.049706,20.12
92137,9.4811,0.049969,20.01
92138,9.5314,0.050392,19.84
92139,9.5808,0.049330,20.27
92140,9.6304,0.049646,20.14
92141,9.6803,0.049945,20.02
92142,9.7300,0.049656,20.14
92143,9.7798,0.049759,20.10
92144,9.8298,0.050061,19.98
92145,9.8793,0.049459,20.22
92146,9.9287,0.049442,20.23
92147,9.9785,0.049751,20.10
