TotalFrame,Time,DeltaTime,FPS
22473,0.0000,0.030899,32.36
22474,0.0000,0.030899,32.36
22475,0.0200,0.020000,50.00
22476,0.0237,0.003690,270.99
22477,0.0274,0.003682,271.60
22478,0.0701,0.042780,23.38
22479,0.1064,0.036247,27.59
22480,0.1422,0.035781,27.95
22481,0.1752,0.033032,30.27
22482,0.2069,0.031730,31.52
22483,0.2385,0.031578,31.67
22484,0.2704,0.031927,31.32
22485,0.3018,0.031309,31.94
22486,0.3331,0.031326,31.92
22487,0.3648,0.031763,31.48
22488,0.3961,0.031231,32.02
22489,0.4278,0.031716,31.53
22490,0.4589,0.031133,32.12
22491,0.4902,0.031317,31.93
22492,0.5218,0.031535,31.71
22493,0.5532,0.031386,31.86
22494,0.5843,0.031160,32.09
22495,0.6157,0.031381,31.87
22496,0.6471,0.031369,31.88
22497,0.6784,0.031365,31.88
22498,0.7098,0.031392,31.86
22499,0.7412,0.031412,31.83
22500,0.7727,0.031430,31.82
22501,0.8039,0.031209,32.04
22502,0.8353,0.031405,31.84
22503,0.8665,0.031271,31.98
22504,0.8979,0.031391,31.86
22505,0.9293,0.031352,31.90
22506,0.9610,0.031703,31.54
22507,0.9923,0.031280,31.97
22508,1.0240,0.031717,31.53
22509,1.0559,0.031906,31.34
22510,1.0874,0.031530,31.72
22511,1.1190,0.031542,31.70
22512,1.1505,0.031563,31.68
22513,1.1822,0.031672,31.57
22514,1.2138,0.031577,31.67
22515,1.2453,0.031548,31.70
22516,1.2769,0.031621,31.62
22517,1.3088,0.031875,31.37
22518,1.3404,0.031593,31.65
22519,1.3718,0.031343,31.91
22520,1.4035,0.031691,31.55
22521,1.4350,0.031572,31.67
22522,1.4665,0.031491,31.76
22523,1.4981,0.031545,31.70
22524,1.5296,0.031567,31.68
22525,1.5613,0.031627,31.62
22526,1.5929,0.031679,31.57
22527,1.6245,0.031584,31.66
22528,1.6562,0.031678,31.57
22529,1.6877,0.031515,31.73
22530,1.7194,0.031641,31.60
22531,1.7512,0.031823,31.42
22532,1.7828,0.031654,31.59
22533,1.8145,0.031627,31.62
22534,1.8462,0.031717,31.53
22535,1.8775,0.031318,31.93
22536,1.9091,0.031598,31.65
22537,1.9409,0.031849,31.40
22538,1.9724,0.031422,31.82
22539,2.0039,0.031533,31.71
22540,2.0356,0.031706,31.54
22541,2.0672,0.031573,31.67
22542,2.0990,0.031799,31.45
22543,2.1305,0.031557,31.69
22544,2.1622,0.031660,31.59
22545,2.1939,0.031707,31.54
22546,2.2254,0.031526,31.72
22547,2.2570,0.031554,31.69
22548,2.2885,0.031509,31.74
22549,2.3202,0.031684,31.56
22550,2.3519,0.031750,31.50
22551,2.3833,0.031368,31.88
22552,2.4150,0.031694,31.55
22553,2.4464,0.031435,31.81
22554,2.4780,0.031559,31.69
22555,2.5097,0.031719,31.53
22556,2.5417,0.032007,31.24
22557,2.5729,0.031172,32.08
22558,2.6049,0.031991,31.26
22559,2.6362,0.031298,31.95
22560,2.6678,0.031625,31.62
22561,2.6995,0.031684,31.56
22562,2.7309,0.031441,31.81
22563,2.7628,0.031898,31.35
22564,2.7942,0.031373,31.88
22565,2.8258,0.031658,31.59
22566,2.8577,0.031861,31.39
22567,2.8890,0.031311,31.94
22568,2.9207,0.031732,31.51
22569,2.9523,0.031520,31.73
22570,2.9838,0.031509,31.74
22571,3.0159,0.032086,31.17
22572,3.0473,0.031396,31.85
22573,3.0791,0.031821,31.43
22574,3.1107,0.031668,31.58
22575,3.1422,0.031454,31.79
22576,3.1738,0.031640,31.61
22577,3.2054,0.031583,31.66
22578,3.2369,0.031443,31.80
22579,3.2685,0.031623,31.62
22580,3.3004,0.031897,31.35
22581,3.3324,0.032014,31.24
22582,3.3638,0.031422,31.82
22583,3.3955,0.031680,31.57
22584,3.4272,0.031711,31.53
22585,3.4585,0.031314,31.94
22586,3.4901,0.031523,31.72
22587,3.5216,0.031576,31.67
22588,3.5533,0.031684,31.56
22589,3.5849,0.031569,31.68
22590,3.6164,0.031565,31.68
22591,3.6480,0.031576,31.67
22592,3.6796,0.031562,31.68
22593,3.7113,0.031684,31.56
22594,3.7429,0.031601,31.64
22595,3.7744,0.031576,31.67
22596,3.8060,0.031525,31.72
22597,3.8375,0.031538,31.71
22598,3.8694,0.031850,31.40
22599,3.9006,0.031221,32.03
22600,3.9324,0.031809,31.44
22601,3.9639,0.031551,31.70
22602,3.9957,0.031808,31.44
22603,4.0272,0.031496,31.75
22604,4.0588,0.031553,31.69
22605,4.0906,0.031850,31.40
22606,4.1222,0.031581,31.66
22607,4.1537,0.031479,31.77
22608,4.1855,0.031836,31.41
22609,4.2174,0.031842,31.41
22610,4.2487,0.031377,31.87
22611,4.2805,0.031736,31.51
22612,4.3120,0.031482,31.76
22613,4.3436,0.031656,31.59
22614,4.3754,0.031779,31.47
22615,4.4069,0.031491,31.76
22616,4.4386,0.031661,31.58
22617,4.4700,0.031463,31.78
22618,4.5016,0.031539,31.71
