TotalFrame,Time,DeltaTime,FPS
33810,0.0000,0.106651,9.38
33811,0.0000,0.106651,9.38
33812,0.0200,0.020000,50.00
33813,0.0330,0.013005,76.89
33814,0.0469,0.013882,72.04
33815,0.1345,0.087668,11.41
33816,0.2419,0.107400,9.31
33817,0.3502,0.108251,9.24
33818,0.4594,0.109129,9.16
33819,0.5697,0.110371,9.06
33820,0.6760,0.106325,9.41
33821,0.7851,0.109055,9.17
33822,0.8932,0.108086,9.25
33823,1.0018,0.108664,9.20
33824,1.1098,0.107961,9.26
33825,1.2181,0.108320,9.23
33826,1.3259,0.107766,9.28
33827,1.4352,0.109360,9.14
33828,1.5438,0.108594,9.21
33829,1.6519,0.108115,9.25
33830,1.7606,0.108696,9.20
33831,1.8680,0.107368,9.31
33832,1.9772,0.109179,9.16
33833,2.0851,0.107942,9.26
33834,2.1938,0.108686,9.20
33835,2.3023,0.108470,9.22
33836,2.4102,0.107938,9.26
33837,2.5187,0.108435,9.22
33838,2.6278,0.109145,9.16
33839,2.7352,0.107389,9.31
33840,2.8428,0.107651,9.29
33841,2.9510,0.108145,9.25
33842,3.0602,0.109267,9.15
33843,3.1689,0.108671,9.20
33844,3.2770,0.108097,9.25
33845,3.3865,0.109517,9.13
33846,3.4936,0.107028,9.34
33847,3.6022,0.108630,9.21
33848,3.7105,0.108324,9.23
33849,3.8187,0.108205,9.24
33850,3.9267,0.107975,9.26
33851,4.0360,0.109286,9.15
33852,4.1438,0.107823,9.27
33853,4.2521,0.108239,9.24
33854,4.3600,0.108010,9.26
33855,4.4691,0.108991,9.18
33856,4.5777,0.108627,9.21
33857,4.6876,0.109889,9.10
33858,4.7951,0.107529,9.30
33859,4.9039,0.108839,9.19
33860,5.0117,0.107747,9.28
33861,5.1198,0.108111,9.25
33862,5.2292,0.109391,9.14
33863,5.3373,0.108163,9.25
33864,5.4447,0.107332,9.32
33865,5.5541,0.109377,9.14
33866,5.6621,0.108051,9.25
33867,5.7711,0.109002,9.17
33868,5.8789,0.107773,9.28
33869,5.9872,0.108303,9.23
33870,6.0959,0.108720,9.20
33871,6.2050,0.109086,9.17
33872,6.3127,0.107660,9.29
33873,6.4221,0.109490,9.13
33874,6.5291,0.106906,9.35
33875,6.6384,0.109401,9.14
33876,6.7455,0.107045,9.34
33877,6.8552,0.109746,9.11
33878,6.9623,0.107114,9.34
33879,7.0711,0.108778,9.19
33880,7.1780,0.106904,9.35
33881,7.2875,0.109422,9.14
33882,7.3953,0.107888,9.27
33883,7.5038,0.108422,9.22
33884,7.6120,0.108233,9.24
33885,7.7206,0.108611,9.21
33886,7.8276,0.107044,9.34
33887,7.9379,0.110269,9.07
33888,8.0453,0.107397,9.31
33889,8.1528,0.107515,9.30
33890,8.2617,0.108804,9.19
33891,8.3710,0.109315,9.15
33892,8.4791,0.108131,9.25
33893,8.5872,0.108115,9.25
33894,8.6956,0.108406,9.22
33895,8.8029,0.107221,9.33
33896,8.9121,0.109287,9.15
33897,9.0193,0.107159,9.33
33898,9.1292,0.109871,9.10
33899,9.2374,0.108301,9.23
33900,9.3456,0.108171,9.24
33901,9.4542,0.108586,9.21
33902,9.5613,0.107159,9.33
33903,9.6713,0.109950,9.10
33904,9.7784,0.107080,9.34
33905,9.8867,0.108255,9.24
33906,9.9951,0.108478,9.22
