TotalFrame,Time,DeltaTime,FPS
25553,0.0000,0.042193,23.70
25554,0.0000,0.042193,23.70
25555,0.0200,0.020000,50.00
25556,0.0269,0.006831,146.39
25557,0.0335,0.006701,149.24
25558,0.0749,0.041384,24.16
25559,0.1179,0.042973,23.27
25560,0.1611,0.043226,23.13
25561,0.2044,0.043301,23.09
25562,0.2481,0.043683,22.89
25563,0.2911,0.043023,23.24
25564,0.3359,0.044733,22.36
25565,0.3778,0.041978,23.82
25566,0.4213,0.043437,23.02
25567,0.4641,0.042831,23.35
25568,0.5074,0.043328,23.08
25569,0.5509,0.043428,23.03
25570,0.5939,0.043059,23.22
25571,0.6371,0.043175,23.16
25572,0.6803,0.043184,23.16
25573,0.7236,0.043313,23.09
25574,0.7677,0.044074,22.69
25575,0.8112,0.043548,22.96
25576,0.8542,0.043040,23.23
25577,0.8976,0.043282,23.10
25578,0.9407,0.043133,23.18
25579,0.9838,0.043141,23.18
25580,1.0273,0.043477,23.00
25581,1.0709,0.043621,22.92
25582,1.1141,0.043167,23.17
25583,1.1567,0.042634,23.46
25584,1.1999,0.043171,23.16
25585,1.2433,0.043478,23.00
25586,1.2867,0.043328,23.08
25587,1.3299,0.043174,23.16
25588,1.3733,0.043445,23.02
25589,1.4167,0.043437,23.02
25590,1.4600,0.043273,23.11
25591,1.5049,0.044870,22.29
25592,1.5470,0.042075,23.77
25593,1.5898,0.042819,23.35
25594,1.6330,0.043259,23.12
25595,1.6763,0.043234,23.13
25596,1.7193,0.043012,23.25
25597,1.7626,0.043284,23.10
25598,1.8057,0.043165,23.17
25599,1.8490,0.043230,23.13
25600,1.8940,0.045039,22.20
25601,1.9357,0.041711,23.97
25602,1.9788,0.043065,23.22
25603,2.0220,0.043249,23.12
25604,2.0657,0.043661,22.90
25605,2.1087,0.043056,23.23
25606,2.1518,0.043075,23.22
25607,2.1949,0.043020,23.24
25608,2.2379,0.043111,23.20
25609,2.2813,0.043344,23.07
25610,2.3247,0.043456,23.01
25611,2.3678,0.043008,23.25
25612,2.4111,0.043350,23.07
25613,2.4543,0.043233,23.13
25614,2.4976,0.043290,23.10
25615,2.5408,0.043188,23.15
25616,2.5841,0.043275,23.11
25617,2.6272,0.043121,23.19
25618,2.6706,0.043342,23.07
25619,2.7139,0.043337,23.08
25620,2.7571,0.043209,23.14
25621,2.8004,0.043306,23.09
25622,2.8435,0.043129,23.19
25623,2.8864,0.042842,23.34
25624,2.9298,0.043430,23.03
25625,2.9731,0.043344,23.07
25626,3.0165,0.043330,23.08
25627,3.0596,0.043104,23.20
25628,3.1032,0.043653,22.91
25629,3.1461,0.042813,23.36
25630,3.1892,0.043136,23.18
25631,3.2323,0.043105,23.20
25632,3.2757,0.043362,23.06
25633,3.3189,0.043220,23.14
25634,3.3622,0.043382,23.05
25635,3.4056,0.043341,23.07
25636,3.4487,0.043107,23.20
25637,3.4930,0.044282,22.58
25638,3.5357,0.042678,23.43
25639,3.5786,0.042955,23.28
25640,3.6219,0.043253,23.12
25641,3.6651,0.043190,23.15
25642,3.7087,0.043616,22.93
25643,3.7519,0.043233,23.13
25644,3.7953,0.043375,23.05
25645,3.8379,0.042619,23.46
25646,3.8814,0.043459,23.01
25647,3.9246,0.043242,23.13
25648,3.9675,0.042916,23.30
25649,4.0108,0.043289,23.10
25650,4.0541,0.043260,23.12
25651,4.0973,0.043221,23.14
25652,4.1405,0.043243,23.12
25653,4.1837,0.043190,23.15
25654,4.2271,0.043330,23.08
25655,4.2700,0.042966,23.27
25656,4.3136,0.043551,22.96
25657,4.3572,0.043652,22.91
25658,4.4009,0.043640,22.91
25659,4.4436,0.042711,23.41
25660,4.4869,0.043323,23.08
25661,4.5298,0.042847,23.34
25662,4.5734,0.043625,22.92
25663,4.6166,0.043192,23.15
25664,4.6597,0.043125,23.19
25665,4.7029,0.043188,23.15
25666,4.7460,0.043135,23.18
25667,4.7894,0.043353,23.07
25668,4.8326,0.043187,23.16
25669,4.8756,0.043096,23.20
25670,4.9192,0.043532,22.97
25671,4.9621,0.042943,23.29
25672,5.0054,0.043253,23.12
25673,5.0486,0.043253,23.12
25674,5.0916,0.043018,23.25
25675,5.1353,0.043621,22.92
25676,5.1788,0.043518,22.98
25677,5.2217,0.042958,23.28
25678,5.2648,0.043037,23.24
25679,5.3080,0.043214,23.14
25680,5.3516,0.043593,22.94
25681,5.3947,0.043098,23.20
25682,5.4378,0.043146,23.18
25683,5.4813,0.043485,23.00
25684,5.5244,0.043137,23.18
25685,5.5678,0.043349,23.07
25686,5.6109,0.043063,23.22
25687,5.6540,0.043137,23.18
25688,5.6973,0.043319,23.08
25689,5.7403,0.043001,23.26
25690,5.7838,0.043526,22.97
25691,5.8268,0.042997,23.26
25692,5.8701,0.043226,23.13
25693,5.9154,0.045307,22.07
25694,5.9574,0.042039,23.79
25695,6.0002,0.042735,23.40
25696,6.0432,0.043033,23.24
25697,6.0863,0.043089,23.21
25698,6.1296,0.043337,23.08
25699,6.1730,0.043369,23.06
25700,6.2163,0.043293,23.10
25701,6.2596,0.043308,23.09
25702,6.3028,0.043246,23.12
25703,6.3456,0.042794,23.37
25704,6.3892,0.043592,22.94
25705,6.4325,0.043322,23.08
25706,6.4759,0.043315,23.09
25707,6.5186,0.042795,23.37
25708,6.5621,0.043436,23.02
25709,6.6053,0.043173,23.16
25710,6.6484,0.043159,23.17
25711,6.6921,0.043700,22.88
25712,6.7353,0.043187,23.15
25713,6.7785,0.043215,23.14
25714,6.8215,0.042981,23.27
25715,6.8645,0.043047,23.23
25716,6.9084,0.043857,22.80
25717,6.9517,0.043258,23.12
25718,6.9943,0.042675,23.43
25719,7.0378,0.043468,23.01
25720,7.0811,0.043241,23.13
25721,7.1249,0.043908,22.77
25722,7.1671,0.042098,23.75
25723,7.2105,0.043489,22.99
25724,7.2538,0.043324,23.08
25725,7.2972,0.043342,23.07
25726,7.3401,0.042958,23.28
25727,7.3836,0.043403,23.04
25728,7.4268,0.043219,23.14
25729,7.4703,0.043567,22.95
25730,7.5133,0.042969,23.27
25731,7.5566,0.043291,23.10
25732,7.6001,0.043533,22.97
25733,7.6432,0.043088,23.21
25734,7.6868,0.043609,22.93
25735,7.7298,0.042923,23.30
25736,7.7730,0.043218,23.14
25737,7.8177,0.044719,22.36
25738,7.8596,0.041852,23.89
25739,7.9026,0.043069,23.22
25740,7.9460,0.043371,23.06
25741,7.9891,0.043149,23.18
25742,8.0325,0.043402,23.04
