TotalFrame,Time,DeltaTime,FPS
33096,0.0000,0.097066,10.30
33097,0.0000,0.097066,10.30
33098,0.0200,0.020000,50.00
33099,0.0329,0.012890,77.58
33100,0.0447,0.011801,84.74
33101,0.1265,0.081813,12.22
33102,0.2267,0.100234,9.98
33103,0.3267,0.099961,10.00
33104,0.4269,0.100167,9.98
33105,0.5275,0.100602,9.94
33106,0.6282,0.100675,9.93
33107,0.7277,0.099537,10.05
33108,0.8287,0.100971,9.90
33109,0.9281,0.099445,10.06
33110,1.0296,0.101484,9.85
33111,1.1290,0.099421,10.06
33112,1.2288,0.099809,10.02
33113,1.3299,0.101090,9.89
33114,1.4296,0.099684,10.03
33115,1.5298,0.100152,9.98
33116,1.6301,0.100282,9.97
33117,1.7298,0.099731,10.03
33118,1.8301,0.100383,9.96
33119,1.9293,0.099132,10.09
33120,2.0304,0.101113,9.89
33121,2.1306,0.100230,9.98
33122,2.2307,0.100036,10.00
33123,2.3311,0.100461,9.95
33124,2.4315,0.100404,9.96
33125,2.5312,0.099678,10.03
33126,2.6311,0.099913,10.01
33127,2.7305,0.099349,10.07
33128,2.8305,0.100030,10.00
33129,2.9318,0.101287,9.87
33130,3.0308,0.098945,10.11
33131,3.1321,0.101316,9.87
33132,3.2321,0.100072,9.99
33133,3.3312,0.099067,10.09
33134,3.4321,0.100860,9.91
33135,3.5323,0.100281,9.97
33136,3.6317,0.099321,10.07
33137,3.7330,0.101395,9.86
33138,3.8322,0.099139,10.09
33139,3.9334,0.101149,9.89
33140,4.0324,0.099075,10.09
33141,4.1333,0.100875,9.91
33142,4.2331,0.099808,10.02
33143,4.3322,0.099080,10.09
33144,4.4335,0.101311,9.87
33145,4.5339,0.100387,9.96
33146,4.6339,0.099993,10.00
33147,4.7341,0.100223,9.98
33148,4.8342,0.100100,9.99
33149,4.9342,0.100041,10.00
33150,5.0341,0.099891,10.01
33151,5.1343,0.100186,9.98
33152,5.2338,0.099483,10.05
33153,5.3338,0.100021,10.00
33154,5.4338,0.100058,9.99
33155,5.5340,0.100139,9.99
33156,5.6343,0.100313,9.97
33157,5.7352,0.100832,9.92
33158,5.8344,0.099273,10.07
33159,5.9354,0.101020,9.90
33160,6.0344,0.098981,10.10
33161,6.1356,0.101187,9.88
33162,6.2350,0.099409,10.06
33163,6.3357,0.100700,9.93
33164,6.4357,0.099967,10.00
33165,6.5380,0.102267,9.78
33166,6.6367,0.098717,10.13
33167,6.7365,0.099867,10.01
33168,6.8359,0.099376,10.06
33169,6.9355,0.099628,10.04
33170,7.0367,0.101133,9.89
33171,7.1368,0.100103,9.99
33172,7.2364,0.099627,10.04
33173,7.3359,0.099485,10.05
33174,7.4371,0.101166,9.88
33175,7.5379,0.100872,9.91
33176,7.6369,0.098999,10.10
33177,7.7377,0.100794,9.92
33178,7.8369,0.099152,10.09
33179,7.9376,0.100710,9.93
33180,8.0376,0.100033,10.00
33181,8.1372,0.099565,10.04
33182,8.2383,0.101082,9.89
33183,8.3381,0.099879,10.01
33184,8.4381,0.099978,10.00
33185,8.5379,0.099762,10.02
33186,8.6390,0.101187,9.88
33187,8.7391,0.100078,9.99
33188,8.8389,0.099726,10.03
33189,8.9387,0.099859,10.01
33190,9.0392,0.100518,9.95
33191,9.1396,0.100371,9.96
33192,9.2403,0.100686,9.93
33193,9.3386,0.098349,10.17
33194,9.4396,0.101007,9.90
33195,9.5403,0.100656,9.93
33196,9.6401,0.099760,10.02
33197,9.7402,0.100187,9.98
33198,9.8406,0.100357,9.96
33199,9.9402,0.099592,10.04
