TotalFrame,Time,DeltaTime,FPS
518027,0.0000,0.009362,106.81
518028,0.0000,0.009362,106.81
518029,0.0200,0.020000,50.00
518030,0.0232,0.003223,310.28
518031,0.0261,0.002924,342.01
518032,0.0809,0.054810,18.24
518033,0.1038,0.022827,43.81
518034,0.1276,0.023749,42.11
518035,0.1351,0.007606,131.47
518036,0.1396,0.004511,221.69
518037,0.1440,0.004383,228.17
518038,0.1487,0.004672,214.06
518039,0.1537,0.004985,200.62
518040,0.1580,0.004210,237.52
518041,0.1626,0.004746,210.69
518042,0.1674,0.004765,209.87
518043,0.1721,0.004768,209.75
518044,0.1766,0.004429,225.77
518045,0.1812,0.004514,221.55
518046,0.1858,0.004698,212.84
518047,0.1907,0.004833,206.89
518048,0.1948,0.004168,239.92
518049,0.1996,0.004731,211.36
518050,0.2047,0.005144,194.39
518051,0.2091,0.004453,224.59
518052,0.2137,0.004584,218.17
518053,0.2188,0.005044,198.26
518054,0.2236,0.004845,206.39
518055,0.2278,0.004180,239.25
518056,0.2321,0.004232,236.28
518057,0.2371,0.005063,197.50
518058,0.2413,0.004280,233.64
518059,0.2460,0.004585,218.11
518060,0.2512,0.005200,192.31
518061,0.2556,0.004393,227.63
518062,0.2603,0.004660,214.60
518063,0.2650,0.004835,206.82
518064,0.2698,0.004732,211.31
518065,0.2738,0.004037,247.73
518066,0.2788,0.004929,202.90
518067,0.2836,0.004785,208.97
518068,0.2880,0.004432,225.65
518069,0.2925,0.004515,221.51
518070,0.2972,0.004780,209.21
518071,0.3019,0.004565,219.06
518072,0.3066,0.004805,208.13
518073,0.3110,0.004385,228.05
518074,0.3157,0.004667,214.29
518075,0.3204,0.004755,210.31
518076,0.3254,0.004989,200.45
518077,0.3303,0.004916,203.41
518078,0.3341,0.003750,266.70
518079,0.3387,0.004593,217.74
518080,0.3438,0.005120,195.32
518081,0.3480,0.004264,234.52
518082,0.3531,0.005071,197.19
518083,0.3573,0.004209,237.60
518084,0.3619,0.004647,215.21
518085,0.3671,0.005061,197.58
518086,0.3705,0.003375,296.26
518087,0.3749,0.004484,223.04
518088,0.3792,0.004193,238.48
518089,0.3831,0.003904,256.14
518090,0.3873,0.004294,232.88
518091,0.3916,0.004236,236.06
518092,0.3956,0.004064,246.05
518093,0.4000,0.004369,228.89
518094,0.4036,0.003578,279.52
518095,0.4077,0.004152,240.87
518096,0.4119,0.004128,242.27
518097,0.4161,0.004263,234.58
518098,0.4199,0.003829,261.15
518099,0.4242,0.004316,231.67
518100,0.4281,0.003916,255.39
518101,0.4325,0.004298,232.68
518102,0.4363,0.003871,258.34
518103,0.4404,0.004076,245.37
518104,0.4443,0.003911,255.71
518105,0.4484,0.004090,244.50
518106,0.4525,0.004165,240.07
518107,0.4564,0.003868,258.56
518108,0.4606,0.004140,241.58
518109,0.4647,0.004106,243.53
518110,0.4688,0.004063,246.15
518111,0.4729,0.004134,241.89
518112,0.4768,0.003925,254.77
518113,0.4806,0.003833,260.91
518114,0.4850,0.004360,229.37
518115,0.4889,0.003857,259.29
518116,0.4930,0.004152,240.87
518117,0.4971,0.004116,242.95
518118,0.5013,0.004235,236.15
518119,0.5051,0.003741,267.34
518120,0.5092,0.004102,243.81
518121,0.5133,0.004104,243.66
518122,0.5176,0.004281,233.60
518123,0.5215,0.003869,258.48
518124,0.5255,0.004100,243.91
518125,0.5295,0.004029,248.21
518126,0.5337,0.004130,242.13
518127,0.5376,0.003887,257.25
518128,0.5415,0.003953,253.00
518129,0.5459,0.004338,230.53
518130,0.5499,0.004089,244.58
518131,0.5538,0.003817,262.00
518132,0.5580,0.004166,240.04
518133,0.5623,0.004272,234.08
518134,0.5657,0.003445,290.24
518135,0.5701,0.004434,225.51
518136,0.5742,0.004123,242.56
518137,0.5784,0.004160,240.41
518138,0.5822,0.003822,261.66
518139,0.5862,0.003951,253.10
518140,0.5902,0.004080,245.11
518141,0.5946,0.004346,230.10
518142,0.5985,0.003950,253.14
518143,0.6023,0.003776,264.86
518144,0.6066,0.004311,231.99
518145,0.6108,0.004194,238.46
518146,0.6145,0.003732,267.93
518147,0.6188,0.004185,238.95
518148,0.6232,0.004407,226.92
518149,0.6268,0.003644,274.41
518150,0.6309,0.004084,244.87
518151,0.6349,0.004075,245.41
518152,0.6388,0.003891,256.98
518153,0.6432,0.004364,229.15
518154,0.6471,0.003946,253.42
518155,0.6514,0.004220,236.97
518156,0.6556,0.004299,232.62
518157,0.6597,0.003964,252.25
518158,0.6631,0.003417,292.65
518159,0.6674,0.004315,231.74
518160,0.6718,0.004335,230.68
518161,0.6755,0.003854,259.47
518162,0.6796,0.004052,246.77
518163,0.6837,0.004106,243.53
518164,0.6876,0.003967,252.10
518165,0.6915,0.003857,259.28
518166,0.6959,0.004360,229.35
518167,0.6997,0.003783,264.34
518168,0.7040,0.004360,229.38
518169,0.7081,0.004119,242.76
518170,0.7118,0.003660,273.22
518171,0.7161,0.004212,237.43
518172,0.7207,0.004654,214.89
518173,0.7241,0.003461,288.96
518174,0.7283,0.004069,245.77
518175,0.7323,0.004118,242.84
518176,0.7363,0.003946,253.40
518177,0.7404,0.004117,242.89
518178,0.7446,0.004274,233.99
518179,0.7483,0.003595,278.15
518180,0.7527,0.004371,228.78
518181,0.7567,0.004061,246.24
518182,0.7606,0.003932,254.32
518183,0.7646,0.004074,245.48
518184,0.7688,0.004104,243.67
518185,0.7725,0.003693,270.75
518186,0.7769,0.004364,229.16
518187,0.7810,0.004091,244.42
518188,0.7854,0.004497,222.39
518189,0.7894,0.003922,254.99
518190,0.7931,0.003661,273.14
518191,0.7970,0.004012,249.23
518192,0.8013,0.004213,237.34
518193,0.8054,0.004112,243.21
518194,0.8091,0.003740,267.35
518195,0.8134,0.004252,235.18
518196,0.8176,0.004281,233.57
518197,0.8212,0.003574,279.79
518198,0.8256,0.004373,228.68
518199,0.8300,0.004376,228.51
518200,0.8339,0.003955,252.84
518201,0.8378,0.003893,256.87
