TotalFrame,Time,DeltaTime,FPS
427721,0.0000,0.009514,105.11
427722,0.0000,0.009514,105.11
427723,0.0200,0.020000,50.00
427724,0.0231,0.003073,325.44
427725,0.0260,0.002869,348.54
427726,0.0692,0.043258,23.12
427727,0.0851,0.015802,63.28
427728,0.1012,0.016088,62.16
427729,0.1167,0.015609,64.07
427730,0.1335,0.016785,59.58
427731,0.1455,0.011955,83.64
427732,0.1550,0.009519,105.06
427733,0.1642,0.009203,108.66
427734,0.1738,0.009589,104.28
427735,0.1832,0.009374,106.68
427736,0.1929,0.009708,103.01
427737,0.2024,0.009503,105.23
427738,0.2120,0.009618,103.97
427739,0.2214,0.009373,106.69
427740,0.2306,0.009157,109.21
427741,0.2406,0.010084,99.17
427742,0.2500,0.009404,106.34
427743,0.2596,0.009611,104.05
427744,0.2690,0.009386,106.54
427745,0.2783,0.009327,107.22
427746,0.2881,0.009750,102.57
427747,0.2980,0.009812,101.91
427748,0.3073,0.009355,106.89
427749,0.3174,0.010118,98.83
427750,0.3263,0.008854,112.95
427751,0.3357,0.009511,105.14
427752,0.3424,0.006677,149.77
427753,0.3466,0.004090,244.49
427754,0.3502,0.003674,272.22
427755,0.3546,0.004381,228.27
427756,0.3588,0.004178,239.37
427757,0.3628,0.004010,249.35
427758,0.3666,0.003820,261.77
427759,0.3708,0.004263,234.58
427760,0.3751,0.004239,235.93
427761,0.3789,0.003849,259.79
427762,0.3832,0.004206,237.76
427763,0.3872,0.004025,248.46
427764,0.3911,0.003998,250.16
427765,0.3954,0.004207,237.68
427766,0.3995,0.004172,239.72
427767,0.4033,0.003805,262.78
427768,0.4075,0.004161,240.33
427769,0.4117,0.004215,237.23
427770,0.4156,0.003927,254.62
427771,0.4200,0.004426,225.96
427772,0.4242,0.004083,244.90
427773,0.4279,0.003716,269.14
427774,0.4323,0.004356,229.56
427775,0.4363,0.004077,245.29
427776,0.4402,0.003894,256.83
427777,0.4443,0.004126,242.38
427778,0.4487,0.004452,224.62
427779,0.4524,0.003573,279.85
427780,0.4564,0.004106,243.53
427781,0.4607,0.004242,235.72
427782,0.4646,0.003844,260.13
427783,0.4691,0.004569,218.89
427784,0.4730,0.003954,252.88
427785,0.4767,0.003677,271.95
427786,0.4814,0.004719,211.91
427787,0.4854,0.003885,257.40
427788,0.4890,0.003694,270.68
427789,0.4930,0.004012,249.23
427790,0.4972,0.004180,239.22
427791,0.5013,0.004105,243.61
427792,0.5054,0.004050,246.89
427793,0.5095,0.004184,239.03
427794,0.5137,0.004065,246.02
427795,0.5177,0.004009,249.44
427796,0.5217,0.004115,243.03
427797,0.5255,0.003736,267.67
427798,0.5297,0.004160,240.37
427799,0.5341,0.004371,228.78
427800,0.5378,0.003757,266.19
427801,0.5417,0.003950,253.16
427802,0.5452,0.003460,289.06
427803,0.5492,0.004036,247.76
427804,0.5529,0.003658,273.40
427805,0.5562,0.003282,304.69
427806,0.5603,0.004108,243.45
427807,0.5641,0.003784,264.25
427808,0.5673,0.003143,318.18
427809,0.5713,0.004099,243.96
427810,0.5745,0.003182,314.30
427811,0.5787,0.004189,238.72
427812,0.5823,0.003544,282.14
427813,0.5853,0.003119,320.64
427814,0.5895,0.004087,244.66
427815,0.5928,0.003313,301.82
427816,0.5967,0.003965,252.22
427817,0.5999,0.003180,314.51
427818,0.6039,0.003996,250.25
427819,0.6079,0.004047,247.08
427820,0.6112,0.003241,308.51
427821,0.6149,0.003740,267.36
427822,0.6187,0.003798,263.30
427823,0.6219,0.003220,310.59
427824,0.6261,0.004195,238.40
427825,0.6295,0.003379,295.99
427826,0.6331,0.003508,285.03
427827,0.6370,0.003937,254.00
427828,0.6404,0.003443,290.49
427829,0.6438,0.003360,297.60
427830,0.6473,0.003602,277.65
427831,0.6511,0.003752,266.56
427832,0.6543,0.003172,315.26
427833,0.6584,0.004153,240.78
427834,0.6621,0.003636,275.07
427835,0.6652,0.003052,327.69
427836,0.6689,0.003872,258.26
427837,0.6730,0.004002,249.86
427838,0.6760,0.002989,334.54
427839,0.6801,0.004034,247.88
427840,0.6831,0.003037,329.24
427841,0.6871,0.004125,242.44
427842,0.6903,0.003092,323.46
427843,0.6942,0.003957,252.72
427844,0.6979,0.003697,270.48
427845,0.7010,0.003172,315.23
427846,0.7052,0.004052,246.79
427847,0.7083,0.003148,317.65
427848,0.7122,0.003864,258.82
427849,0.7159,0.003729,268.15
427850,0.7195,0.003605,277.42
427851,0.7231,0.003677,271.97
427852,0.7263,0.003167,315.75
427853,0.7302,0.003933,254.23
427854,0.7341,0.003911,255.72
427855,0.7373,0.003183,314.22
427856,0.7411,0.003789,263.94
427857,0.7443,0.003161,316.33
427858,0.7484,0.004088,244.62
427859,0.7524,0.003985,250.92
427860,0.7555,0.003065,326.29
427861,0.7593,0.003854,259.48
427862,0.7629,0.003583,279.11
427863,0.7666,0.003754,266.37
427864,0.7703,0.003620,276.23
427865,0.7737,0.003425,291.99
427866,0.7777,0.004065,245.99
427867,0.7811,0.003429,291.63
427868,0.7848,0.003607,277.25
427869,0.7878,0.003042,328.73
427870,0.7917,0.003967,252.11
427871,0.7957,0.003803,262.95
427872,0.7990,0.003315,301.65
427873,0.8027,0.003810,262.45
427874,0.8065,0.003790,263.82
427875,0.8096,0.003054,327.42
427876,0.8137,0.004162,240.29
427877,0.8169,0.003219,310.63
427878,0.8208,0.003851,259.66
427879,0.8240,0.003160,316.42
427880,0.8280,0.003992,250.49
427881,0.8318,0.003885,257.41
427882,0.8348,0.003006,332.68
427883,0.8387,0.003961,252.45
427884,0.8422,0.003391,294.87
427885,0.8461,0.003865,258.74
427886,0.8497,0.003641,274.67
427887,0.8528,0.003138,318.73
427888,0.8568,0.003960,252.54
427889,0.8600,0.003196,312.86
427890,0.8640,0.003981,251.22
427891,0.8677,0.003719,268.92
