TotalFrame,Time,DeltaTime,FPS,RAM
43365,0.0000,0.333333,3.00, 428.3541
43366,0.0000,0.333333,3.00, 462.1017
43367,0.0200,0.020000,50.00, 452.5786
43368,0.0320,0.011850,84.39, 453.3911
43369,0.0435,0.011390,87.79, 454.7628
43370,0.3767,0.333333,3.00, 452.5153
43371,0.7100,0.333333,3.00, 452.7647
43372,1.0435,0.333333,3.00, 452.5153
43373,1.3767,0.333333,3.00, 452.3906
43374,1.7100,0.333333,3.00, 451.6423
43375,2.0435,0.333333,3.00, 454.6354
43376,2.3767,0.333333,3.00, 452.5153
43377,2.7100,0.333333,3.00, 454.5723
43378,3.0435,0.333333,3.00, 451.8863
43379,3.3767,0.333333,3.00, 452.2604
43380,3.7100,0.333333,3.00, 452.1981
43381,4.0435,0.333333,3.00, 452.7593
43382,4.3767,0.333333,3.00, 452.6346
43383,4.7100,0.333333,3.00, 452.0734
43384,5.0435,0.333333,3.00, 453.0087
43385,5.3767,0.333333,3.00, 452.1357
43386,5.7100,0.333333,3.00, 453.5076
43387,6.0435,0.333333,3.00, 452.3852
43388,6.3767,0.333333,3.00, 452.2604
43389,6.7100,0.333333,3.00, 454.1312
43390,7.0435,0.333333,3.00, 452.3228
43391,7.3767,0.333333,3.00, 452.3852
43392,7.7100,0.333333,3.00, 452.9464
43393,8.0435,0.333333,3.00, 452.6346
43394,8.3767,0.333333,3.00, 451.8863
43395,8.7100,0.333333,3.00, 452.5722
43396,9.0435,0.333333,3.00, 452.3852
43397,9.3767,0.333333,3.00, 452.3852
43398,9.7100,0.333333,3.00, 452.2604
