TotalFrame,Time,DeltaTime,FPS,RAM
39043,0.0000,0.227036,4.40, 427.3074
39044,0.0000,0.227036,4.40, 440.9317
39045,0.0200,0.020000,50.00, 432.7202
39046,0.0261,0.006187,161.63, 433.9661
39047,0.0322,0.006080,164.47, 433.5919
39048,0.2576,0.225469,4.44, 429.5420
39049,0.4873,0.229574,4.36, 432.8409
39050,0.7180,0.230735,4.33, 432.2827
39051,0.9492,0.231227,4.32, 432.6568
39052,1.1799,0.230636,4.34, 432.5321
39053,1.4106,0.230839,4.33, 432.7192
39054,1.6414,0.230662,4.34, 433.5268
39055,1.8745,0.233176,4.29, 432.2196
39056,2.1055,0.230938,4.33, 432.7138
39057,2.3354,0.230023,4.35, 432.5267
39058,2.5649,0.229477,4.36, 433.5838
39059,2.7964,0.231371,4.32, 432.6514
39060,3.0281,0.231736,4.32, 428.6012
39061,3.2581,0.229906,4.35, 432.9602
39062,3.4893,0.231271,4.32, 432.7731
39063,3.7214,0.232234,4.31, 432.7138
39064,3.9531,0.231568,4.32, 432.7138
39065,4.1843,0.231214,4.33, 428.6635
39066,4.4146,0.230380,4.34, 432.5267
39067,4.6455,0.230831,4.33, 432.3396
39068,4.8765,0.231118,4.33, 432.3396
39069,5.1077,0.231009,4.33, 433.0849
39070,5.3389,0.231333,4.32, 432.8978
39071,5.5693,0.230411,4.34, 432.8355
39072,5.8015,0.232229,4.31, 432.1526
39073,6.0330,0.231348,4.32, 432.8978
39074,6.2634,0.230509,4.34, 432.4644
39075,6.4944,0.230959,4.33, 433.1473
39076,6.7251,0.230721,4.33, 432.7731
39077,6.9568,0.231698,4.32, 433.9579
39078,7.1882,0.231508,4.32, 432.8355
39079,7.4187,0.230435,4.34, 434.6439
39080,7.6506,0.231831,4.31, 428.6635
39081,7.8811,0.230462,4.34, 434.7062
39082,8.1130,0.232028,4.31, 431.7784
39083,8.3433,0.230287,4.34, 432.7731
39084,8.5735,0.230161,4.34, 432.9602
39085,8.8040,0.230426,4.34, 432.6514
39086,9.0337,0.229756,4.35, 432.7731
39087,9.2634,0.229795,4.35, 432.6514
39088,9.4937,0.230307,4.34, 432.7138
39089,9.7234,0.229597,4.36, 432.7731
39090,9.9548,0.231473,4.32, 432.5267
