TotalFrame,Time,DeltaTime,FPS
4220,0.0000,0.333333,3.00
4221,0.0000,0.333333,3.00
4222,0.0200,0.020000,50.00
4223,0.3533,0.333333,3.00
4224,0.6866,0.333333,3.00
4225,1.0200,0.333333,3.00
4226,1.3533,0.333333,3.00
4227,1.6866,0.333333,3.00
4228,2.0200,0.333333,3.00
4229,2.3533,0.333333,3.00
4230,2.6866,0.333333,3.00
4231,3.0200,0.333333,3.00
4232,3.3533,0.333333,3.00
4233,3.6866,0.333333,3.00
4234,4.0200,0.333333,3.00
4235,4.3533,0.333333,3.00
4236,4.6866,0.333333,3.00
4237,5.0200,0.333333,3.00
4238,5.3533,0.333333,3.00
4239,5.6866,0.333333,3.00
4240,6.0200,0.333333,3.00
4241,6.3533,0.333333,3.00
4242,6.6866,0.333333,3.00
4243,7.0200,0.333333,3.00
4244,7.3533,0.333333,3.00
4245,7.6866,0.333333,3.00
4246,8.0200,0.333333,3.00
4247,8.3533,0.333333,3.00
4248,8.6866,0.333333,3.00
4249,9.0200,0.333333,3.00
4250,9.3533,0.333333,3.00
4251,9.6866,0.333333,3.00
