TotalFrame,Time,DeltaTime,FPS
3989,0.0000,0.333333,3.00
3990,0.0000,0.333333,3.00
3991,0.0200,0.020000,50.00
3992,0.3533,0.333333,3.00
3993,0.6867,0.333333,3.00
3994,1.0200,0.333333,3.00
3995,1.3533,0.333333,3.00
3996,1.6867,0.333333,3.00
3997,2.0200,0.333333,3.00
3998,2.3533,0.333333,3.00
3999,2.6867,0.333333,3.00
4000,3.0200,0.333333,3.00
4001,3.3533,0.333333,3.00
4002,3.6867,0.333333,3.00
4003,4.0200,0.333333,3.00
4004,4.3533,0.333333,3.00
4005,4.6867,0.333333,3.00
4006,5.0200,0.333333,3.00
4007,5.3533,0.333333,3.00
4008,5.6867,0.333333,3.00
4009,6.0200,0.333333,3.00
4010,6.3533,0.333333,3.00
4011,6.6867,0.333333,3.00
4012,7.0200,0.333333,3.00
4013,7.3533,0.333333,3.00
4014,7.6867,0.333333,3.00
4015,8.0200,0.333333,3.00
4016,8.3533,0.333333,3.00
4017,8.6867,0.333333,3.00
4018,9.0200,0.333333,3.00
4019,9.3533,0.333333,3.00
4020,9.6867,0.333333,3.00
