TotalFrame,Time,DeltaTime,FPS
10256,0.0000,0.046061,21.71
10257,0.0000,0.046061,21.71
10258,0.0200,0.020000,50.00
10259,0.0678,0.047757,20.94
10260,0.1151,0.047291,21.15
10261,0.1645,0.049443,20.23
10262,0.2108,0.046339,21.58
10263,0.2579,0.047097,21.23
10264,0.3050,0.047050,21.25
10265,0.3525,0.047547,21.03
10266,0.3994,0.046866,21.34
10267,0.4472,0.047793,20.92
10268,0.4946,0.047391,21.10
10269,0.5419,0.047372,21.11
10270,0.5896,0.047599,21.01
10271,0.6367,0.047154,21.21
10272,0.6838,0.047074,21.24
10273,0.7325,0.048706,20.53
10274,0.7792,0.046679,21.42
10275,0.8269,0.047726,20.95
10276,0.8744,0.047540,21.04
10277,0.9214,0.046988,21.28
10278,0.9689,0.047462,21.07
10279,1.0163,0.047412,21.09
10280,1.0633,0.047025,21.27
10281,1.1107,0.047352,21.12
10282,1.1578,0.047146,21.21
10283,1.2048,0.047003,21.28
10284,1.2520,0.047233,21.17
10285,1.2993,0.047250,21.16
10286,1.3462,0.046921,21.31
10287,1.3932,0.046975,21.29
10288,1.4408,0.047606,21.01
10289,1.4892,0.048351,20.68
10290,1.5362,0.047073,21.24
10291,1.5834,0.047198,21.19
10292,1.6329,0.049471,20.21
10293,1.6884,0.055490,18.02
10294,1.7381,0.049672,20.13
10295,1.7856,0.047557,21.03
10296,1.8326,0.046938,21.30
10297,1.8802,0.047616,21.00
10298,1.9273,0.047110,21.23
10299,1.9746,0.047361,21.11
10300,2.0220,0.047415,21.09
10301,2.0692,0.047136,21.22
10302,2.1159,0.046745,21.39
10303,2.1633,0.047381,21.11
10304,2.2106,0.047280,21.15
10305,2.2578,0.047197,21.19
10306,2.3051,0.047307,21.14
10307,2.3521,0.047003,21.28
10308,2.3989,0.046807,21.36
10309,2.4475,0.048573,20.59
10310,2.4943,0.046815,21.36
10311,2.5417,0.047460,21.07
10312,2.5886,0.046861,21.34
10313,2.6369,0.048239,20.73
10314,2.6835,0.046679,21.42
10315,2.7309,0.047375,21.11
10316,2.7781,0.047191,21.19
10317,2.8253,0.047194,21.19
10318,2.8723,0.047025,21.27
10319,2.9194,0.047042,21.26
10320,2.9669,0.047516,21.05
10321,3.0146,0.047724,20.95
10322,3.0616,0.047047,21.26
10323,3.1091,0.047435,21.08
10324,3.1563,0.047252,21.16
10325,3.2035,0.047180,21.20
10326,3.2504,0.046875,21.33
10327,3.2982,0.047865,20.89
10328,3.3458,0.047594,21.01
10329,3.3932,0.047342,21.12
10330,3.4403,0.047101,21.23
10331,3.4882,0.047862,20.89
10332,3.5352,0.047030,21.26
10333,3.5827,0.047483,21.06
10334,3.6296,0.046915,21.32
10335,3.6768,0.047177,21.20
10336,3.7238,0.047044,21.26
10337,3.7716,0.047775,20.93
10338,3.8186,0.046976,21.29
10339,3.8660,0.047404,21.10
10340,3.9130,0.047003,21.28
10341,3.9609,0.047947,20.86
10342,4.0083,0.047423,21.09
10343,4.0559,0.047555,21.03
10344,4.1031,0.047228,21.17
10345,4.1505,0.047439,21.08
10346,4.1978,0.047276,21.15
10347,4.2448,0.047002,21.28
10348,4.2919,0.047095,21.23
10349,4.3389,0.047019,21.27
10350,4.3863,0.047390,21.10
10351,4.4338,0.047460,21.07
10352,4.4817,0.047944,20.86
10353,4.5296,0.047905,20.87
10354,4.5775,0.047818,20.91
10355,4.6254,0.047964,20.85
10356,4.6726,0.047205,21.18
10357,4.7195,0.046854,21.34
10358,4.7670,0.047558,21.03
10359,4.8142,0.047187,21.19
10360,4.8610,0.046763,21.38
10361,4.9087,0.047690,20.97
10362,4.9569,0.048200,20.75
10363,5.0039,0.047046,21.26
10364,5.0513,0.047359,21.12
10365,5.0986,0.047268,21.16
10366,5.1456,0.047044,21.26
10367,5.1933,0.047710,20.96
10368,5.2404,0.047136,21.22
10369,5.2875,0.047055,21.25
10370,5.3348,0.047345,21.12
