TotalFrame,Time,DeltaTime,FPS
10675,0.0000,0.050460,19.82
10676,0.0000,0.050460,19.82
10677,0.0200,0.020000,50.00
10678,0.0708,0.050793,19.69
10679,0.1227,0.051912,19.26
10680,0.1735,0.050805,19.68
10681,0.2251,0.051636,19.37
10682,0.2757,0.050500,19.80
10683,0.3265,0.050812,19.68
10684,0.3777,0.051288,19.50
10685,0.4288,0.051055,19.59
10686,0.4801,0.051262,19.51
10687,0.5316,0.051487,19.42
10688,0.5827,0.051106,19.57
10689,0.6336,0.050898,19.65
10690,0.6844,0.050876,19.66
10691,0.7377,0.053244,18.78
10692,0.7886,0.050916,19.64
10693,0.8393,0.050715,19.72
10694,0.8904,0.051046,19.59
10695,0.9411,0.050773,19.70
10696,0.9926,0.051489,19.42
10697,1.0436,0.051014,19.60
10698,1.0944,0.050776,19.69
10699,1.1453,0.050934,19.63
10700,1.1982,0.052899,18.90
10701,1.2553,0.057106,17.51
10702,1.3130,0.057672,17.34
10703,1.3691,0.056087,17.83
10704,1.4242,0.055141,18.14
10705,1.4766,0.052399,19.08
10706,1.5311,0.054504,18.35
10707,1.5852,0.054096,18.49
10708,1.6383,0.053089,18.84
10709,1.6941,0.055730,17.94
10710,1.7485,0.054462,18.36
10711,1.8013,0.052827,18.93
10712,1.8522,0.050855,19.66
10713,1.9047,0.052504,19.05
10714,1.9555,0.050800,19.68
10715,2.0070,0.051484,19.42
10716,2.0577,0.050741,19.71
10717,2.1090,0.051235,19.52
10718,2.1601,0.051169,19.54
10719,2.2118,0.051694,19.34
10720,2.2628,0.050946,19.63
10721,2.3137,0.050909,19.64
10722,2.3645,0.050837,19.67
10723,2.4156,0.051062,19.58
10724,2.4669,0.051287,19.50
10725,2.5178,0.050883,19.65
10726,2.5693,0.051547,19.40
10727,2.6205,0.051197,19.53
10728,2.6714,0.050955,19.63
10729,2.7227,0.051257,19.51
10730,2.7736,0.050886,19.65
10731,2.8242,0.050631,19.75
10732,2.8754,0.051141,19.55
10733,2.9266,0.051185,19.54
10734,2.9776,0.051026,19.60
10735,3.0291,0.051537,19.40
10736,3.0800,0.050920,19.64
10737,3.1309,0.050846,19.67
10738,3.1818,0.050891,19.65
10739,3.2335,0.051691,19.35
10740,3.2860,0.052516,19.04
10741,3.3376,0.051621,19.37
10742,3.3886,0.051011,19.60
10743,3.4401,0.051456,19.43
10744,3.4914,0.051359,19.47
10745,3.5427,0.051245,19.51
10746,3.5938,0.051094,19.57
10747,3.6446,0.050794,19.69
10748,3.6964,0.051806,19.30
10749,3.7485,0.052138,19.18
10750,3.7987,0.050233,19.91
10751,3.8524,0.053658,18.64
10752,3.9046,0.052201,19.16
10753,3.9557,0.051117,19.56
10754,4.0067,0.051000,19.61
10755,4.0591,0.052394,19.09
10756,4.1101,0.051002,19.61
10757,4.1610,0.050899,19.65
10758,4.2124,0.051344,19.48
10759,4.2637,0.051385,19.46
10760,4.3146,0.050884,19.65
10761,4.3656,0.051010,19.60
10762,4.4166,0.050918,19.64
10763,4.4676,0.051079,19.58
10764,4.5191,0.051488,19.42
10765,4.5705,0.051390,19.46
10766,4.6216,0.051067,19.58
10767,4.6725,0.050926,19.64
10768,4.7242,0.051721,19.33
10769,4.7749,0.050712,19.72
10770,4.8258,0.050889,19.65
10771,4.8767,0.050917,19.64
10772,4.9282,0.051448,19.44
10773,4.9787,0.050535,19.79
10774,5.0299,0.051142,19.55
10775,5.0815,0.051608,19.38
10776,5.1321,0.050637,19.75
10777,5.1831,0.051022,19.60
10778,5.2345,0.051360,19.47
10779,5.2857,0.051206,19.53
10780,5.3371,0.051451,19.44
10781,5.3884,0.051200,19.53
10782,5.4391,0.050708,19.72
10783,5.4902,0.051156,19.55
10784,5.5417,0.051477,19.43
10785,5.5929,0.051242,19.52
10786,5.6439,0.050974,19.62
10787,5.6947,0.050846,19.67
10788,5.7479,0.053169,18.81
10789,5.7986,0.050717,19.72
10790,5.8497,0.051069,19.58
10791,5.9005,0.050779,19.69
10792,5.9515,0.051012,19.60
10793,6.0026,0.051093,19.57
10794,6.0538,0.051187,19.54
10795,6.1047,0.050949,19.63
10796,6.1563,0.051561,19.39
10797,6.2071,0.050790,19.69
10798,6.2588,0.051766,19.32
10799,6.3098,0.050989,19.61
10800,6.3609,0.051074,19.58
10801,6.4119,0.051029,19.60
10802,6.4629,0.051013,19.60
10803,6.5139,0.050919,19.64
10804,6.5655,0.051674,19.35
10805,6.6165,0.050968,19.62
10806,6.6677,0.051243,19.51
10807,6.7190,0.051291,19.50
10808,6.7708,0.051814,19.30
10809,6.8217,0.050892,19.65
10810,6.8728,0.051070,19.58
10811,6.9281,0.055268,18.09
10812,6.9837,0.055616,17.98
10813,7.0389,0.055214,18.11
10814,7.0946,0.055678,17.96
10815,7.1457,0.051079,19.58
10816,7.1968,0.051113,19.56
10817,7.2484,0.051622,19.37
10818,7.2997,0.051331,19.48
10819,7.3508,0.051014,19.60
10820,7.4021,0.051311,19.49
10821,7.4528,0.050742,19.71
10822,7.5037,0.050931,19.63
10823,7.5547,0.051010,19.60
10824,7.6064,0.051612,19.38
10825,7.6573,0.050945,19.63
10826,7.7086,0.051272,19.50
10827,7.7603,0.051692,19.35
10828,7.8114,0.051147,19.55
10829,7.8627,0.051250,19.51
10830,7.9134,0.050710,19.72
10831,7.9646,0.051270,19.50
10832,8.0160,0.051344,19.48
10833,8.0672,0.051228,19.52
10834,8.1186,0.051389,19.46
10835,8.1695,0.050910,19.64
10836,8.2212,0.051693,19.34
10837,8.2725,0.051276,19.50
10838,8.3237,0.051258,19.51
10839,8.3750,0.051274,19.50
10840,8.4262,0.051182,19.54
10841,8.4770,0.050781,19.69
10842,8.5282,0.051260,19.51
10843,8.5799,0.051665,19.36
10844,8.6318,0.051888,19.27
10845,8.6828,0.050986,19.61
10846,8.7343,0.051488,19.42
10847,8.7856,0.051289,19.50
10848,8.8375,0.051980,19.24
10849,8.8891,0.051615,19.37
10850,8.9407,0.051579,19.39
10851,8.9915,0.050790,19.69
10852,9.0428,0.051251,19.51
10853,9.0939,0.051157,19.55
10854,9.1452,0.051272,19.50
10855,9.1961,0.050881,19.65
10856,9.2482,0.052135,19.18
10857,9.3030,0.054757,18.26
10858,9.3578,0.054855,18.23
10859,9.4127,0.054896,18.22
10860,9.4679,0.055145,18.13
10861,9.5215,0.053659,18.64
10862,9.5766,0.055116,18.14
10863,9.6287,0.052083,19.20
10864,9.6846,0.055874,17.90
10865,9.7388,0.054182,18.46
10866,9.7937,0.054947,18.20
10867,9.8480,0.054313,18.41
10868,9.8989,0.050827,19.67
10869,9.9497,0.050848,19.67
