TotalFrame,Time,DeltaTime,FPS
52292,0.0000,0.010067,99.33
52293,0.0000,0.010067,99.33
52294,0.0200,0.020000,50.00
52295,0.0232,0.003181,314.35
52296,0.0262,0.003060,326.82
52297,0.0358,0.009509,105.17
52298,0.0392,0.003490,286.57
52299,0.0436,0.004382,228.19
52300,0.0474,0.003813,262.24
52301,0.0514,0.003986,250.86
52302,0.0551,0.003645,274.38
52303,0.0590,0.003974,251.62
52304,0.0631,0.004031,248.10
52305,0.0672,0.004126,242.37
52306,0.0708,0.003642,274.54
52307,0.0751,0.004241,235.80
52308,0.0784,0.003346,298.88
52309,0.0826,0.004168,239.95
52310,0.0865,0.003925,254.75
52311,0.0903,0.003765,265.58
52312,0.0942,0.003957,252.70
52313,0.0982,0.003976,251.52
52314,0.1019,0.003683,271.53
52315,0.1060,0.004116,242.97
52316,0.1100,0.003996,250.24
52317,0.1138,0.003761,265.87
52318,0.1177,0.003944,253.53
52319,0.1213,0.003547,281.96
52320,0.1253,0.004036,247.78
52321,0.1293,0.004027,248.30
52322,0.1330,0.003664,272.90
52323,0.1370,0.004008,249.49
52324,0.1410,0.004018,248.86
52325,0.1447,0.003647,274.19
52326,0.1487,0.003980,251.26
52327,0.1526,0.003996,250.25
52328,0.1563,0.003702,270.13
52329,0.1604,0.004060,246.33
52330,0.1640,0.003634,275.21
52331,0.1680,0.003999,250.08
52332,0.1721,0.004049,246.98
52333,0.1758,0.003664,272.94
52334,0.1800,0.004225,236.71
52335,0.1839,0.003926,254.71
52336,0.1877,0.003765,265.62
52337,0.1917,0.004038,247.64
52338,0.1956,0.003925,254.75
52339,0.1992,0.003605,277.39
52340,0.2032,0.003948,253.32
52341,0.2073,0.004099,243.99
52342,0.2110,0.003684,271.41
52343,0.2149,0.003962,252.42
52344,0.2191,0.004190,238.69
52345,0.2230,0.003908,255.90
52346,0.2270,0.004003,249.79
52347,0.2307,0.003688,271.17
52348,0.2348,0.004073,245.53
52349,0.2387,0.003958,252.65
52350,0.2426,0.003817,262.00
52351,0.2466,0.004003,249.79
52352,0.2505,0.003968,252.02
52353,0.2543,0.003754,266.38
52354,0.2583,0.004031,248.09
52355,0.2624,0.004089,244.54
52356,0.2660,0.003615,276.62
52357,0.2701,0.004082,244.98
52358,0.2741,0.004010,249.38
52359,0.2778,0.003674,272.18
52360,0.2818,0.004015,249.10
52361,0.2855,0.003717,269.01
52362,0.2896,0.004084,244.86
52363,0.2937,0.004046,247.16
52364,0.2972,0.003597,278.00
52365,0.3015,0.004243,235.67
52366,0.3054,0.003932,254.31
52367,0.3090,0.003608,277.14
52368,0.3131,0.004029,248.22
52369,0.3171,0.004077,245.25
52370,0.3208,0.003652,273.86
52371,0.3249,0.004112,243.17
52372,0.3289,0.004001,249.96
52373,0.3326,0.003693,270.78
52374,0.3366,0.004033,247.95
52375,0.3403,0.003656,273.54
52376,0.3444,0.004135,241.85
52377,0.3484,0.003949,253.24
52378,0.3519,0.003552,281.56
52379,0.3561,0.004223,236.79
52380,0.3601,0.003981,251.21
52381,0.3640,0.003842,260.27
52382,0.3679,0.003903,256.23
52383,0.3718,0.003954,252.90
52384,0.3756,0.003748,266.84
52385,0.3797,0.004090,244.51
52386,0.3838,0.004178,239.35
52387,0.3874,0.003571,280.04
52388,0.3914,0.003960,252.51
52389,0.3955,0.004087,244.67
52390,0.3990,0.003576,279.63
