TotalFrame,Time,DeltaTime,FPS
246614,0.0000,0.018150,55.10
246615,0.0000,0.018150,55.10
246616,0.0200,0.020000,50.00
246617,0.0234,0.003442,290.50
246618,0.0267,0.003285,304.41
246619,0.1173,0.090534,11.05
246620,0.1575,0.040185,24.88
246621,0.1777,0.020294,49.28
246622,0.1979,0.020162,49.60
246623,0.2184,0.020421,48.97
246624,0.2383,0.019923,50.19
246625,0.2590,0.020831,48.01
246626,0.2793,0.020191,49.53
246627,0.2994,0.020155,49.62
246628,0.3197,0.020212,49.48
246629,0.3398,0.020211,49.48
246630,0.3588,0.018929,52.83
246631,0.3772,0.018446,54.21
246632,0.3955,0.018271,54.73
246633,0.4137,0.018246,54.81
246634,0.4316,0.017938,55.75
246635,0.4496,0.017947,55.72
246636,0.4672,0.017509,57.11
246637,0.4858,0.018665,53.58
246638,0.5039,0.018112,55.21
246639,0.5214,0.017499,57.15
246640,0.5394,0.018066,55.35
246641,0.5574,0.017857,56.00
246642,0.5751,0.017744,56.36
246643,0.5934,0.018252,54.79
246644,0.6112,0.017824,56.10
246645,0.6285,0.017430,57.37
246646,0.6465,0.017867,55.97
246647,0.6649,0.018423,54.28
246648,0.6823,0.017399,57.48
246649,0.7007,0.018409,54.32
246650,0.7180,0.017345,57.65
246651,0.7358,0.017844,56.04
246652,0.7537,0.017825,56.10
246653,0.7717,0.018011,55.52
246654,0.7899,0.018255,54.78
246655,0.8081,0.018193,54.97
246656,0.8256,0.017454,57.29
246657,0.8438,0.018185,54.99
246658,0.8612,0.017460,57.27
246659,0.8794,0.018087,55.29
246660,0.8973,0.017955,55.69
246661,0.9152,0.017794,56.20
246662,0.9331,0.017980,55.62
246663,0.9510,0.017909,55.84
246664,0.9689,0.017858,56.00
246665,0.9869,0.018061,55.37
246666,1.0045,0.017647,56.67
246667,1.0225,0.017884,55.92
246668,1.0406,0.018223,54.88
246669,1.0587,0.018004,55.54
246670,1.0764,0.017707,56.48
246671,1.0944,0.018019,55.50
246672,1.1123,0.017928,55.78
246673,1.1301,0.017797,56.19
246674,1.1479,0.017850,56.02
246675,1.1664,0.018413,54.31
246676,1.1840,0.017565,56.93
