TotalFrame,Time,DeltaTime,FPS
144921,0.0000,0.009066,110.30
144922,0.0000,0.009066,110.30
144923,0.0200,0.020000,50.00
144924,0.0233,0.003221,310.43
144925,0.0263,0.003084,324.23
144926,0.0390,0.012649,79.06
144927,0.0474,0.008391,119.18
144928,0.0563,0.008907,112.27
144929,0.0646,0.008338,119.93
144930,0.0731,0.008484,117.88
144931,0.0817,0.008613,116.11
144932,0.0900,0.008319,120.20
144933,0.0986,0.008614,116.09
144934,0.1072,0.008530,117.23
144935,0.1157,0.008462,118.17
144936,0.1243,0.008680,115.20
144937,0.1328,0.008497,117.69
144938,0.1414,0.008618,116.03
144939,0.1499,0.008492,117.76
144940,0.1583,0.008355,119.69
144941,0.1670,0.008713,114.77
144942,0.1755,0.008471,118.05
144943,0.1841,0.008592,116.39
144944,0.1926,0.008478,117.95
144945,0.2012,0.008684,115.16
144946,0.2098,0.008528,117.26
144947,0.2182,0.008476,117.99
144948,0.2272,0.008975,111.42
144949,0.2354,0.008154,122.63
144950,0.2441,0.008713,114.77
144951,0.2524,0.008346,119.82
144952,0.2611,0.008705,114.88
144953,0.2695,0.008377,119.38
144954,0.2781,0.008612,116.12
144955,0.2869,0.008747,114.33
144956,0.2954,0.008585,116.48
144957,0.3040,0.008512,117.48
144958,0.3124,0.008407,118.95
144959,0.3209,0.008568,116.71
144960,0.3293,0.008444,118.42
144961,0.3379,0.008538,117.12
144962,0.3470,0.009137,109.44
144963,0.3552,0.008124,123.09
144964,0.3640,0.008799,113.65
144965,0.3724,0.008491,117.78
144966,0.3807,0.008214,121.74
144967,0.3893,0.008598,116.31
144968,0.3979,0.008652,115.58
144969,0.4064,0.008431,118.62
144970,0.4151,0.008739,114.44
144971,0.4236,0.008542,117.07
144972,0.4322,0.008586,116.46
144973,0.4405,0.008287,120.67
144974,0.4493,0.008780,113.89
144975,0.4577,0.008426,118.68
144976,0.4666,0.008882,112.59
144977,0.4750,0.008356,119.68
144978,0.4834,0.008464,118.14
144979,0.4921,0.008697,114.99
144980,0.5005,0.008439,118.49
144981,0.5093,0.008761,114.14
144982,0.5178,0.008432,118.60
144983,0.5264,0.008688,115.10
144984,0.5350,0.008522,117.34
144985,0.5436,0.008658,115.50
144986,0.5523,0.008706,114.86
144987,0.5613,0.009032,110.71
144988,0.5699,0.008567,116.73
144989,0.5780,0.008078,123.80
144990,0.5866,0.008633,115.84
144991,0.5953,0.008681,115.19
144992,0.6039,0.008587,116.46
144993,0.6125,0.008613,116.10
144994,0.6212,0.008642,115.72
144995,0.6304,0.009199,108.71
144996,0.6384,0.008004,124.93
144997,0.6470,0.008651,115.59
144998,0.6555,0.008543,117.06
