TotalFrame,Time,DeltaTime,FPS
24758,0.0000,0.039843,25.10
24759,0.0000,0.039843,25.10
24760,0.0200,0.020000,50.00
24761,0.0237,0.003672,272.32
24762,0.0273,0.003571,280.06
24763,0.0705,0.043298,23.10
24764,0.1120,0.041456,24.12
24765,0.1525,0.040545,24.66
24766,0.1922,0.039674,25.21
24767,0.2332,0.040982,24.40
24768,0.2741,0.040869,24.47
24769,0.3151,0.041028,24.37
24770,0.3558,0.040702,24.57
24771,0.3965,0.040724,24.56
24772,0.4380,0.041526,24.08
24773,0.4781,0.040037,24.98
24774,0.5193,0.041238,24.25
24775,0.5598,0.040492,24.70
24776,0.6001,0.040306,24.81
24777,0.6409,0.040808,24.50
24778,0.6819,0.040961,24.41
24779,0.7231,0.041191,24.28
24780,0.7639,0.040823,24.50
24781,0.8050,0.041074,24.35
24782,0.8462,0.041204,24.27
24783,0.8871,0.040890,24.46
24784,0.9279,0.040847,24.48
24785,0.9688,0.040895,24.45
24786,1.0094,0.040620,24.62
24787,1.0506,0.041144,24.31
24788,1.0913,0.040689,24.58
24789,1.1324,0.041168,24.29
24790,1.1733,0.040865,24.47
24791,1.2143,0.041011,24.38
24792,1.2550,0.040727,24.55
24793,1.2958,0.040797,24.51
24794,1.3365,0.040650,24.60
24795,1.3770,0.040536,24.67
24796,1.4175,0.040450,24.72
24797,1.4582,0.040770,24.53
24798,1.4991,0.040863,24.47
24799,1.5400,0.040919,24.44
24800,1.5812,0.041169,24.29
24801,1.6222,0.041045,24.36
24802,1.6666,0.044321,22.56
24803,1.7044,0.037866,26.41
24804,1.7455,0.041120,24.32
24805,1.7865,0.040976,24.40
24806,1.8276,0.041122,24.32
24807,1.8685,0.040838,24.49
24808,1.9095,0.041033,24.37
24809,1.9504,0.040860,24.47
24810,1.9913,0.040899,24.45
24811,2.0322,0.040961,24.41
24812,2.0729,0.040641,24.61
24813,2.1138,0.040952,24.42
24814,2.1547,0.040857,24.48
24815,2.1954,0.040718,24.56
24816,2.2359,0.040524,24.68
24817,2.2768,0.040879,24.46
24818,2.3172,0.040448,24.72
24819,2.3578,0.040508,24.69
24820,2.3987,0.040963,24.41
24821,2.4396,0.040900,24.45
24822,2.4804,0.040802,24.51
24823,2.5216,0.041228,24.26
24824,2.5625,0.040863,24.47
24825,2.6036,0.041137,24.31
24826,2.6448,0.041166,24.29
24827,2.6857,0.040929,24.43
24828,2.7305,0.044742,22.35
24829,2.7681,0.037651,26.56
24830,2.8089,0.040790,24.52
24831,2.8498,0.040874,24.47
24832,2.8905,0.040707,24.57
24833,2.9313,0.040813,24.50
24834,2.9722,0.040843,24.48
24835,3.0165,0.044339,22.55
24836,3.0541,0.037652,26.56
24837,3.0950,0.040832,24.49
24838,3.1356,0.040595,24.63
24839,3.1763,0.040709,24.56
24840,3.2170,0.040749,24.54
24841,3.2580,0.040998,24.39
24842,3.2990,0.040963,24.41
24843,3.3398,0.040769,24.53
24844,3.3806,0.040820,24.50
24845,3.4217,0.041089,24.34
24846,3.4626,0.040960,24.41
24847,3.5040,0.041330,24.20
24848,3.5457,0.041785,23.93
24849,3.5868,0.041026,24.37
24850,3.6274,0.040675,24.59
24851,3.6682,0.040730,24.55
24852,3.7090,0.040876,24.46
24853,3.7524,0.043308,23.09
24854,3.7913,0.038891,25.71
24855,3.8317,0.040487,24.70
24856,3.8725,0.040764,24.53
24857,3.9135,0.040956,24.42
24858,3.9543,0.040827,24.49
24859,3.9950,0.040695,24.57
24860,4.0357,0.040751,24.54
24861,4.0763,0.040545,24.66
24862,4.1206,0.044320,22.56
24863,4.1580,0.037377,26.75
24864,4.1989,0.040891,24.46
24865,4.2399,0.041046,24.36
24866,4.2808,0.040859,24.47
24867,4.3220,0.041191,24.28
24868,4.3632,0.041265,24.23
24869,4.4041,0.040867,24.47
24870,4.4449,0.040838,24.49
24871,4.4861,0.041177,24.29
24872,4.5270,0.040901,24.45
24873,4.5682,0.041171,24.29
24874,4.6090,0.040854,24.48
24875,4.6499,0.040909,24.44
24876,4.6909,0.040930,24.43
24877,4.7319,0.041072,24.35
24878,4.7728,0.040846,24.48
24879,4.8136,0.040767,24.53
24880,4.8545,0.040980,24.40
24881,4.8952,0.040708,24.57
24882,4.9357,0.040484,24.70
24883,4.9767,0.040948,24.42
24884,5.0175,0.040859,24.47
24885,5.0586,0.041073,24.35
24886,5.0993,0.040717,24.56
24887,5.1408,0.041460,24.12
24888,5.1819,0.041100,24.33
24889,5.2230,0.041102,24.33
24890,5.2645,0.041481,24.11
24891,5.3050,0.040555,24.66
24892,5.3456,0.040592,24.64
24893,5.3866,0.040996,24.39
24894,5.4274,0.040759,24.53
24895,5.4681,0.040755,24.54
24896,5.5093,0.041136,24.31
24897,5.5502,0.040972,24.41
24898,5.5916,0.041389,24.16
24899,5.6323,0.040640,24.61
24900,5.6732,0.040923,24.44
24901,5.7143,0.041111,24.32
24902,5.7550,0.040685,24.58
24903,5.7958,0.040812,24.50
24904,5.8363,0.040489,24.70
24905,5.8777,0.041449,24.13
24906,5.9186,0.040877,24.46
24907,5.9595,0.040859,24.47
24908,6.0003,0.040841,24.48
24909,6.0411,0.040791,24.52
24910,6.0826,0.041463,24.12
24911,6.1234,0.040823,24.50
24912,6.1644,0.040972,24.41
24913,6.2056,0.041224,24.26
24914,6.2466,0.041005,24.39
24915,6.2876,0.041001,24.39
24916,6.3282,0.040621,24.62
24917,6.3695,0.041334,24.19
24918,6.4105,0.040905,24.45
24919,6.4511,0.040612,24.62
24920,6.4919,0.040816,24.50
24921,6.5330,0.041154,24.30
24922,6.5740,0.040930,24.43
24923,6.6148,0.040876,24.46
24924,6.6552,0.040309,24.81
24925,6.6963,0.041121,24.32
24926,6.7372,0.040921,24.44
24927,6.7784,0.041166,24.29
24928,6.8192,0.040895,24.45
24929,6.8602,0.040952,24.42
24930,6.9011,0.040897,24.45
24931,6.9419,0.040769,24.53
24932,6.9832,0.041277,24.23
24933,7.0243,0.041145,24.30
24934,7.0651,0.040803,24.51
24935,7.1065,0.041446,24.13
24936,7.1474,0.040897,24.45
24937,7.1881,0.040649,24.60
24938,7.2290,0.040900,24.45
24939,7.2700,0.040976,24.40
24940,7.3107,0.040754,24.54
24941,7.3518,0.041057,24.36
24942,7.3928,0.040987,24.40
24943,7.4335,0.040725,24.55
24944,7.4743,0.040816,24.50
24945,7.5152,0.040884,24.46
24946,7.5561,0.040912,24.44
24947,7.5977,0.041591,24.04
24948,7.6384,0.040724,24.56
24949,7.6794,0.040998,24.39
24950,7.7204,0.041017,24.38
24951,7.7614,0.041024,24.38
24952,7.8023,0.040863,24.47
24953,7.8435,0.041172,24.29
24954,7.8844,0.040871,24.47
24955,7.9254,0.041054,24.36
24956,7.9662,0.040851,24.48
24957,8.0071,0.040889,24.46
24958,8.0481,0.040989,24.40
24959,8.0893,0.041123,24.32
24960,8.1333,0.044016,22.72
24961,8.1711,0.037820,26.44
24962,8.2119,0.040812,24.50
24963,8.2528,0.040902,24.45
24964,8.2935,0.040662,24.59
24965,8.3347,0.041258,24.24
24966,8.3755,0.040795,24.51
24967,8.4169,0.041342,24.19
24968,8.4578,0.040954,24.42
24969,8.4987,0.040836,24.49
24970,8.5395,0.040869,24.47
24971,8.5840,0.044426,22.51
24972,8.6218,0.037868,26.41
24973,8.6631,0.041267,24.23
24974,8.7039,0.040847,24.48
