TotalFrame,Time,DeltaTime,FPS,RAM
237822,0.0000,0.010557,94.73, 426.9612
237823,0.0000,0.010557,94.73, 438.6986
237824,0.0200,0.020000,50.00, 433.9254
237825,0.0269,0.006816,146.72, 432.4280
237826,0.0330,0.006096,164.05, 431.2497
237827,0.0388,0.006017,166.19, 432.1160
237828,0.0459,0.006915,144.61, 432.1784
237829,0.0547,0.008964,111.56, 431.3120
237830,0.0637,0.008823,113.35, 431.3120
237831,0.0718,0.008228,121.54, 431.4367
237832,0.0806,0.008631,115.87, 430.9378
237833,0.0891,0.008535,117.16, 428.8866
237834,0.0969,0.007956,125.69, 431.6794
237835,0.1060,0.008857,112.90, 432.1730
237836,0.1140,0.008239,121.37, 431.0571
237837,0.1230,0.008901,112.35, 432.5471
237838,0.1311,0.008041,124.37, 430.7454
237839,0.1394,0.008338,119.93, 431.3689
237840,0.1484,0.009054,110.45, 431.4937
237841,0.1565,0.007966,125.53, 432.6718
237842,0.1653,0.008810,113.51, 431.4313
237843,0.1736,0.008383,119.29, 431.5560
237844,0.1821,0.008500,117.65, 432.7342
237845,0.1909,0.008882,112.59, 429.3177
237846,0.1990,0.007946,125.84, 431.4937
237847,0.2075,0.008715,114.74, 431.4937
237848,0.2158,0.008248,121.24, 430.8701
237849,0.2241,0.008341,119.89, 431.4937
237850,0.2327,0.008396,119.11, 431.5560
237851,0.2412,0.008594,116.36, 431.3689
237852,0.2495,0.008282,120.75, 431.6183
237853,0.2576,0.008181,122.23, 433.7943
237854,0.2661,0.008467,118.11, 431.0571
237855,0.2751,0.009113,109.73, 431.7989
237856,0.2832,0.008082,123.73, 431.4313
237857,0.2917,0.008468,118.09, 431.6183
237858,0.3000,0.008349,119.78, 431.8612
237859,0.3086,0.008447,118.38, 431.1195
237860,0.3169,0.008426,118.68, 431.0571
237861,0.3259,0.008986,111.29, 428.2576
237862,0.3337,0.007807,128.09, 431.4937
237863,0.3435,0.009764,102.41, 432.1730
237864,0.3508,0.007323,136.56, 432.2354
237865,0.3594,0.008465,118.13, 431.6183
237866,0.3677,0.008291,120.62, 432.6718
237867,0.3760,0.008320,120.19, 431.5560
237868,0.3848,0.008728,114.57, 432.2354
237869,0.3933,0.008569,116.70, 431.2442
237870,0.4019,0.008555,116.90, 430.9324
237871,0.4099,0.008085,123.69, 431.8612
237872,0.4187,0.008864,112.81, 430.5583
237873,0.4270,0.008126,123.06, 431.4313
237874,0.4353,0.008319,120.20, 431.4313
237875,0.4438,0.008542,117.07, 431.3066
237876,0.4524,0.008672,115.31, 430.4336
237877,0.4609,0.008589,116.43, 430.3088
237878,0.4690,0.008060,124.07, 430.9324
237879,0.4778,0.008794,113.71, 430.8077
237880,0.4861,0.008129,123.01, 431.0571
237881,0.4949,0.008786,113.81, 432.5471
237882,0.5032,0.008300,120.49, 431.4937
237883,0.5117,0.008626,115.93, 431.7989
237884,0.5198,0.008185,122.18, 431.2442
237885,0.5286,0.008738,114.44, 431.1819
237886,0.5374,0.008609,116.15, 428.7565
237887,0.5459,0.008569,116.70, 431.2442
237888,0.5544,0.008629,115.89, 431.5560
237889,0.5632,0.008816,113.43, 430.6830
237890,0.5715,0.008326,120.11, 431.3066
237891,0.5801,0.008523,117.32, 431.4937
237892,0.5881,0.007920,126.27, 431.1819
