TotalFrame,Time,DeltaTime,FPS,RAM
324697,0.0000,0.016694,59.90, 428.9575
324698,0.0000,0.016694,59.90, 458.5848
324699,0.0200,0.020000,50.00, 451.2584
324700,0.0313,0.011218,89.14, 450.1975
324701,0.0417,0.010531,94.96, 452.5046
324702,0.0532,0.011473,87.16, 450.0726
324703,0.0640,0.010870,92.00, 449.9478
324704,0.0801,0.016024,62.40, 449.7608
324705,0.0977,0.017438,57.35, 449.0748
324706,0.1145,0.017001,58.82, 450.3844
324707,0.1313,0.016761,59.66, 450.2596
324708,0.1482,0.016911,59.13, 449.5737
324709,0.1653,0.017013,58.78, 449.3859
324710,0.1826,0.017467,57.25, 449.3189
324711,0.1995,0.016800,59.52, 450.1919
324712,0.2163,0.016888,59.21, 449.0695
324713,0.2341,0.017863,55.98, 449.9425
324714,0.2507,0.016563,60.37, 450.0048
324715,0.2678,0.016990,58.86, 450.6908
324716,0.2842,0.016376,61.06, 450.1295
324717,0.3013,0.017007,58.80, 450.0672
324718,0.3181,0.017038,58.69, 449.4436
324719,0.3352,0.016924,59.09, 450.3166
324720,0.3518,0.016606,60.22, 450.0672
324721,0.3684,0.016729,59.78, 449.7554
324722,0.3853,0.016811,59.48, 449.3189
324723,0.4019,0.016466,60.73, 450.1295
324724,0.4185,0.016652,60.05, 449.9425
324725,0.4353,0.016844,59.37, 449.8801
324726,0.4519,0.016763,59.66, 449.6931
324727,0.4688,0.016647,60.07, 449.5683
324728,0.4854,0.016737,59.75, 449.1942
324729,0.5020,0.016628,60.14, 450.0048
324730,0.5188,0.016783,59.58, 449.9425
324731,0.5356,0.016877,59.25, 448.7577
324732,0.5522,0.016534,60.48, 449.9425
324733,0.5691,0.016849,59.35, 450.0048
324734,0.5859,0.016791,59.55, 449.9425
324735,0.6028,0.016853,59.34, 450.1295
324736,0.6194,0.016654,60.05, 449.5060
324737,0.6360,0.016728,59.78, 449.7554
324738,0.6528,0.016725,59.79, 450.1295
324739,0.6694,0.016534,60.48, 449.7554
324740,0.6860,0.016677,59.96, 449.8801
324741,0.7029,0.016779,59.60, 449.8177
324742,0.7192,0.016551,60.42, 449.9425
324743,0.7361,0.016757,59.68, 449.8177
324744,0.7527,0.016565,60.37, 450.0672
324745,0.7695,0.016805,59.51, 449.8801
324746,0.7864,0.016825,59.43, 450.4413
324747,0.8032,0.017006,58.80, 450.1919
324748,0.8201,0.016650,60.06, 449.8177
324749,0.8367,0.016729,59.78, 449.8177
324750,0.8535,0.016792,59.55, 450.1295
324751,0.8701,0.016751,59.70, 449.8177
324752,0.8867,0.016530,60.49, 450.2543
324753,0.9036,0.016816,59.47, 450.1919
324754,0.9207,0.017009,58.79, 449.1942
324755,0.9370,0.016432,60.86, 450.0672
324756,0.9536,0.016635,60.11, 449.8801
324757,0.9705,0.016801,59.52, 450.0048
324758,0.9873,0.016952,58.99, 449.5683
324759,1.0039,0.016434,60.85, 449.8177
324760,1.0205,0.016770,59.63, 449.6931
324761,1.0376,0.017018,58.76, 450.0672
324762,1.0542,0.016661,60.02, 450.1919
324763,1.0710,0.016664,60.01, 450.0048
324764,1.0876,0.016745,59.72, 449.1318
324765,1.1045,0.016687,59.93, 450.1295
324766,1.1211,0.016742,59.73, 450.8155
324767,1.1379,0.016898,59.18, 449.5683
324768,1.1548,0.016722,59.80, 450.0672
324769,1.1716,0.016799,59.53, 449.8801
324770,1.1885,0.016896,59.19, 449.6931
324771,1.2063,0.017752,56.33, 449.8801
324772,1.2234,0.017135,58.36, 449.2565
324773,1.2400,0.016714,59.83, 450.9402
324774,1.2566,0.016654,60.04, 449.8801
324775,1.2737,0.017033,58.71, 450.1295
324776,1.2905,0.016739,59.74, 449.9425
324777,1.3079,0.017336,57.69, 446.6273
324778,1.3240,0.016181,61.80, 450.1295
324779,1.3411,0.017072,58.58, 449.7554
324780,1.3577,0.016700,59.88, 450.0048
324781,1.3748,0.017001,58.82, 448.6330
324782,1.3914,0.016623,60.16, 449.9425
324783,1.4082,0.016809,59.49, 450.0672
324784,1.4250,0.016739,59.74, 449.8801
324785,1.4417,0.016601,60.24, 449.6931
324786,1.4585,0.016886,59.22, 450.0048
324787,1.4753,0.016860,59.31, 449.9425
324788,1.4919,0.016743,59.73, 449.3189
324789,1.5088,0.016870,59.28, 449.6307
324790,1.5256,0.016844,59.37, 449.3189
324791,1.5425,0.016805,59.51, 449.9425
324792,1.5593,0.016748,59.71, 450.3166
324793,1.5762,0.016821,59.45, 450.1295
324794,1.5930,0.016965,58.95, 449.8801
324795,1.6099,0.016891,59.20, 450.1295
324796,1.6270,0.017096,58.49, 450.0048
324797,1.6440,0.016911,59.13, 450.0048
324798,1.6609,0.016855,59.33, 449.8801
324799,1.6777,0.016986,58.87, 449.6931
324800,1.6948,0.016960,58.96, 450.0672
324801,1.7117,0.016906,59.15, 450.3166
324802,1.7285,0.016777,59.61, 450.0672
324803,1.7463,0.017841,56.05, 446.6273
324804,1.7625,0.016237,61.59, 451.9379
324805,1.7798,0.017143,58.33, 449.9425
324806,1.7974,0.017612,56.78, 449.6931
324807,1.8140,0.016568,60.36, 449.8177
324808,1.8306,0.016745,59.72, 449.6931
324809,1.8481,0.017443,57.33, 446.6273
324810,1.8645,0.016350,61.16, 450.3166
324811,1.8818,0.017395,57.49, 446.6273
324812,1.8979,0.016094,62.14, 449.7554
324813,1.9148,0.016881,59.24, 450.9402
324814,1.9316,0.016752,59.69, 450.2543
324815,1.9487,0.017302,57.80, 450.1295
324816,1.9656,0.016633,60.12, 449.8801
324817,1.9822,0.016719,59.81, 449.5060
324818,1.9993,0.017088,58.52, 448.3212
324819,2.0164,0.017011,58.79, 449.8801
324820,2.0327,0.016532,60.49, 449.5683
324821,2.0493,0.016584,60.30, 449.9425
324822,2.0664,0.017045,58.67, 451.0026
324823,2.0833,0.016718,59.82, 450.0048
324824,2.0999,0.016626,60.15, 450.0672
324825,2.1165,0.016590,60.28, 450.0048
324826,2.1333,0.017033,58.71, 450.1295
324827,2.1504,0.016925,59.08, 449.9425
324828,2.1670,0.016585,60.30, 450.0048
324829,2.1836,0.016687,59.93, 449.6307
324830,2.2007,0.017163,58.26, 450.5661
324831,2.2178,0.016904,59.16, 449.3189
324832,2.2351,0.017462,57.27, 448.8200
324833,2.2517,0.016602,60.24, 450.1295
324834,2.2690,0.017211,58.10, 449.6931
324835,2.2861,0.017221,58.07, 449.0071
324836,2.3032,0.016998,58.83, 446.3779
324837,2.3191,0.016036,62.36, 449.9425
324838,2.3359,0.016798,59.53, 449.6307
324839,2.3528,0.016856,59.33, 450.0048
324840,2.3696,0.016727,59.78, 449.8801
324841,2.3860,0.016493,60.63, 450.0048
324842,2.4031,0.016896,59.19, 449.5683
324843,2.4197,0.016661,60.02, 449.5683
324844,2.4360,0.016402,60.97, 449.5060
324845,2.4529,0.016811,59.48, 449.3813
324846,2.4692,0.016401,60.97, 450.6284
324847,2.4863,0.017184,58.19, 449.4436
324848,2.5029,0.016395,60.99, 449.8177
324849,2.5195,0.016693,59.91, 449.5683
324850,2.5361,0.016626,60.15, 450.1919
324851,2.5530,0.016852,59.34, 450.1295
324852,2.5701,0.016959,58.97, 450.2543
324853,2.5867,0.016740,59.74, 449.9425
324854,2.6035,0.016802,59.52, 449.8801
324855,2.6204,0.016891,59.20, 449.5060
324856,2.6370,0.016506,60.58, 449.8801
324857,2.6536,0.016706,59.86, 450.1919
324858,2.6704,0.016833,59.41, 449.8801
324859,2.6868,0.016390,61.01, 449.8801
324860,2.7034,0.016609,60.21, 449.9425
324861,2.7202,0.016828,59.43, 449.8177
324862,2.7371,0.016774,59.61, 449.8177
324863,2.7544,0.017253,57.96, 449.8177
324864,2.7705,0.016320,61.28, 450.2543
324865,2.7878,0.017283,57.86, 448.1341
324866,2.8044,0.016555,60.41, 450.0048
324867,2.8208,0.016423,60.89, 450.1295
324868,2.8379,0.016963,58.95, 449.9425
324869,2.8547,0.016985,58.88, 450.1295
324870,2.8721,0.017140,58.34, 446.6273
324871,2.8882,0.016263,61.49, 449.8177
324872,2.9048,0.016625,60.15, 450.5037
324873,2.9216,0.016704,59.87, 450.6908
324874,2.9382,0.016789,59.56, 450.0672
324875,2.9551,0.016626,60.15, 449.7554
324876,2.9714,0.016367,61.10, 449.9425
324877,2.9885,0.017106,58.46, 448.5706
324878,3.0049,0.016510,60.57, 449.8177
324879,3.0217,0.016816,59.47, 449.9425
324880,3.0388,0.016978,58.90, 449.9425
324881,3.0557,0.016875,59.26, 449.5060
324882,3.0728,0.017259,57.94, 446.6273
324883,3.0889,0.016105,62.09, 450.5037
