TotalFrame,Time,DeltaTime,FPS,RAM
304040,0.0000,0.014331,69.78, 426.9709
304041,0.0000,0.014331,69.78, 451.0706
304042,0.0200,0.020000,50.00, 442.8188
304043,0.0298,0.009569,104.50, 444.2522
304044,0.0393,0.009530,104.93, 443.2543
304045,0.0486,0.009480,105.49, 441.9448
304046,0.0579,0.009208,108.60, 442.4436
304047,0.0710,0.013077,76.47, 442.4436
304048,0.0854,0.014537,68.79, 443.0672
304049,0.1003,0.014819,67.48, 442.5060
304050,0.1147,0.014312,69.87, 442.6931
304051,0.1289,0.014248,70.19, 442.6931
304052,0.1428,0.014043,71.21, 442.0064
304053,0.1572,0.014251,70.17, 442.3135
304054,0.1716,0.014513,68.90, 442.6877
304055,0.1863,0.014471,69.10, 441.3444
304056,0.1997,0.013597,73.55, 443.7478
304057,0.2144,0.014566,68.65, 442.6253
304058,0.2285,0.014257,70.14, 442.4383
304059,0.2427,0.014098,70.93, 442.8748
304060,0.2571,0.014492,69.01, 442.1265
304061,0.2712,0.014082,71.01, 442.5630
304062,0.2856,0.014459,69.16, 441.3444
304063,0.3000,0.014453,69.19, 443.0618
304064,0.3142,0.014061,71.12, 442.2512
304065,0.3284,0.014082,71.01, 443.1866
304066,0.3425,0.014201,70.42, 442.5006
304067,0.3567,0.014075,71.05, 442.3759
304068,0.3716,0.014990,66.71, 438.7253
304069,0.3850,0.013504,74.05, 443.4984
304070,0.3989,0.013877,72.06, 442.5006
304071,0.4128,0.013857,72.17, 442.7501
304072,0.4272,0.014494,69.00, 442.5006
304073,0.4419,0.014667,68.18, 442.8124
304074,0.4563,0.014306,69.90, 442.9371
304075,0.4707,0.014537,68.79, 442.9371
304076,0.4849,0.014079,71.03, 442.4383
304077,0.4993,0.014269,70.08, 442.8124
304078,0.5129,0.013781,72.57, 443.8725
304079,0.5271,0.014163,70.61, 442.1888
304080,0.5413,0.014250,70.17, 443.2489
304081,0.5562,0.014705,68.01, 441.3444
304082,0.5703,0.014249,70.18, 442.2512
304083,0.5850,0.014585,68.57, 443.1242
304084,0.5991,0.014209,70.38, 442.5630
304085,0.6133,0.014180,70.52, 442.8748
304086,0.6279,0.014549,68.73, 442.3135
304087,0.6421,0.014167,70.59, 442.5630
304088,0.6563,0.014214,70.35, 442.8748
304089,0.6707,0.014501,68.96, 443.0618
304090,0.6851,0.014344,69.72, 442.5006
304091,0.6992,0.014116,70.84, 443.1242
304092,0.7134,0.014154,70.65, 444.6208
304093,0.7278,0.014375,69.57, 442.4383
304094,0.7427,0.014940,66.93, 439.7231
304095,0.7563,0.013675,73.12, 442.3759
304096,0.7710,0.014634,68.33, 441.8770
304097,0.7864,0.015350,65.15, 442.2512
304098,0.8005,0.014276,70.05, 443.0618
304099,0.8145,0.013957,71.65, 442.8748
304100,0.8293,0.014857,67.31, 441.3444
304101,0.8433,0.013879,72.05, 442.4383
304102,0.8577,0.014445,69.23, 442.7501
304103,0.8721,0.014273,70.06, 442.1888
304104,0.8862,0.014199,70.43, 442.7501
304105,0.9006,0.014371,69.58, 442.9371
304106,0.9148,0.014291,69.98, 442.5630
304107,0.9292,0.014291,69.98, 442.7501
304108,0.9441,0.014850,67.34, 442.5006
