TotalFrame,Time,DeltaTime,FPS
103468,0.0000,0.009538,104.84
103469,0.0000,0.009538,104.84
103470,0.0200,0.020000,50.00
103471,0.0254,0.005354,186.77
103472,0.0302,0.004827,207.18
103473,0.0385,0.008302,120.46
103474,0.0447,0.006241,160.22
103475,0.0513,0.006601,151.49
103476,0.0576,0.006279,159.27
103477,0.0640,0.006379,156.76
103478,0.0703,0.006358,157.29
103479,0.0766,0.006282,159.19
103480,0.0835,0.006851,145.97
103481,0.0893,0.005846,171.07
103482,0.0956,0.006257,159.83
103483,0.1021,0.006481,154.29
103484,0.1082,0.006135,163.00
103485,0.1148,0.006587,151.82
103486,0.1209,0.006140,162.87
103487,0.1273,0.006345,157.60
103488,0.1338,0.006515,153.50
103489,0.1400,0.006189,161.58
103490,0.1463,0.006301,158.70
103491,0.1526,0.006328,158.02
103492,0.1589,0.006356,157.34
103493,0.1655,0.006547,152.75
103494,0.1721,0.006566,152.30
103495,0.1779,0.005900,169.50
103496,0.1844,0.006410,156.00
103497,0.1906,0.006265,159.61
103498,0.1968,0.006201,161.27
103499,0.2032,0.006422,155.71
103500,0.2096,0.006373,156.92
103501,0.2157,0.006052,165.25
103502,0.2222,0.006562,152.39
103503,0.2287,0.006418,155.81
103504,0.2350,0.006355,157.36
103505,0.2413,0.006283,159.17
103506,0.2475,0.006242,160.20
103507,0.2537,0.006167,162.15
103508,0.2606,0.006930,144.31
103509,0.2667,0.006054,165.17
103510,0.2729,0.006251,159.96
103511,0.2796,0.006634,150.73
103512,0.2863,0.006757,147.99
103513,0.2921,0.005795,172.55
103514,0.2986,0.006530,153.14
103515,0.3052,0.006570,152.20
103516,0.3112,0.005992,166.88
103517,0.3176,0.006408,156.05
103518,0.3238,0.006202,161.24
103519,0.3302,0.006365,157.11
103520,0.3367,0.006534,153.05
103521,0.3429,0.006195,161.42
103522,0.3492,0.006324,158.12
103523,0.3557,0.006401,156.22
103524,0.3619,0.006272,159.44
103525,0.3683,0.006404,156.15
103526,0.3746,0.006304,158.63
103527,0.3810,0.006332,157.94
103528,0.3874,0.006404,156.16
103529,0.3936,0.006285,159.12
103530,0.4000,0.006386,156.59
103531,0.4063,0.006286,159.08
103532,0.4127,0.006404,156.15
103533,0.4191,0.006331,157.94
103534,0.4254,0.006289,159.00
103535,0.4318,0.006405,156.12
103536,0.4380,0.006297,158.81
103537,0.4444,0.006351,157.46
103538,0.4507,0.006320,158.23
103539,0.4570,0.006322,158.17
103540,0.4634,0.006377,156.80
103541,0.4698,0.006433,155.44
103542,0.4761,0.006299,158.75
103543,0.4825,0.006343,157.66
103544,0.4888,0.006344,157.62
103545,0.4952,0.006376,156.83
103546,0.5015,0.006310,158.49
103547,0.5082,0.006667,149.99
103548,0.5139,0.005751,173.87
103549,0.5209,0.006923,144.45
103550,0.5272,0.006355,157.37
103551,0.5335,0.006275,159.38
103552,0.5398,0.006296,158.84
103553,0.5461,0.006314,158.38
103554,0.5525,0.006364,157.13
103555,0.5587,0.006261,159.73
103556,0.5655,0.006745,148.25
103557,0.5715,0.006009,166.43
103558,0.5777,0.006247,160.09
103559,0.5842,0.006465,154.68
103560,0.5905,0.006280,159.24
103561,0.5968,0.006370,156.98
103562,0.6036,0.006804,146.97
103563,0.6095,0.005855,170.79
103564,0.6158,0.006334,157.89
103565,0.6223,0.006525,153.27
103566,0.6285,0.006180,161.81
103567,0.6349,0.006313,158.41
103568,0.6413,0.006486,154.19
103569,0.6475,0.006186,161.66
103570,0.6539,0.006385,156.62
103571,0.6602,0.006292,158.94
103572,0.6666,0.006439,155.31
103573,0.6735,0.006876,145.44
103574,0.6793,0.005734,174.41
103575,0.6857,0.006417,155.85
103576,0.6922,0.006532,153.10
103577,0.6982,0.006052,165.24
103578,0.7045,0.006277,159.32
103579,0.7109,0.006395,156.38
103580,0.7173,0.006350,157.47
103581,0.7237,0.006443,155.20
103582,0.7300,0.006284,159.13
103583,0.7364,0.006350,157.48
103584,0.7427,0.006356,157.33
103585,0.7490,0.006330,157.97
103586,0.7553,0.006283,159.17
103587,0.7618,0.006492,154.03
103588,0.7681,0.006289,159.02
103589,0.7745,0.006434,155.42
103590,0.7807,0.006214,160.93
103591,0.7870,0.006316,158.32
103592,0.7940,0.006958,143.72
103593,0.8006,0.006551,152.65
103594,0.8068,0.006236,160.36
103595,0.8132,0.006367,157.06
103596,0.8195,0.006349,157.50
103597,0.8259,0.006391,156.47
103598,0.8322,0.006249,160.03
103599,0.8386,0.006459,154.83
103600,0.8449,0.006244,160.15
103601,0.8513,0.006387,156.56
103602,0.8575,0.006194,161.46
103603,0.8639,0.006436,155.38
103604,0.8702,0.006312,158.43
103605,0.8766,0.006424,155.66
103606,0.8829,0.006310,158.47
103607,0.8892,0.006306,158.58
103608,0.8957,0.006422,155.71
103609,0.9020,0.006319,158.26
103610,0.9080,0.006030,165.85
103611,0.9147,0.006693,149.42
103612,0.9210,0.006305,158.60
103613,0.9274,0.006440,155.27
103614,0.9338,0.006374,156.89
103615,0.9400,0.006221,160.75
103616,0.9464,0.006358,157.29
103617,0.9527,0.006344,157.62
103618,0.9590,0.006235,160.37
103619,0.9653,0.006354,157.39
103620,0.9716,0.006323,158.16
103621,0.9780,0.006376,156.84
103622,0.9843,0.006255,159.88
103623,0.9907,0.006422,155.71
103624,0.9969,0.006251,159.98
103625,1.0033,0.006379,156.76
103626,1.0098,0.006430,155.51
103627,1.0165,0.006732,148.54
103628,1.0224,0.005920,168.91
103629,1.0288,0.006428,155.56
103630,1.0350,0.006141,162.84
103631,1.0413,0.006324,158.12
103632,1.0476,0.006291,158.96
103633,1.0540,0.006450,155.05
103634,1.0602,0.006203,161.20
103635,1.0666,0.006328,158.02
103636,1.0732,0.006627,150.90
103637,1.0795,0.006245,160.14
103638,1.0856,0.006131,163.12
103639,1.0920,0.006464,154.70
103640,1.0983,0.006265,159.62
103641,1.1048,0.006512,153.55
103642,1.1110,0.006194,161.45
103643,1.1176,0.006532,153.09
103644,1.1237,0.006168,162.12
103645,1.1300,0.006325,158.12
103646,1.1363,0.006281,159.22
103647,1.1427,0.006416,155.86
103648,1.1491,0.006350,157.48
103649,1.1554,0.006320,158.22
103650,1.1617,0.006323,158.16
103651,1.1680,0.006255,159.88
103652,1.1745,0.006464,154.70
103653,1.1808,0.006298,158.79
103654,1.1871,0.006348,157.53
103655,1.1934,0.006282,159.19
103656,1.1996,0.006217,160.84
103657,1.2059,0.006291,158.97
103658,1.2121,0.006164,162.22
103659,1.2186,0.006555,152.56
103660,1.2252,0.006594,151.64
103661,1.2314,0.006171,162.05
103662,1.2375,0.006190,161.56
103663,1.2440,0.006488,154.14
103664,1.2504,0.006347,157.56
103665,1.2567,0.006317,158.30
103666,1.2630,0.006266,159.60
103667,1.2693,0.006327,158.06
103668,1.2757,0.006380,156.75
103669,1.2820,0.006332,157.93
103670,1.2884,0.006415,155.88
103671,1.2947,0.006253,159.92
103672,1.3010,0.006308,158.53
103673,1.3073,0.006335,157.87
103674,1.3137,0.006394,156.39
103675,1.3201,0.006371,156.96
103676,1.3263,0.006238,160.32
103677,1.3327,0.006414,155.91
103678,1.3390,0.006248,160.06
103679,1.3454,0.006386,156.60
103680,1.3519,0.006556,152.52
103681,1.3581,0.006123,163.32
