TotalFrame,Time,DeltaTime,FPS
49010,0.0000,0.009846,101.57
49011,0.0000,0.009846,101.57
49012,0.0200,0.020000,50.00
49013,0.0245,0.004539,220.34
49014,0.0282,0.003712,269.43
49015,0.0332,0.004919,203.29
49016,0.0374,0.004195,238.39
49017,0.0416,0.004242,235.73
49018,0.0453,0.003740,267.35
49019,0.0493,0.003911,255.72
49020,0.0534,0.004180,239.24
49021,0.0571,0.003679,271.85
49022,0.0613,0.004229,236.48
49023,0.0655,0.004168,239.91
49024,0.0693,0.003811,262.41
49025,0.0731,0.003777,264.75
49026,0.0774,0.004327,231.12
49027,0.0811,0.003703,270.09
49028,0.0851,0.003919,255.19
49029,0.0892,0.004190,238.68
49030,0.0931,0.003892,256.91
49031,0.0970,0.003831,261.05
49032,0.1007,0.003717,269.05
49033,0.1044,0.003712,269.41
49034,0.1086,0.004234,236.17
49035,0.1124,0.003813,262.29
49036,0.1161,0.003717,269.07
49037,0.1205,0.004315,231.76
49038,0.1244,0.003927,254.68
49039,0.1283,0.003852,259.62
49040,0.1324,0.004154,240.74
49041,0.1362,0.003791,263.80
49042,0.1400,0.003818,261.94
49043,0.1443,0.004244,235.65
49044,0.1480,0.003789,263.94
49045,0.1519,0.003886,257.33
49046,0.1557,0.003794,263.61
49047,0.1596,0.003839,260.51
49048,0.1635,0.003919,255.19
49049,0.1676,0.004138,241.66
49050,0.1717,0.004088,244.59
49051,0.1763,0.004602,217.28
49052,0.1800,0.003696,270.56
49053,0.1839,0.003887,257.29
49054,0.1877,0.003777,264.74
49055,0.1914,0.003701,270.23
49056,0.1952,0.003793,263.64
49057,0.1989,0.003790,263.82
49058,0.2028,0.003804,262.88
49059,0.2065,0.003783,264.32
49060,0.2103,0.003782,264.39
49061,0.2141,0.003810,262.49
49062,0.2180,0.003855,259.38
49063,0.2223,0.004340,230.41
49064,0.2261,0.003816,262.05
49065,0.2299,0.003743,267.19
49066,0.2336,0.003751,266.60
49067,0.2375,0.003867,258.58
49068,0.2416,0.004094,244.27
49069,0.2453,0.003724,268.56
49070,0.2490,0.003702,270.10
49071,0.2533,0.004300,232.59
49072,0.2570,0.003718,268.98
49073,0.2610,0.003984,251.03
49074,0.2648,0.003734,267.80
49075,0.2684,0.003670,272.49
49076,0.2729,0.004465,223.97
49077,0.2766,0.003736,267.67
