TotalFrame,Time,DeltaTime,FPS
166100,0.0000,0.010351,96.61
166101,0.0000,0.010351,96.61
166102,0.0200,0.020000,50.00
166103,0.0277,0.007696,129.94
166104,0.0352,0.007411,134.93
166105,0.0421,0.006968,143.52
166106,0.0494,0.007256,137.83
166107,0.0587,0.009302,107.51
166108,0.0685,0.009880,101.21
166109,0.0787,0.010203,98.01
166110,0.0884,0.009720,102.88
166111,0.0988,0.010346,96.66
166112,0.1089,0.010102,99.00
166113,0.1197,0.010781,92.76
166114,0.1295,0.009753,102.53
166115,0.1392,0.009728,102.80
166116,0.1493,0.010151,98.51
166117,0.1593,0.010014,99.86
166118,0.1700,0.010639,93.99
166119,0.1797,0.009770,102.36
166120,0.1898,0.010050,99.50
166121,0.1997,0.009904,100.97
166122,0.2101,0.010466,95.55
166123,0.2199,0.009741,102.66
166124,0.2302,0.010244,97.62
166125,0.2401,0.009897,101.04
166126,0.2504,0.010303,97.06
166127,0.2604,0.010120,98.81
166128,0.2700,0.009569,104.50
166129,0.2803,0.010314,96.95
166130,0.2905,0.010149,98.53
166131,0.3002,0.009662,103.49
166132,0.3107,0.010584,94.48
166133,0.3207,0.009990,100.11
166134,0.3307,0.009942,100.58
166135,0.3412,0.010523,95.03
166136,0.3505,0.009352,106.93
166137,0.3607,0.010131,98.70
166138,0.3712,0.010474,95.47
166139,0.3813,0.010112,98.89
166140,0.3909,0.009640,103.74
166141,0.4006,0.009709,102.99
166142,0.4116,0.010997,90.93
166143,0.4211,0.009437,105.96
166144,0.4319,0.010910,91.66
166145,0.4412,0.009256,108.04
166146,0.4514,0.010200,98.04
166147,0.4615,0.010072,99.28
166148,0.4711,0.009649,103.64
166149,0.4811,0.010002,99.98
166150,0.4921,0.010988,91.01
166151,0.5020,0.009832,101.71
166152,0.5118,0.009855,101.47
166153,0.5221,0.010284,97.24
166154,0.5320,0.009921,100.79
166155,0.5421,0.010079,99.22
166156,0.5521,0.010048,99.52
166157,0.5621,0.009981,100.19
166158,0.5726,0.010461,95.59
166159,0.5827,0.010119,98.82
166160,0.5927,0.009930,100.71
166161,0.6028,0.010151,98.51
166162,0.6130,0.010158,98.44
166163,0.6230,0.010098,99.03
166164,0.6331,0.010067,99.33
166165,0.6431,0.010029,99.71
166166,0.6530,0.009791,102.14
166167,0.6636,0.010616,94.20
166168,0.6735,0.009950,100.50
166169,0.6833,0.009768,102.37
166170,0.6937,0.010460,95.61
166171,0.7038,0.010072,99.29
166172,0.7140,0.010197,98.07
166173,0.7240,0.010005,99.95
166174,0.7341,0.010151,98.52
166175,0.7444,0.010223,97.82
166176,0.7542,0.009824,101.79
166177,0.7645,0.010272,97.35
166178,0.7748,0.010310,97.00
166179,0.7850,0.010213,97.91
166180,0.7960,0.010948,91.34
166181,0.8063,0.010325,96.85
166182,0.8165,0.010206,97.98
166183,0.8264,0.009851,101.52
166184,0.8366,0.010293,97.16
166185,0.8466,0.009994,100.06
166186,0.8566,0.009968,100.32
166187,0.8668,0.010238,97.68
166188,0.8768,0.010031,99.69
166189,0.8870,0.010191,98.13
166190,0.8968,0.009723,102.85
166191,0.9071,0.010345,96.67
166192,0.9174,0.010287,97.21
166193,0.9273,0.009925,100.76
166194,0.9378,0.010492,95.31
166195,0.9479,0.010115,98.86
166196,0.9573,0.009372,106.71
166197,0.9675,0.010172,98.31
166198,0.9775,0.010099,99.02
166199,0.9879,0.010301,97.08
166200,0.9982,0.010329,96.81
166201,1.0082,0.009968,100.32
166202,1.0186,0.010419,95.98
166203,1.0282,0.009585,104.33
166204,1.0383,0.010186,98.17
166205,1.0488,0.010491,95.32
166206,1.0585,0.009712,102.97
166207,1.0687,0.010152,98.50
166208,1.0787,0.010040,99.61
166209,1.0888,0.010069,99.31
166210,1.0996,0.010771,92.84
166211,1.1090,0.009392,106.47
166212,1.1192,0.010222,97.82
166213,1.1296,0.010353,96.59
166214,1.1392,0.009677,103.34
166215,1.1494,0.010111,98.90
166216,1.1595,0.010207,97.97
166217,1.1693,0.009749,102.58
166218,1.1797,0.010404,96.11
166219,1.1893,0.009603,104.13
166220,1.1997,0.010397,96.18
166221,1.2100,0.010336,96.75
166222,1.2200,0.009920,100.81
166223,1.2301,0.010123,98.78
166224,1.2402,0.010150,98.52
166225,1.2502,0.010027,99.73
166226,1.2604,0.010117,98.84
166227,1.2708,0.010426,95.91
166228,1.2806,0.009801,102.03
166229,1.2907,0.010084,99.16
166230,1.3013,0.010667,93.75
166231,1.3109,0.009528,104.96
166232,1.3210,0.010172,98.31
166233,1.3311,0.010062,99.38
166234,1.3416,0.010438,95.81
166235,1.3510,0.009400,106.38
166236,1.3613,0.010391,96.24
166237,1.3714,0.010079,99.22
166238,1.3815,0.010132,98.70
166239,1.3915,0.009919,100.82
166240,1.4017,0.010179,98.24
166241,1.4119,0.010194,98.09
166242,1.4218,0.009908,100.93
166243,1.4319,0.010208,97.97
166244,1.4421,0.010111,98.90
166245,1.4518,0.009691,103.18
166246,1.4623,0.010496,95.28
166247,1.4724,0.010082,99.19
166248,1.4824,0.010028,99.72
166249,1.4925,0.010130,98.72
166250,1.5024,0.009957,100.44
166251,1.5128,0.010285,97.23
166252,1.5230,0.010271,97.36
166253,1.5325,0.009439,105.95
166254,1.5429,0.010460,95.60
166255,1.5535,0.010635,94.03
166256,1.5629,0.009313,107.38
166257,1.5731,0.010182,98.22
166258,1.5835,0.010479,95.43
166259,1.5934,0.009853,101.49
166260,1.6033,0.009897,101.04
166261,1.6141,0.010798,92.61
166262,1.6240,0.009945,100.56
166263,1.6339,0.009859,101.44
166264,1.6439,0.010033,99.67
166265,1.6542,0.010343,96.68
166266,1.6641,0.009798,102.07
166267,1.6746,0.010574,94.57
166268,1.6845,0.009890,101.12
166269,1.6946,0.010114,98.87
166270,1.7048,0.010221,97.84
166271,1.7145,0.009712,102.96
166272,1.7250,0.010445,95.74
166273,1.7350,0.010041,99.59
166274,1.7452,0.010197,98.07
166275,1.7553,0.010052,99.48
166276,1.7654,0.010119,98.82
166277,1.7756,0.010186,98.17
166278,1.7856,0.010072,99.29
166279,1.7958,0.010125,98.76
166280,1.8058,0.010045,99.56
166281,1.8159,0.010072,99.29
166282,1.8261,0.010170,98.33
166283,1.8360,0.009928,100.73
166284,1.8461,0.010107,98.95
166285,1.8562,0.010060,99.41
166286,1.8664,0.010207,97.97
166287,1.8763,0.009976,100.24
166288,1.8866,0.010246,97.60
166289,1.8967,0.010073,99.28
166290,1.9067,0.010026,99.74
166291,1.9168,0.010086,99.14
166292,1.9268,0.009980,100.20
166293,1.9368,0.010062,99.38
166294,1.9470,0.010149,98.54
166295,1.9571,0.010095,99.06
166296,1.9671,0.010044,99.56
166297,1.9774,0.010268,97.39
166298,1.9879,0.010436,95.83
166299,1.9973,0.009457,105.75
166300,2.0076,0.010340,96.72
166301,2.0184,0.010820,92.42
166302,2.0281,0.009607,104.09
166303,2.0374,0.009384,106.57
166304,2.0479,0.010461,95.60
166305,2.0582,0.010287,97.21
166306,2.0681,0.009892,101.09
166307,2.0781,0.010073,99.27
166308,2.0880,0.009883,101.19
166309,2.0980,0.009915,100.86
166310,2.1088,0.010877,91.94
166311,2.1191,0.010239,97.66
166312,2.1288,0.009803,102.01
166313,2.1387,0.009796,102.09
166314,2.1490,0.010362,96.50
166315,2.1589,0.009848,101.55
166316,2.1689,0.010086,99.15
166317,2.1791,0.010176,98.27
166318,2.1895,0.010387,96.28
166319,2.1998,0.010333,96.78
166320,2.2093,0.009453,105.79
166321,2.2194,0.010057,99.43
166322,2.2296,0.010286,97.22
166323,2.2395,0.009865,101.37
166324,2.2496,0.010113,98.89
166325,2.2599,0.010238,97.67
166326,2.2695,0.009601,104.16
166327,2.2797,0.010265,97.42
166328,2.2900,0.010285,97.23
166329,2.2999,0.009940,100.60
166330,2.3102,0.010310,97.00
166331,2.3203,0.010020,99.80
166332,2.3302,0.009936,100.64
166333,2.3403,0.010059,99.41
166334,2.3506,0.010282,97.26
166335,2.3605,0.009981,100.19
166336,2.3707,0.010139,98.63
166337,2.3809,0.010245,97.61
166338,2.3912,0.010242,97.64
166339,2.4009,0.009797,102.07
166340,2.4111,0.010129,98.72
166341,2.4208,0.009730,102.77
166342,2.4313,0.010459,95.61
166343,2.4412,0.009938,100.62
166344,2.4515,0.010270,97.37
166345,2.4619,0.010366,96.47
166346,2.4718,0.009975,100.25
166347,2.4818,0.009944,100.56
166348,2.4920,0.010240,97.66
166349,2.5019,0.009866,101.36
166350,2.5121,0.010219,97.86
166351,2.5221,0.010011,99.89
166352,2.5323,0.010265,97.41
166353,2.5425,0.010081,99.20
166354,2.5523,0.009836,101.67
166355,2.5624,0.010111,98.90
166356,2.5728,0.010365,96.47
166357,2.5826,0.009842,101.60
166358,2.5930,0.010432,95.86
166359,2.6028,0.009728,102.79
166360,2.6133,0.010499,95.25
166361,2.6232,0.009991,100.09
166362,2.6336,0.010339,96.72
