TotalFrame,Time,DeltaTime,FPS
42887,0.0000,0.016579,60.32
42888,0.0000,0.016579,60.32
42889,0.0200,0.020000,50.00
42890,0.0234,0.003425,292.00
42891,0.0266,0.003115,321.05
42892,0.0974,0.070846,14.12
42893,0.1163,0.018946,52.78
42894,0.1354,0.019099,52.36
42895,0.1543,0.018880,52.97
42896,0.1733,0.018993,52.65
42897,0.1925,0.019194,52.10
42898,0.2116,0.019102,52.35
42899,0.2311,0.019472,51.35
42900,0.2495,0.018388,54.38
42901,0.2691,0.019647,50.90
42902,0.2856,0.016557,60.40
42903,0.3024,0.016732,59.77
42904,0.3191,0.016681,59.95
42905,0.3353,0.016195,61.75
42906,0.3521,0.016816,59.47
42907,0.3687,0.016607,60.21
42908,0.3851,0.016436,60.84
42909,0.4022,0.017101,58.48
42910,0.4193,0.017124,58.40
42911,0.4353,0.015939,62.74
42912,0.4516,0.016342,61.19
42913,0.4682,0.016585,60.30
42914,0.4844,0.016223,61.64
42915,0.5011,0.016705,59.86
42916,0.5175,0.016325,61.26
42917,0.5345,0.017077,58.56
42918,0.5508,0.016308,61.32
42919,0.5676,0.016784,59.58
42920,0.5839,0.016223,61.64
42921,0.6004,0.016547,60.43
42922,0.6171,0.016688,59.92
42923,0.6335,0.016406,60.95
42924,0.6502,0.016677,59.96
42925,0.6668,0.016588,60.28
42926,0.6835,0.016695,59.90
42927,0.6999,0.016398,60.98
42928,0.7167,0.016821,59.45
42929,0.7331,0.016437,60.84
42930,0.7496,0.016490,60.64
42931,0.7662,0.016640,60.10
42932,0.7827,0.016470,60.72
42933,0.7994,0.016678,59.96
42934,0.8160,0.016647,60.07
42935,0.8325,0.016422,60.90
42936,0.8490,0.016549,60.43
42937,0.8654,0.016397,60.99
42938,0.8821,0.016742,59.73
42939,0.8987,0.016557,60.40
42940,0.9153,0.016577,60.32
42941,0.9319,0.016630,60.13
42942,0.9487,0.016817,59.46
42943,0.9652,0.016433,60.85
42944,0.9813,0.016128,62.00
42945,0.9982,0.016946,59.01
42946,1.0148,0.016591,60.27
42947,1.0313,0.016438,60.83
42948,1.0480,0.016771,59.63
42949,1.0647,0.016625,60.15
42950,1.0811,0.016446,60.81
42951,1.0975,0.016433,60.85
42952,1.1148,0.017289,57.84
42953,1.1313,0.016484,60.67
42954,1.1481,0.016817,59.46
42955,1.1644,0.016233,61.60
42956,1.1819,0.017583,56.87
42957,1.1985,0.016602,60.23
42958,1.2151,0.016595,60.26
42959,1.2313,0.016160,61.88
42960,1.2483,0.016991,58.86
42961,1.2648,0.016481,60.68
42962,1.2817,0.016946,59.01
42963,1.2989,0.017118,58.42
42964,1.3151,0.016266,61.48
42965,1.3317,0.016589,60.28
42966,1.3483,0.016606,60.22
42967,1.3648,0.016536,60.47
42968,1.3814,0.016597,60.25
42969,1.3983,0.016808,59.49
42970,1.4149,0.016644,60.08
42971,1.4313,0.016438,60.83
42972,1.4480,0.016634,60.12
42973,1.4645,0.016591,60.28
42974,1.4813,0.016728,59.78
42975,1.4979,0.016649,60.06
42976,1.5145,0.016608,60.21
42977,1.5311,0.016594,60.26
42978,1.5477,0.016579,60.32
42979,1.5644,0.016661,60.02
42980,1.5808,0.016463,60.74
42981,1.5974,0.016540,60.46
42982,1.6139,0.016495,60.62
42983,1.6307,0.016800,59.52
42984,1.6469,0.016254,61.52
42985,1.6635,0.016519,60.54
42986,1.6802,0.016761,59.66
42987,1.6966,0.016362,61.12
42988,1.7133,0.016682,59.94
42989,1.7297,0.016464,60.74
42990,1.7464,0.016658,60.03
42991,1.7629,0.016510,60.57
42992,1.7794,0.016471,60.71
42993,1.7964,0.017033,58.71
42994,1.8127,0.016334,61.22
42995,1.8292,0.016484,60.67
42996,1.8459,0.016667,60.00
42997,1.8622,0.016389,61.02
42998,1.8788,0.016590,60.28
42999,1.8952,0.016332,61.23
43000,1.9120,0.016870,59.28
43001,1.9286,0.016586,60.29
43002,1.9453,0.016709,59.85
43003,1.9618,0.016492,60.64
43004,1.9783,0.016467,60.73
43005,1.9949,0.016593,60.27
43006,2.0114,0.016493,60.63
43007,2.0281,0.016688,59.92
43008,2.0446,0.016512,60.56
43009,2.0614,0.016825,59.43
