TotalFrame,Time,DeltaTime,FPS
35848,0.0000,0.011920,83.90
35849,0.0000,0.011920,83.90
35850,0.0200,0.020000,50.00
35851,0.0233,0.003301,302.92
35852,0.0264,0.003109,321.69
35853,0.1243,0.097857,10.22
35854,0.1379,0.013629,73.37
35855,0.1519,0.014014,71.36
35856,0.1661,0.014166,70.59
35857,0.1799,0.013881,72.04
35858,0.1939,0.013976,71.55
35859,0.2077,0.013818,72.37
35860,0.2217,0.013986,71.50
35861,0.2357,0.013958,71.64
35862,0.2495,0.013869,72.11
35863,0.2644,0.014881,67.20
35864,0.2776,0.013199,75.76
35865,0.2917,0.014027,71.29
35866,0.3055,0.013843,72.24
35867,0.3178,0.012345,81.01
35868,0.3300,0.012165,82.20
35869,0.3422,0.012175,82.14
35870,0.3545,0.012345,81.01
35871,0.3666,0.012084,82.76
35872,0.3788,0.012200,81.97
35873,0.3910,0.012205,81.93
35874,0.4034,0.012328,81.12
35875,0.4155,0.012165,82.20
35876,0.4281,0.012619,79.25
35877,0.4400,0.011864,84.29
35878,0.4525,0.012483,80.11
35879,0.4646,0.012105,82.61
35880,0.4769,0.012321,81.16
35881,0.4898,0.012864,77.74
35882,0.5015,0.011716,85.36
35883,0.5132,0.011701,85.47
35884,0.5266,0.013467,74.26
35885,0.5383,0.011647,85.86
35886,0.5505,0.012240,81.70
35887,0.5627,0.012147,82.33
35888,0.5748,0.012089,82.72
35889,0.5873,0.012560,79.62
35890,0.5994,0.012043,83.04
35891,0.6115,0.012132,82.43
35892,0.6239,0.012365,80.87
35893,0.6359,0.012053,82.97
35894,0.6483,0.012340,81.03
35895,0.6601,0.011875,84.21
35896,0.6723,0.012177,82.12
35897,0.6845,0.012190,82.04
35898,0.6967,0.012171,82.16
35899,0.7093,0.012649,79.06
35900,0.7210,0.011662,85.75
35901,0.7331,0.012117,82.53
35902,0.7453,0.012236,81.72
35903,0.7583,0.012997,76.94
35904,0.7697,0.011390,87.79
35905,0.7822,0.012483,80.11
35906,0.7939,0.011632,85.97
35907,0.8060,0.012129,82.45
35908,0.8181,0.012109,82.59
35909,0.8303,0.012212,81.88
35910,0.8427,0.012435,80.42
35911,0.8549,0.012119,82.52
35912,0.8669,0.012075,82.82
35913,0.8795,0.012597,79.38
35914,0.8911,0.011536,86.68
35915,0.9033,0.012194,82.01
35916,0.9153,0.012106,82.60
35917,0.9275,0.012143,82.35
35918,0.9395,0.012016,83.22
35919,0.9519,0.012433,80.43
35920,0.9638,0.011881,84.17
35921,0.9760,0.012126,82.47
35922,0.9883,0.012306,81.26
35923,1.0004,0.012151,82.30
35924,1.0126,0.012226,81.79
35925,1.0248,0.012170,82.17
35926,1.0369,0.012047,83.01
35927,1.0490,0.012127,82.46
35928,1.0613,0.012326,81.13
35929,1.0735,0.012167,82.19
35930,1.0856,0.012095,82.68
35931,1.0976,0.012046,83.02
35932,1.1097,0.012127,82.46
35933,1.1220,0.012233,81.74
35934,1.1342,0.012214,81.88
35935,1.1462,0.012019,83.20
35936,1.1584,0.012141,82.37
35937,1.1706,0.012199,81.97
35938,1.1831,0.012569,79.56
35939,1.1955,0.012350,80.97
35940,1.2071,0.011588,86.30
35941,1.2193,0.012278,81.45
35942,1.2315,0.012156,82.26
35943,1.2438,0.012271,81.49
35944,1.2558,0.012043,83.04
35945,1.2681,0.012306,81.26
35946,1.2807,0.012614,79.28
35947,1.2928,0.012059,82.92
35948,1.3050,0.012249,81.64
35949,1.3171,0.012098,82.66
35950,1.3295,0.012400,80.64
35951,1.3419,0.012340,81.04
35952,1.3546,0.012722,78.60
35953,1.3663,0.011736,85.21
35954,1.3788,0.012482,80.11
35955,1.3907,0.011880,84.18
35956,1.4029,0.012238,81.71
35957,1.4152,0.012242,81.69
35958,1.4277,0.012503,79.98
35959,1.4397,0.011982,83.46
35960,1.4521,0.012505,79.97
35961,1.4641,0.011986,83.43
35962,1.4765,0.012364,80.88
35963,1.4891,0.012553,79.66
35964,1.5011,0.012028,83.14
35965,1.5133,0.012242,81.68
35966,1.5257,0.012378,80.79
35967,1.5381,0.012331,81.09
35968,1.5503,0.012266,81.53
35969,1.5624,0.012107,82.60
35970,1.5750,0.012563,79.60
35971,1.5868,0.011847,84.41
35972,1.5992,0.012349,80.98
35973,1.6118,0.012595,79.40
35974,1.6240,0.012271,81.49
35975,1.6365,0.012500,80.00
35976,1.6482,0.011653,85.82
35977,1.6605,0.012276,81.46
35978,1.6727,0.012261,81.56
35979,1.6850,0.012275,81.47
35980,1.6971,0.012131,82.43
35981,1.7094,0.012232,81.76
35982,1.7220,0.012681,78.86
35983,1.7340,0.011941,83.74
35984,1.7462,0.012202,81.95
35985,1.7583,0.012078,82.80
35986,1.7709,0.012599,79.37
35987,1.7829,0.012044,83.03
35988,1.7953,0.012347,80.99
35989,1.8072,0.011946,83.71
35990,1.8198,0.012601,79.36
35991,1.8317,0.011863,84.30
35992,1.8438,0.012095,82.68
35993,1.8562,0.012394,80.69
35994,1.8683,0.012086,82.74
35995,1.8804,0.012200,81.97
35996,1.8927,0.012229,81.77
35997,1.9051,0.012419,80.52
35998,1.9175,0.012410,80.58
35999,1.9294,0.011838,84.48
36000,1.9415,0.012168,82.18
36001,1.9536,0.012152,82.29
36002,1.9663,0.012630,79.18
36003,1.9777,0.011419,87.57
36004,1.9903,0.012576,79.52
36005,2.0025,0.012200,81.97
36006,2.0152,0.012722,78.61
36007,2.0266,0.011405,87.68
36008,2.0390,0.012390,80.71
36009,2.0513,0.012269,81.50
36010,2.0634,0.012121,82.50
36011,2.0756,0.012224,81.80
36012,2.0880,0.012408,80.60
36013,2.1001,0.012050,82.99
36014,2.1123,0.012270,81.50
36015,2.1243,0.011978,83.48
36016,2.1368,0.012448,80.34
36017,2.1490,0.012268,81.51
36018,2.1614,0.012328,81.11
36019,2.1735,0.012166,82.20
36020,2.1857,0.012143,82.35
36021,2.1980,0.012357,80.92
36022,2.2101,0.012096,82.67
36023,2.2223,0.012175,82.14
36024,2.2347,0.012350,80.97
36025,2.2468,0.012137,82.39
36026,2.2590,0.012196,82.00
36027,2.2714,0.012377,80.80
36028,2.2833,0.011939,83.76
36029,2.2955,0.012209,81.91
36030,2.3083,0.012742,78.48
36031,2.3199,0.011619,86.07
36032,2.3319,0.012068,82.86
36033,2.3443,0.012387,80.73
36034,2.3565,0.012226,81.79
36035,2.3687,0.012101,82.64
36036,2.3809,0.012221,81.83
36037,2.3930,0.012141,82.37
36038,2.4058,0.012793,78.17
36039,2.4175,0.011655,85.80
36040,2.4297,0.012284,81.41
36041,2.4419,0.012104,82.61
36042,2.4544,0.012521,79.86
36043,2.4669,0.012508,79.95
36044,2.4787,0.011846,84.42
36045,2.4910,0.012312,81.22
36046,2.5032,0.012162,82.23
36047,2.5154,0.012201,81.96
36048,2.5276,0.012162,82.22
36049,2.5398,0.012200,81.97
36050,2.5520,0.012249,81.64
36051,2.5642,0.012186,82.06
36052,2.5764,0.012211,81.89
36053,2.5886,0.012158,82.25
36054,2.6008,0.012223,81.82
36055,2.6130,0.012243,81.68
36056,2.6252,0.012142,82.36
36057,2.6376,0.012432,80.43
36058,2.6497,0.012096,82.67
36059,2.6622,0.012509,79.94
36060,2.6738,0.011563,86.49
36061,2.6861,0.012318,81.18
36062,2.6984,0.012312,81.22
36063,2.7105,0.012140,82.37
36064,2.7231,0.012590,79.43
36065,2.7350,0.011844,84.43
36066,2.7473,0.012382,80.77
36067,2.7595,0.012143,82.35
36068,2.7718,0.012256,81.59
36069,2.7838,0.012089,82.72
36070,2.7962,0.012345,81.00
36071,2.8083,0.012090,82.71
36072,2.8205,0.012195,82.00
36073,2.8327,0.012193,82.02
36074,2.8449,0.012202,81.95
36075,2.8570,0.012134,82.42
36076,2.8693,0.012299,81.31
36077,2.8814,0.012132,82.43
36078,2.8938,0.012330,81.11
36079,2.9056,0.011878,84.19
36080,2.9181,0.012479,80.13
36081,2.9305,0.012404,80.62
36082,2.9425,0.011965,83.58
36083,2.9547,0.012218,81.84
36084,2.9672,0.012485,80.10
36085,2.9792,0.012043,83.03
36086,2.9916,0.012351,80.97
36087,3.0036,0.012052,82.98
36088,3.0159,0.012286,81.40
36089,3.0280,0.012125,82.47
36090,3.0403,0.012279,81.44
36091,3.0525,0.012150,82.31
36092,3.0647,0.012261,81.56
36093,3.0768,0.012086,82.74
36094,3.0893,0.012425,80.48
36095,3.1012,0.011986,83.43
36096,3.1137,0.012498,80.02
36097,3.1257,0.011984,83.45
36098,3.1379,0.012207,81.92
36099,3.1501,0.012147,82.32
36100,3.1622,0.012141,82.36
36101,3.1745,0.012289,81.37
36102,3.1869,0.012351,80.97
36103,3.1990,0.012148,82.32
36104,3.2110,0.012032,83.11
36105,3.2232,0.012172,82.15
36106,3.2355,0.012296,81.33
36107,3.2482,0.012664,78.97
36108,3.2602,0.012014,83.24
36109,3.2722,0.012050,82.99
36110,3.2843,0.012067,82.87
36111,3.2964,0.012120,82.51
36112,3.3088,0.012386,80.74
36113,3.3210,0.012245,81.66
36114,3.3333,0.012216,81.86
36115,3.3455,0.012259,81.57
36116,3.3577,0.012136,82.40
36117,3.3700,0.012371,80.84
36118,3.3817,0.011715,85.36
36119,3.3943,0.012548,79.70
36120,3.4066,0.012259,81.57
36121,3.4188,0.012248,81.65
36122,3.4312,0.012405,80.62
36123,3.4431,0.011844,84.43
36124,3.4556,0.012552,79.67
36125,3.4678,0.012177,82.13
36126,3.4807,0.012979,77.05
36127,3.4925,0.011769,84.97
36128,3.5046,0.012117,82.53
36129,3.5169,0.012239,81.71
36130,3.5291,0.012277,81.46
36131,3.5412,0.012055,82.95
36132,3.5534,0.012203,81.95
36133,3.5656,0.012183,82.08
36134,3.5783,0.012714,78.65
36135,3.5901,0.011781,84.89
36136,3.6023,0.012183,82.08
36137,3.6145,0.012215,81.87
36138,3.6269,0.012422,80.50
36139,3.6389,0.011977,83.50
36140,3.6513,0.012454,80.30
36141,3.6632,0.011828,84.54
36142,3.6755,0.012362,80.89
36143,3.6876,0.012089,82.72
36144,3.7000,0.012347,80.99
36145,3.7120,0.012067,82.87
36146,3.7242,0.012190,82.04
36147,3.7366,0.012337,81.06
36148,3.7488,0.012239,81.71
36149,3.7612,0.012433,80.43
36150,3.7732,0.012004,83.31
36151,3.7853,0.012079,82.79
36152,3.7976,0.012266,81.53
36153,3.8099,0.012294,81.34
36154,3.8220,0.012151,82.30
36155,3.8338,0.011816,84.63
36156,3.8464,0.012545,79.71
36157,3.8585,0.012132,82.43
36158,3.8713,0.012741,78.49
36159,3.8830,0.011754,85.08
36160,3.8951,0.012109,82.58
36161,3.9074,0.012244,81.67
36162,3.9201,0.012779,78.25
36163,3.9321,0.011938,83.77
36164,3.9440,0.011896,84.06
36165,3.9562,0.012255,81.60
36166,3.9685,0.012228,81.78
36167,3.9806,0.012125,82.47
36168,3.9928,0.012207,81.92
36169,4.0050,0.012182,82.09
36170,4.0174,0.012422,80.50
36171,4.0294,0.012029,83.13
36172,4.0416,0.012203,81.95
36173,4.0538,0.012130,82.44
36174,4.0661,0.012293,81.35
36175,4.0782,0.012163,82.22
36176,4.0904,0.012141,82.37
36177,4.1026,0.012242,81.68
36178,4.1149,0.012291,81.36
36179,4.1271,0.012181,82.10
36180,4.1392,0.012141,82.37
36181,4.1515,0.012293,81.35
36182,4.1637,0.012183,82.08
36183,4.1758,0.012127,82.46
36184,4.1880,0.012147,82.32
36185,4.2003,0.012330,81.10
36186,4.2124,0.012115,82.54
36187,4.2245,0.012141,82.37
36188,4.2369,0.012380,80.78
36189,4.2490,0.012081,82.78
36190,4.2621,0.013046,76.65
36191,4.2738,0.011704,85.44
36192,4.2857,0.011934,83.80
36193,4.2978,0.012121,82.50
36194,4.3101,0.012299,81.31
36195,4.3222,0.012087,82.73
36196,4.3344,0.012195,82.00
36197,4.3466,0.012225,81.80
36198,4.3592,0.012605,79.33
36199,4.3711,0.011914,83.93
36200,4.3834,0.012282,81.42
36201,4.3955,0.012085,82.75
36202,4.4077,0.012152,82.29
36203,4.4198,0.012143,82.35
36204,4.4322,0.012344,81.01
