TotalFrame,Time,DeltaTime,FPS
35017,0.0000,0.013924,71.82
35018,0.0000,0.013924,71.82
35019,0.0200,0.020000,50.00
35020,0.0232,0.003235,309.08
35021,0.0268,0.003543,282.24
35022,0.1791,0.152322,6.57
35023,0.1926,0.013494,74.11
35024,0.2069,0.014296,69.95
35025,0.2197,0.012768,78.32
35026,0.2336,0.013899,71.95
35027,0.2469,0.013409,74.58
35028,0.2606,0.013629,73.37
35029,0.2738,0.013193,75.80
35030,0.2871,0.013369,74.80
35031,0.3009,0.013754,72.70
35032,0.3147,0.013764,72.65
35033,0.3283,0.013663,73.19
35034,0.3418,0.013507,74.04
35035,0.3556,0.013756,72.70
35036,0.3675,0.011914,83.93
35037,0.3793,0.011826,84.56
35038,0.3913,0.011938,83.77
35039,0.4033,0.011999,83.34
35040,0.4150,0.011772,84.95
35041,0.4271,0.012080,82.78
35042,0.4398,0.012652,79.04
35043,0.4508,0.011068,90.35
35044,0.4628,0.011967,83.56
35045,0.4747,0.011862,84.30
35046,0.4865,0.011848,84.40
35047,0.4985,0.011962,83.60
35048,0.5106,0.012111,82.57
35049,0.5224,0.011794,84.79
35050,0.5348,0.012397,80.67
35051,0.5457,0.010920,91.58
35052,0.5580,0.012234,81.74
35053,0.5699,0.011981,83.47
35054,0.5817,0.011797,84.77
35055,0.5936,0.011874,84.22
35056,0.6055,0.011898,84.05
35057,0.6175,0.012013,83.24
35058,0.6293,0.011781,84.88
35059,0.6412,0.011908,83.98
35060,0.6535,0.012269,81.51
35061,0.6650,0.011507,86.90
35062,0.6768,0.011842,84.45
35063,0.6883,0.011490,87.03
35064,0.7010,0.012667,78.94
35065,0.7122,0.011232,89.03
35066,0.7241,0.011916,83.92
35067,0.7361,0.011929,83.83
35068,0.7479,0.011813,84.65
35069,0.7604,0.012528,79.82
35070,0.7715,0.011106,90.04
35071,0.7833,0.011845,84.42
35072,0.7951,0.011766,84.99
35073,0.8070,0.011947,83.70
35074,0.8188,0.011749,85.12
35075,0.8306,0.011846,84.42
35076,0.8424,0.011755,85.07
35077,0.8545,0.012050,82.99
35078,0.8660,0.011592,86.27
35079,0.8781,0.012080,82.78
35080,0.8896,0.011495,87.00
35081,0.9016,0.011944,83.72
35082,0.9134,0.011805,84.71
35083,0.9254,0.011991,83.39
35084,0.9377,0.012320,81.17
35085,0.9488,0.011106,90.04
35086,0.9606,0.011861,84.31
35087,0.9724,0.011749,85.12
35088,0.9844,0.011989,83.41
35089,0.9964,0.011982,83.46
35090,1.0080,0.011674,85.66
