TotalFrame,Time,DeltaTime,FPS
63979,0.0000,0.023399,42.74
63980,0.0000,0.023399,42.74
63981,0.0200,0.020000,50.00
63982,0.0392,0.019180,52.14
63983,0.0586,0.019435,51.45
63984,0.0786,0.019932,50.17
63985,0.0990,0.020478,48.83
63986,0.1194,0.020398,49.02
63987,0.1385,0.019112,52.32
63988,0.1586,0.020034,49.91
63989,0.1778,0.019261,51.92
63990,0.1970,0.019199,52.09
63991,0.2160,0.018964,52.73
63992,0.2356,0.019604,51.01
63993,0.2550,0.019427,51.48
63994,0.2743,0.019275,51.88
63995,0.2936,0.019372,51.62
63996,0.3139,0.020256,49.37
63997,0.3330,0.019120,52.30
63998,0.3528,0.019763,50.60
63999,0.3718,0.019055,52.48
64000,0.3911,0.019276,51.88
64001,0.4104,0.019277,51.87
64002,0.4296,0.019189,52.11
64003,0.4493,0.019759,50.61
64004,0.4687,0.019326,51.75
64005,0.4868,0.018097,55.26
64006,0.5074,0.020603,48.54
64007,0.5276,0.020208,49.49
64008,0.5474,0.019867,50.34
64009,0.5665,0.019064,52.45
64010,0.5880,0.021458,46.60
64011,0.6072,0.019206,52.07
64012,0.6268,0.019623,50.96
64013,0.6463,0.019521,51.23
64014,0.6657,0.019363,51.65
64015,0.6862,0.020520,48.73
64016,0.7056,0.019342,51.70
64017,0.7249,0.019401,51.55
64018,0.7444,0.019520,51.23
64019,0.7635,0.018997,52.64
64020,0.7842,0.020745,48.20
64021,0.8038,0.019588,51.05
64022,0.8231,0.019306,51.80
64023,0.8425,0.019425,51.48
64024,0.8632,0.020688,48.34
64025,0.8824,0.019221,52.03
64026,0.9031,0.020690,48.33
64027,0.9262,0.023096,43.30
64028,0.9488,0.022570,44.31
64029,0.9684,0.019627,50.95
64030,0.9878,0.019360,51.65
64031,1.0078,0.019971,50.07
64032,1.0290,0.021267,47.02
64033,1.0477,0.018728,53.40
64034,1.0692,0.021452,46.62
64035,1.0897,0.020554,48.65
64036,1.1097,0.020003,49.99
64037,1.1290,0.019222,52.03
64038,1.1482,0.019236,51.99
64039,1.1693,0.021049,47.51
64040,1.1887,0.019480,51.34
64041,1.2081,0.019329,51.74
64042,1.2274,0.019357,51.66
64043,1.2465,0.019105,52.34
64044,1.2663,0.019773,50.57
64045,1.2857,0.019381,51.60
64046,1.3053,0.019633,50.93
64047,1.3245,0.019201,52.08
64048,1.3439,0.019335,51.72
64049,1.3634,0.019575,51.09
64050,1.3832,0.019819,50.46
64051,1.4028,0.019564,51.11
64052,1.4223,0.019484,51.32
64053,1.4417,0.019445,51.43
64054,1.4628,0.021096,47.40
64055,1.4820,0.019174,52.15
64056,1.5016,0.019626,50.95
64057,1.5214,0.019713,50.73
64058,1.5410,0.019635,50.93
64059,1.5602,0.019219,52.03
64060,1.5801,0.019931,50.17
64061,1.5993,0.019191,52.11
64062,1.6188,0.019505,51.27
64063,1.6384,0.019511,51.25
64064,1.6573,0.019021,52.57
64065,1.6761,0.018733,53.38
64066,1.6953,0.019148,52.22
64067,1.7142,0.018975,52.70
64068,1.7335,0.019287,51.85
64069,1.7531,0.019561,51.12
64070,1.7726,0.019595,51.03
64071,1.7919,0.019184,52.13
64072,1.8111,0.019234,51.99
64073,1.8304,0.019364,51.64
64074,1.8516,0.021147,47.29
64075,1.8706,0.019027,52.56
64076,1.8898,0.019200,52.08
64077,1.9093,0.019501,51.28
64078,1.9285,0.019190,52.11
64079,1.9478,0.019231,52.00
64080,1.9667,0.018956,52.75
64081,1.9863,0.019573,51.09
64082,2.0055,0.019209,52.06
64083,2.0248,0.019301,51.81
64084,2.0457,0.020861,47.94
64085,2.0648,0.019193,52.10
64086,2.0840,0.019176,52.15
64087,2.1038,0.019732,50.68
64088,2.1229,0.019107,52.34
64089,2.1419,0.019074,52.43
64090,2.1607,0.018806,53.18
64091,2.1811,0.020387,49.05
64092,2.2004,0.019319,51.76
64093,2.2197,0.019258,51.93
64094,2.2388,0.019135,52.26
64095,2.2582,0.019385,51.59
64096,2.2774,0.019196,52.09
64097,2.2969,0.019453,51.40
64098,2.3165,0.019595,51.03
64099,2.3356,0.019093,52.37
64100,2.3553,0.019818,50.46
64101,2.3746,0.019225,52.02
64102,2.3938,0.019205,52.07
64103,2.4130,0.019180,52.14
64104,2.4323,0.019280,51.87
64105,2.4513,0.019063,52.46
64106,2.4705,0.019130,52.27
64107,2.4895,0.019084,52.40
64108,2.5090,0.019496,51.29
64109,2.5281,0.019101,52.35
64110,2.5475,0.019433,51.46
64111,2.5668,0.019253,51.94
64112,2.5867,0.019881,50.30
64113,2.6065,0.019831,50.43
64114,2.6257,0.019207,52.06
64115,2.6454,0.019703,50.75
64116,2.6646,0.019186,52.12
64117,2.6838,0.019149,52.22
64118,2.7030,0.019226,52.01
64119,2.7220,0.019048,52.50
64120,2.7411,0.019026,52.56
64121,2.7618,0.020768,48.15
64122,2.7825,0.020609,48.52
64123,2.8018,0.019361,51.65
64124,2.8209,0.019053,52.48
64125,2.8412,0.020312,49.23
64126,2.8611,0.019952,50.12
64127,2.8821,0.020964,47.70
64128,2.9037,0.021573,46.36
64129,2.9228,0.019137,52.26
64130,2.9423,0.019474,51.35
64131,2.9634,0.021115,47.36
64132,2.9826,0.019229,52.00
64133,3.0020,0.019410,51.52
64134,3.0212,0.019237,51.98
64135,3.0406,0.019400,51.55
64136,3.0602,0.019521,51.23
64137,3.0812,0.021050,47.51
64138,3.1011,0.019872,50.32
64139,3.1205,0.019388,51.58
64140,3.1411,0.020627,48.48
64141,3.1603,0.019181,52.14
64142,3.1812,0.020834,48.00
64143,3.2006,0.019418,51.50
64144,3.2195,0.018976,52.70
64145,3.2388,0.019280,51.87
64146,3.2578,0.018960,52.74
64147,3.2768,0.019007,52.61
64148,3.2960,0.019245,51.96
64149,3.3151,0.019107,52.34
64150,3.3344,0.019205,52.07
64151,3.3535,0.019122,52.29
64152,3.3730,0.019586,51.06
64153,3.3931,0.020125,49.69
64154,3.4127,0.019482,51.33
64155,3.4330,0.020386,49.05
64156,3.4524,0.019345,51.69
64157,3.4732,0.020865,47.93
64158,3.4928,0.019584,51.06
64159,3.5121,0.019346,51.69
64160,3.5312,0.018999,52.63
64161,3.5519,0.020804,48.07
64162,3.5714,0.019410,51.52
64163,3.5914,0.019975,50.06
64164,3.6117,0.020340,49.16
64165,3.6311,0.019438,51.45
64166,3.6522,0.021062,47.48
64167,3.6711,0.018947,52.78
64168,3.6907,0.019526,51.21
64169,3.7110,0.020361,49.11
64170,3.7306,0.019542,51.17
64171,3.7512,0.020654,48.42
64172,3.7711,0.019892,50.27
64173,3.7914,0.020263,49.35
64174,3.8107,0.019340,51.71
64175,3.8311,0.020387,49.05
64176,3.8518,0.020679,48.36
64177,3.8724,0.020631,48.47
64178,3.8918,0.019346,51.69
64179,3.9110,0.019238,51.98
64180,3.9302,0.019157,52.20
64181,3.9491,0.018937,52.81
64182,3.9674,0.018298,54.65
64183,3.9867,0.019280,51.87
64184,4.0061,0.019439,51.44
64185,4.0255,0.019321,51.76
64186,4.0447,0.019246,51.96
64187,4.0656,0.020865,47.93
64188,4.0857,0.020163,49.60
64189,4.1057,0.020032,49.92
64190,4.1248,0.018995,52.65
64191,4.1440,0.019237,51.98
64192,4.1636,0.019584,51.06
64193,4.1828,0.019240,51.97
64194,4.2020,0.019255,51.93
64195,4.2210,0.018968,52.72
64196,4.2406,0.019601,51.02
64197,4.2597,0.019080,52.41
64198,4.2789,0.019221,52.03
64199,4.2996,0.020617,48.50
64200,4.3190,0.019465,51.37
64201,4.3392,0.020182,49.55
64202,4.3585,0.019365,51.64
64203,4.3782,0.019687,50.80
64204,4.3984,0.020165,49.59
64205,4.4177,0.019245,51.96
64206,4.4369,0.019226,52.01
64207,4.4562,0.019315,51.77
64208,4.4752,0.019066,52.45
64209,4.4941,0.018853,53.04
64210,4.5154,0.021294,46.96
64211,4.5363,0.020851,47.96
64212,4.5569,0.020641,48.45
64213,4.5775,0.020557,48.64
64214,4.5969,0.019399,51.55
64215,4.6161,0.019221,52.03
64216,4.6355,0.019428,51.47
64217,4.6569,0.021399,46.73
64218,4.6784,0.021537,46.43
64219,4.7004,0.021938,45.58
64220,4.7217,0.021311,46.92
64221,4.7444,0.022712,44.03
64222,4.7687,0.024289,41.17
64223,4.7885,0.019849,50.38
64224,4.8077,0.019136,52.26
64225,4.8289,0.021222,47.12
64226,4.8481,0.019173,52.16
64227,4.8682,0.020092,49.77
64228,4.8875,0.019339,51.71
64229,4.9067,0.019276,51.88
64230,4.9277,0.020969,47.69
64231,4.9471,0.019367,51.63
64232,4.9662,0.019178,52.14
64233,4.9852,0.018902,52.90
64234,5.0043,0.019066,52.45
64235,5.0234,0.019160,52.19
64236,5.0438,0.020375,49.08
64237,5.0632,0.019424,51.48
64238,5.0854,0.022183,45.08
64239,5.1044,0.019034,52.54
64240,5.1265,0.022059,45.33
64241,5.1473,0.020809,48.06
64242,5.1669,0.019568,51.10
64243,5.1875,0.020631,48.47
64244,5.2081,0.020605,48.53
64245,5.2277,0.019609,51.00
64246,5.2471,0.019384,51.59
64247,5.2664,0.019273,51.89
64248,5.2869,0.020519,48.74
64249,5.3065,0.019660,50.86
64250,5.3264,0.019873,50.32
64251,5.3471,0.020695,48.32
64252,5.3680,0.020868,47.92
64253,5.3885,0.020509,48.76
64254,5.4077,0.019233,51.99
64255,5.4280,0.020360,49.12
64256,5.4492,0.021149,47.28
64257,5.4683,0.019033,52.54
64258,5.4874,0.019158,52.20
64259,5.5066,0.019173,52.16
64260,5.5260,0.019431,51.46
64261,5.5449,0.018922,52.85
64262,5.5642,0.019290,51.84
64263,5.5849,0.020657,48.41
64264,5.6058,0.020891,47.87
64265,5.6263,0.020590,48.57
64266,5.6456,0.019246,51.96
64267,5.6652,0.019626,50.95
64268,5.6845,0.019291,51.84
64269,5.7038,0.019285,51.85
64270,5.7228,0.019039,52.52
64271,5.7422,0.019341,51.70
64272,5.7614,0.019131,52.27
64273,5.7820,0.020684,48.35
64274,5.8012,0.019221,52.03
64275,5.8204,0.019146,52.23
64276,5.8394,0.019066,52.45
64277,5.8603,0.020875,47.90
64278,5.8798,0.019499,51.28
64279,5.9001,0.020357,49.12
64280,5.9196,0.019437,51.45
64281,5.9404,0.020834,48.00
64282,5.9600,0.019608,51.00
64283,5.9800,0.019989,50.03
64284,5.9993,0.019278,51.87
64285,6.0209,0.021628,46.24
64286,6.0414,0.020447,48.91
64287,6.0613,0.019907,50.23
64288,6.0838,0.022499,44.45
64289,6.1025,0.018682,53.53
64290,6.1225,0.019993,50.02
64291,6.1426,0.020095,49.76
64292,6.1638,0.021186,47.20
64293,6.1843,0.020565,48.63
64294,6.2036,0.019272,51.89
64295,6.2227,0.019157,52.20
64296,6.2422,0.019511,51.25
64297,6.2631,0.020885,47.88
64298,6.2820,0.018845,53.06
64299,6.3011,0.019091,52.38
64300,6.3214,0.020278,49.31
64301,6.3409,0.019502,51.28
64302,6.3611,0.020201,49.50
64303,6.3826,0.021597,46.30
64304,6.4031,0.020410,49.00
64305,6.4220,0.018915,52.87
64306,6.4418,0.019781,50.55
64307,6.4608,0.019062,52.46
64308,6.4802,0.019371,51.62
64309,6.4994,0.019178,52.14
64310,6.5203,0.020884,47.88
64311,6.5400,0.019701,50.76
64312,6.5609,0.020920,47.80
64313,6.5825,0.021637,46.22
64314,6.6017,0.019151,52.22
64315,6.6206,0.018961,52.74
64316,6.6403,0.019654,50.88
64317,6.6598,0.019485,51.32
64318,6.6795,0.019767,50.59
64319,6.6987,0.019115,52.32
64320,6.7180,0.019384,51.59
64321,6.7370,0.018951,52.77
64322,6.7574,0.020416,48.98
64323,6.7764,0.019033,52.54
64324,6.7963,0.019818,50.46
64325,6.8161,0.019841,50.40
64326,6.8361,0.019973,50.07
64327,6.8555,0.019460,51.39
64328,6.8750,0.019452,51.41
64329,6.8958,0.020830,48.01
64330,6.9152,0.019401,51.54
64331,6.9344,0.019250,51.95
64332,6.9547,0.020215,49.47
64333,6.9750,0.020373,49.09
64334,6.9942,0.019151,52.22
64335,7.0146,0.020390,49.04
64336,7.0339,0.019369,51.63
64337,7.0527,0.018692,53.50
64338,7.0721,0.019479,51.34
64339,7.0909,0.018735,53.37
64340,7.1102,0.019322,51.75
64341,7.1284,0.018199,54.95
64342,7.1478,0.019457,51.40
64343,7.1671,0.019274,51.88
64344,7.1862,0.019108,52.33
64345,7.2057,0.019483,51.33
64346,7.2249,0.019178,52.14
64347,7.2443,0.019379,51.60
64348,7.2634,0.019178,52.14
64349,7.2838,0.020376,49.08
64350,7.3030,0.019152,52.21
64351,7.3220,0.019083,52.40
64352,7.3414,0.019330,51.73
64353,7.3608,0.019398,51.55
64354,7.3807,0.019902,50.25
64355,7.4001,0.019491,51.31
64356,7.4194,0.019215,52.04
64357,7.4385,0.019111,52.33
64358,7.4579,0.019454,51.40
