TotalFrame,Time,DeltaTime,FPS
99339,0.0000,0.075345,13.27
99340,0.0000,0.075345,13.27
99341,0.0200,0.020000,50.00
99342,0.0847,0.064693,15.46
99343,0.1543,0.069658,14.36
99344,0.2244,0.070095,14.27
99345,0.2957,0.071283,14.03
99346,0.3649,0.069141,14.46
99347,0.4379,0.073008,13.70
99348,0.5131,0.075154,13.31
99349,0.5825,0.069471,14.39
99350,0.6521,0.069626,14.36
99351,0.7231,0.071028,14.08
99352,0.7880,0.064892,15.41
99353,0.8573,0.069219,14.45
99354,0.9235,0.066189,15.11
99355,0.9894,0.065945,15.16
99356,1.0625,0.073157,13.67
99357,1.1365,0.073953,13.52
99358,1.2034,0.066929,14.94
99359,1.2748,0.071417,14.00
99360,1.3468,0.071979,13.89
99361,1.4193,0.072471,13.80
99362,1.4906,0.071322,14.02
99363,1.5647,0.074146,13.49
99364,1.6301,0.065322,15.31
99365,1.7018,0.071765,13.93
99366,1.7737,0.071829,13.92
99367,1.8445,0.070760,14.13
99368,1.9150,0.070645,14.16
99369,1.9858,0.070756,14.13
99370,2.0559,0.070136,14.26
99371,2.1263,0.070405,14.20
99372,2.1919,0.065557,15.25
99373,2.2577,0.065767,15.21
99374,2.3287,0.071053,14.07
99375,2.3982,0.069449,14.40
99376,2.4740,0.075803,13.19
99377,2.5446,0.070589,14.17
99378,2.6146,0.069979,14.29
99379,2.6855,0.070991,14.09
99380,2.7576,0.072034,13.88
99381,2.8230,0.065423,15.29
99382,2.8875,0.064484,15.51
99383,2.9583,0.070741,14.14
99384,3.0280,0.069758,14.34
99385,3.0980,0.070052,14.28
99386,3.1674,0.069302,14.43
99387,3.2375,0.070252,14.23
99388,3.3074,0.069826,14.32
99389,3.3785,0.071053,14.07
99390,3.4500,0.071476,13.99
99391,3.5234,0.073492,13.61
99392,3.5940,0.070488,14.19
99393,3.6648,0.070883,14.11
99394,3.7340,0.069163,14.46
99395,3.7990,0.065021,15.38
99396,3.8687,0.069593,14.37
99397,3.9440,0.075360,13.27
99398,4.0138,0.069875,14.31
99399,4.0835,0.069719,14.34
99400,4.1541,0.070516,14.18
99401,4.2246,0.070587,14.17
99402,4.2949,0.070250,14.23
99403,4.3667,0.071830,13.92
99404,4.4377,0.071015,14.08
99405,4.5125,0.074739,13.38
99406,4.5829,0.070426,14.20
99407,4.6495,0.066618,15.01
99408,4.7224,0.072899,13.72
99409,4.7935,0.070976,14.09
99410,4.8628,0.069350,14.42
99411,4.9330,0.070175,14.25
99412,5.0027,0.069696,14.35
99413,5.0720,0.069404,14.41
99414,5.1436,0.071535,13.98
99415,5.2085,0.064953,15.40
99416,5.2736,0.065028,15.38
99417,5.3431,0.069532,14.38
99418,5.4142,0.071153,14.05
99419,5.4850,0.070790,14.13
99420,5.5563,0.071190,14.05
99421,5.6282,0.071933,13.90
99422,5.6937,0.065531,15.26
99423,5.7631,0.069420,14.41
99424,5.8313,0.068251,14.65
99425,5.9034,0.072113,13.87
99426,5.9724,0.068927,14.51
99427,6.0466,0.074295,13.46
99428,6.1160,0.069225,14.45
99429,6.1893,0.073455,13.61
99430,6.2616,0.072257,13.84
99431,6.3324,0.070809,14.12
99432,6.4041,0.071611,13.96
99433,6.4778,0.073799,13.55
99434,6.5503,0.072476,13.80
99435,6.6206,0.070333,14.22
99436,6.6910,0.070440,14.20
99437,6.7609,0.069754,14.34
99438,6.8308,0.070010,14.28
99439,6.8986,0.067654,14.78
99440,6.9712,0.072679,13.76
99441,7.0433,0.072162,13.86
99442,7.1150,0.071669,13.95
99443,7.1843,0.069343,14.42
99444,7.2567,0.072343,13.82
99445,7.3270,0.070347,14.22
99446,7.3969,0.069846,14.32
99447,7.4700,0.073098,13.68
99448,7.5398,0.069847,14.32
99449,7.6053,0.065523,15.26
99450,7.6765,0.071168,14.05
99451,7.7473,0.070799,14.12
99452,7.8180,0.070664,14.15
99453,7.8861,0.068096,14.69
99454,7.9586,0.072487,13.80
99455,8.0288,0.070181,14.25
99456,8.1005,0.071710,13.95
99457,8.1664,0.065896,15.18
99458,8.2389,0.072530,13.79
99459,8.3119,0.072969,13.70
99460,8.3839,0.072051,13.88
99461,8.4546,0.070669,14.15
99462,8.5249,0.070357,14.21
99463,8.5955,0.070560,14.17
99464,8.6672,0.071722,13.94
99465,8.7325,0.065355,15.30
99466,8.8016,0.069045,14.48
99467,8.8738,0.072143,13.86
99468,8.9463,0.072585,13.78
99469,9.0166,0.070240,14.24
99470,9.0873,0.070715,14.14
99471,9.1530,0.065685,15.22
99472,9.2180,0.065015,15.38
99473,9.2876,0.069575,14.37
99474,9.3530,0.065432,15.28
99475,9.4175,0.064527,15.50
99476,9.4893,0.071774,13.93
99477,9.5607,0.071372,14.01
99478,9.6338,0.073057,13.69
99479,9.7041,0.070339,14.22
99480,9.7760,0.071904,13.91
99481,9.8484,0.072467,13.80
99482,9.9178,0.069435,14.40
99483,9.9944,0.076465,13.08
