TotalFrame,Time,DeltaTime,FPS
92372,0.0000,0.055934,17.88
92373,0.0000,0.055934,17.88
92374,0.0200,0.020000,50.00
92375,0.0728,0.052725,18.97
92376,0.1254,0.052603,19.01
92377,0.1785,0.053179,18.80
92378,0.2319,0.053434,18.71
92379,0.2866,0.054739,18.27
92380,0.3392,0.052583,19.02
92381,0.3956,0.056357,17.74
92382,0.4498,0.054276,18.42
92383,0.5002,0.050388,19.85
92384,0.5535,0.053222,18.79
92385,0.6084,0.054881,18.22
92386,0.6613,0.052916,18.90
92387,0.7150,0.053667,18.63
92388,0.7678,0.052878,18.91
92389,0.8207,0.052854,18.92
92390,0.8737,0.052983,18.87
92391,0.9276,0.053921,18.55
92392,0.9805,0.052906,18.90
92393,1.0348,0.054253,18.43
92394,1.0880,0.053257,18.78
92395,1.1420,0.053935,18.54
92396,1.1952,0.053228,18.79
92397,1.2505,0.055323,18.08
92398,1.3066,0.056197,17.79
92399,1.3597,0.053028,18.86
92400,1.4130,0.053253,18.78
92401,1.4662,0.053169,18.81
92402,1.5209,0.054747,18.27
92403,1.5746,0.053706,18.62
92404,1.6302,0.055634,17.97
92405,1.6829,0.052588,19.02
92406,1.7368,0.054012,18.51
92407,1.7936,0.056772,17.61
92408,1.8512,0.057540,17.38
92409,1.9117,0.060549,16.52
92410,1.9641,0.052468,19.06
92411,2.0172,0.053090,18.84
92412,2.0707,0.053391,18.73
92413,2.1195,0.048848,20.47
92414,2.1738,0.054279,18.42
92415,2.2307,0.056952,17.56
92416,2.2841,0.053370,18.74
92417,2.3341,0.050034,19.99
92418,2.3900,0.055878,17.90
92419,2.4453,0.055348,18.07
92420,2.4982,0.052770,18.95
92421,2.5505,0.052477,19.06
92422,2.6057,0.055066,18.16
92423,2.6586,0.052962,18.88
92424,2.7124,0.053796,18.59
92425,2.7651,0.052662,18.99
92426,2.8185,0.053427,18.72
92427,2.8726,0.054024,18.51
92428,2.9255,0.053023,18.86
92429,2.9780,0.052490,19.05
92430,3.0309,0.052783,18.95
92431,3.0852,0.054416,18.38
92432,3.1386,0.053325,18.75
92433,3.1925,0.053902,18.55
92434,3.2494,0.056941,17.56
92435,3.3026,0.053182,18.80
92436,3.3564,0.053797,18.59
92437,3.4113,0.054892,18.22
92438,3.4642,0.052902,18.90
92439,3.5181,0.053855,18.57
92440,3.5709,0.052839,18.93
92441,3.6238,0.052921,18.90
92442,3.6768,0.052940,18.89
92443,3.7295,0.052803,18.94
92444,3.7822,0.052738,18.96
92445,3.8356,0.053270,18.77
92446,3.8887,0.053063,18.85
