TotalFrame,Time,DeltaTime,FPS
37813,0.0000,0.013121,76.22
37814,0.0000,0.013121,76.22
37815,0.0200,0.020000,50.00
37816,0.0293,0.009279,107.77
37817,0.0381,0.008772,114.00
37818,0.0469,0.008833,113.22
37819,0.0556,0.008719,114.69
37820,0.0647,0.009082,110.11
37821,0.0734,0.008743,114.38
37822,0.0831,0.009709,103.00
37823,0.0920,0.008887,112.52
37824,0.1010,0.008949,111.74
37825,0.1097,0.008724,114.63
37826,0.1181,0.008439,118.50
37827,0.1271,0.009008,111.01
37828,0.1362,0.009051,110.48
37829,0.1449,0.008681,115.19
37830,0.1533,0.008390,119.20
37831,0.1622,0.008956,111.66
37832,0.1710,0.008755,114.23
37833,0.1800,0.009043,110.59
37834,0.1887,0.008682,115.18
37835,0.1974,0.008711,114.80
37836,0.2062,0.008826,113.30
37837,0.2146,0.008387,119.23
37838,0.2236,0.009033,110.71
37839,0.2324,0.008730,114.55
37840,0.2410,0.008664,115.42
37841,0.2494,0.008382,119.30
37842,0.2579,0.008455,118.27
37843,0.2677,0.009768,102.38
37844,0.2772,0.009576,104.43
37845,0.2858,0.008612,116.12
37846,0.2946,0.008721,114.66
37847,0.3034,0.008856,112.92
37848,0.3125,0.009056,110.42
37849,0.3212,0.008711,114.79
37850,0.3296,0.008416,118.83
37851,0.3380,0.008356,119.68
37852,0.3470,0.009075,110.20
37853,0.3559,0.008849,113.01
37854,0.3646,0.008737,114.45
37855,0.3733,0.008644,115.68
37856,0.3817,0.008466,118.12
37857,0.3900,0.008283,120.73
37858,0.3988,0.008838,113.15
37859,0.4074,0.008596,116.33
37860,0.4159,0.008470,118.06
37861,0.4245,0.008566,116.74
37862,0.4328,0.008279,120.79
37863,0.4420,0.009200,108.69
37864,0.4507,0.008760,114.16
37865,0.4593,0.008600,116.28
37866,0.4679,0.008606,116.20
37867,0.4764,0.008466,118.12
37868,0.4848,0.008387,119.23
37869,0.4938,0.008995,111.17
37870,0.5023,0.008522,117.34
37871,0.5106,0.008322,120.16
37872,0.5192,0.008543,117.05
37873,0.5278,0.008597,116.32
37874,0.5365,0.008734,114.49
37875,0.5451,0.008605,116.21
37876,0.5535,0.008406,118.97
37877,0.5621,0.008568,116.71
37878,0.5706,0.008545,117.02
37879,0.5794,0.008802,113.62
37880,0.5881,0.008641,115.72
37881,0.5963,0.008254,121.15
37882,0.6054,0.009131,109.52
37883,0.6139,0.008454,118.29
37884,0.6223,0.008409,118.92
37885,0.6314,0.009102,109.87
37886,0.6407,0.009246,108.16
37887,0.6489,0.008285,120.70
37888,0.6571,0.008189,122.11
37889,0.6657,0.008564,116.76
37890,0.6741,0.008361,119.60
37891,0.6827,0.008661,115.46
37892,0.6915,0.008745,114.35
37893,0.7009,0.009415,106.21
37894,0.7106,0.009696,103.14
37895,0.7213,0.010713,93.34
37896,0.7304,0.009141,109.39
37897,0.7395,0.009103,109.85
37898,0.7486,0.009115,109.71
37899,0.7572,0.008589,116.42
37900,0.7666,0.009331,107.17
37901,0.7758,0.009228,108.37
37902,0.7843,0.008512,117.48
37903,0.7925,0.008171,122.38
37904,0.8012,0.008713,114.77
37905,0.8095,0.008293,120.58
37906,0.8179,0.008395,119.12
37907,0.8267,0.008861,112.86
37908,0.8350,0.008261,121.06
37909,0.8436,0.008573,116.65
37910,0.8519,0.008376,119.38
37911,0.8603,0.008374,119.42
37912,0.8689,0.008624,115.96
37913,0.8774,0.008414,118.85
37914,0.8871,0.009749,102.57
37915,0.8970,0.009901,101.00
37916,0.9056,0.008597,116.32
37917,0.9147,0.009067,110.29
37918,0.9237,0.008996,111.16
37919,0.9323,0.008682,115.18
37920,0.9409,0.008524,117.32
37921,0.9492,0.008334,120.00
37922,0.9575,0.008325,120.11
37923,0.9667,0.009172,109.03
37924,0.9758,0.009112,109.74
37925,0.9842,0.008360,119.62
37926,0.9928,0.008650,115.60
37927,1.0013,0.008495,117.72
37928,1.0099,0.008531,117.21
37929,1.0181,0.008205,121.87
37930,1.0269,0.008805,113.57
37931,1.0354,0.008531,117.22
37932,1.0440,0.008646,115.67
37933,1.0526,0.008528,117.26
37934,1.0611,0.008580,116.56
37935,1.0706,0.009451,105.81
37936,1.0794,0.008802,113.61
37937,1.0881,0.008722,114.65
37938,1.0966,0.008494,117.73
37939,1.1066,0.009979,100.21
37940,1.1153,0.008692,115.05
37941,1.1253,0.010012,99.88
37942,1.1351,0.009854,101.48
37943,1.1446,0.009477,105.52
37944,1.1537,0.009076,110.18
37945,1.1630,0.009272,107.85
37946,1.1721,0.009092,109.98
37947,1.1808,0.008716,114.73
37948,1.1890,0.008229,121.52
37949,1.1980,0.008992,111.22
37950,1.2067,0.008713,114.77
37951,1.2151,0.008428,118.66
37952,1.2236,0.008477,117.96
37953,1.2322,0.008602,116.26
37954,1.2412,0.009000,111.11
37955,1.2505,0.009269,107.88
37956,1.2594,0.008940,111.86
37957,1.2680,0.008570,116.68
37958,1.2764,0.008370,119.48
37959,1.2849,0.008482,117.90
37960,1.2937,0.008793,113.72
37961,1.3035,0.009893,101.08
37962,1.3131,0.009576,104.43
37963,1.3222,0.009074,110.21
37964,1.3310,0.008837,113.16
37965,1.3394,0.008333,120.00
37966,1.3479,0.008486,117.84
37967,1.3567,0.008865,112.80
37968,1.3661,0.009389,106.51
37969,1.3754,0.009290,107.64
37970,1.3840,0.008614,116.09
37971,1.3923,0.008326,120.10
37972,1.4015,0.009205,108.63
37973,1.4103,0.008799,113.65
37974,1.4186,0.008298,120.51
37975,1.4272,0.008541,117.09
37976,1.4361,0.008969,111.49
37977,1.4451,0.008955,111.67
37978,1.4537,0.008613,116.11
37979,1.4626,0.008879,112.62
37980,1.4708,0.008229,121.53
37981,1.4796,0.008740,114.42
37982,1.4892,0.009681,103.30
37983,1.4985,0.009265,107.93
37984,1.5075,0.008968,111.51
37985,1.5165,0.008984,111.31
37986,1.5255,0.009070,110.25
37987,1.5338,0.008287,120.67
37988,1.5429,0.009081,110.12
37989,1.5517,0.008812,113.48
37990,1.5607,0.008995,111.18
37991,1.5692,0.008543,117.06
37992,1.5780,0.008752,114.26
37993,1.5866,0.008621,116.00
37994,1.5948,0.008192,122.08
37995,1.6039,0.009063,110.34
37996,1.6137,0.009819,101.84
37997,1.6227,0.009007,111.02
37998,1.6310,0.008300,120.48
37999,1.6403,0.009311,107.40
38000,1.6488,0.008527,117.27
38001,1.6576,0.008738,114.44
38002,1.6666,0.009040,110.62
38003,1.6748,0.008167,122.45
38004,1.6838,0.009045,110.56
38005,1.6926,0.008760,114.16
38006,1.7018,0.009203,108.66
38007,1.7106,0.008826,113.30
38008,1.7189,0.008315,120.27
38009,1.7287,0.009777,102.28
38010,1.7375,0.008802,113.61
38011,1.7464,0.008846,113.05
38012,1.7550,0.008622,115.98
38013,1.7636,0.008566,116.74
38014,1.7720,0.008478,117.95
38015,1.7808,0.008767,114.07
38016,1.7891,0.008346,119.82
38017,1.7975,0.008319,120.20
38018,1.8065,0.009077,110.17
38019,1.8148,0.008270,120.91
38020,1.8233,0.008541,117.09
38021,1.8317,0.008402,119.02
38022,1.8403,0.008581,116.54
38023,1.8491,0.008774,113.97
38024,1.8581,0.009014,110.94
38025,1.8666,0.008517,117.41
38026,1.8751,0.008485,117.86
38027,1.8848,0.009733,102.74
38028,1.8945,0.009653,103.60
38029,1.9031,0.008615,116.08
38030,1.9114,0.008301,120.47
38031,1.9200,0.008563,116.79
38032,1.9291,0.009080,110.14
38033,1.9386,0.009538,104.84
38034,1.9478,0.009239,108.24
38035,1.9566,0.008730,114.55
38036,1.9663,0.009775,102.30
38037,1.9760,0.009614,104.02
38038,1.9846,0.008642,115.72
38039,1.9932,0.008631,115.86
38040,2.0022,0.008982,111.34
38041,2.0111,0.008859,112.88
38042,2.0194,0.008366,119.53
38043,2.0281,0.008668,115.37
38044,2.0370,0.008866,112.79
38045,2.0463,0.009325,107.24
38046,2.0549,0.008624,115.96
38047,2.0633,0.008381,119.31
38048,2.0721,0.008835,113.19
38049,2.0811,0.008959,111.62
38050,2.0896,0.008549,116.98
38051,2.0981,0.008437,118.53
38052,2.1076,0.009565,104.55
38053,2.1175,0.009854,101.48
38054,2.1260,0.008532,117.20
38055,2.1346,0.008571,116.68
38056,2.1441,0.009459,105.72
38057,2.1527,0.008613,116.10
