TotalFrame,Time,DeltaTime,FPS
50050,0.0000,0.017061,58.61
50051,0.0000,0.017061,58.61
50052,0.0200,0.020000,50.00
50053,0.0349,0.014905,67.09
50054,0.0475,0.012590,79.43
50055,0.0607,0.013170,75.93
50056,0.0737,0.013057,76.59
50057,0.0862,0.012525,79.84
50058,0.0988,0.012601,79.36
50059,0.1119,0.013083,76.44
50060,0.1246,0.012675,78.89
50061,0.1372,0.012591,79.42
50062,0.1490,0.011794,84.79
50063,0.1626,0.013580,73.64
50064,0.1776,0.015069,66.36
50065,0.1933,0.015696,63.71
50066,0.2070,0.013641,73.31
50067,0.2204,0.013397,74.65
50068,0.2340,0.013652,73.25
50069,0.2464,0.012370,80.84
50070,0.2590,0.012577,79.51
50071,0.2717,0.012697,78.76
50072,0.2848,0.013099,76.34
50073,0.2975,0.012785,78.22
50074,0.3108,0.013217,75.66
50075,0.3234,0.012650,79.05
50076,0.3360,0.012614,79.28
50077,0.3489,0.012850,77.82
50078,0.3616,0.012713,78.66
50079,0.3743,0.012688,78.81
50080,0.3870,0.012736,78.52
50081,0.4006,0.013587,73.60
50082,0.4134,0.012766,78.34
50083,0.4262,0.012866,77.72
50084,0.4399,0.013682,73.09
50085,0.4529,0.012969,77.11
50086,0.4667,0.013822,72.35
50087,0.4804,0.013685,73.07
50088,0.4931,0.012725,78.59
50089,0.5059,0.012789,78.19
50090,0.5184,0.012531,79.80
50091,0.5312,0.012716,78.64
50092,0.5449,0.013730,72.83
50093,0.5576,0.012680,78.87
50094,0.5701,0.012579,79.50
50095,0.5818,0.011653,85.81
50096,0.5941,0.012300,81.30
50097,0.6068,0.012704,78.72
50098,0.6195,0.012688,78.82
50099,0.6314,0.011918,83.91
50100,0.6450,0.013554,73.78
50101,0.6590,0.014057,71.14
50102,0.6724,0.013378,74.75
50103,0.6853,0.012873,77.68
50104,0.6981,0.012841,77.87
50105,0.7111,0.012967,77.12
50106,0.7238,0.012690,78.80
50107,0.7361,0.012326,81.13
50108,0.7494,0.013311,75.13
50109,0.7632,0.013848,72.21
50110,0.7757,0.012458,80.27
50111,0.7885,0.012736,78.52
50112,0.8011,0.012638,79.12
50113,0.8134,0.012379,80.78
50114,0.8263,0.012831,77.94
50115,0.8393,0.012977,77.06
50116,0.8519,0.012635,79.15
50117,0.8646,0.012734,78.53
50118,0.8781,0.013457,74.31
50119,0.8912,0.013079,76.46
50120,0.9042,0.013046,76.65
50121,0.9167,0.012541,79.74
50122,0.9294,0.012616,79.26
50123,0.9422,0.012867,77.72
50124,0.9551,0.012876,77.67
50125,0.9677,0.012632,79.16
50126,0.9803,0.012598,79.38
50127,0.9929,0.012590,79.43
50128,1.0068,0.013851,72.20
50129,1.0194,0.012635,79.15
50130,1.0322,0.012763,78.35
50131,1.0460,0.013845,72.23
50132,1.0587,0.012654,79.03
50133,1.0710,0.012366,80.86
50134,1.0840,0.012926,77.36
50135,1.0966,0.012569,79.56
50136,1.1096,0.013090,76.39
50137,1.1223,0.012656,79.02
50138,1.1348,0.012549,79.69
50139,1.1477,0.012899,77.52
50140,1.1609,0.013144,76.08
50141,1.1747,0.013772,72.61
50142,1.1875,0.012875,77.67
50143,1.2002,0.012680,78.87
50144,1.2128,0.012567,79.57
50145,1.2256,0.012788,78.20
50146,1.2381,0.012566,79.58
50147,1.2508,0.012647,79.07
50148,1.2635,0.012699,78.75
50149,1.2762,0.012732,78.54
50150,1.2888,0.012655,79.02
50151,1.3016,0.012762,78.36
50152,1.3145,0.012932,77.33
50153,1.3271,0.012550,79.68
50154,1.3406,0.013464,74.27
50155,1.3530,0.012461,80.25
50156,1.3658,0.012731,78.55
50157,1.3781,0.012319,81.17
50158,1.3909,0.012824,77.98
50159,1.4041,0.013190,75.82
50160,1.4171,0.013011,76.86
50161,1.4298,0.012746,78.45
50162,1.4438,0.013944,71.71
50163,1.4573,0.013542,73.85
50164,1.4703,0.013011,76.86
50165,1.4830,0.012689,78.81
50166,1.4958,0.012705,78.71
50167,1.5082,0.012441,80.38
50168,1.5210,0.012781,78.24
50169,1.5336,0.012672,78.91
50170,1.5462,0.012559,79.63
50171,1.5588,0.012611,79.29
50172,1.5726,0.013781,72.56
50173,1.5853,0.012737,78.51
50174,1.5980,0.012636,79.14
50175,1.6105,0.012550,79.68
50176,1.6228,0.012335,81.07
50177,1.6352,0.012342,81.02
50178,1.6478,0.012593,79.41
50179,1.6606,0.012791,78.18
50180,1.6732,0.012583,79.47
50181,1.6857,0.012546,79.71
50182,1.6984,0.012691,78.80
50183,1.7113,0.012936,77.30
50184,1.7242,0.012825,77.97
50185,1.7366,0.012424,80.49
50186,1.7494,0.012830,77.94
50187,1.7631,0.013717,72.90
50188,1.7756,0.012482,80.11
50189,1.7893,0.013745,72.75
50190,1.8020,0.012681,78.86
50191,1.8137,0.011636,85.94
50192,1.8264,0.012747,78.45
50193,1.8390,0.012564,79.59
50194,1.8517,0.012711,78.67
50195,1.8645,0.012767,78.33
50196,1.8770,0.012546,79.71
50197,1.8904,0.013391,74.67
50198,1.9039,0.013548,73.81
50199,1.9167,0.012705,78.71
50200,1.9294,0.012730,78.56
50201,1.9419,0.012533,79.79
50202,1.9544,0.012462,80.25
50203,1.9669,0.012539,79.75
50204,1.9808,0.013879,72.05
50205,1.9937,0.012873,77.68
50206,2.0066,0.012963,77.14
50207,2.0200,0.013380,74.74
50208,2.0336,0.013596,73.55
50209,2.0467,0.013081,76.45
50210,2.0596,0.012961,77.15
50211,2.0742,0.014523,68.85
50212,2.0867,0.012509,79.94
50213,2.0997,0.013016,76.83
50214,2.1133,0.013578,73.65
50215,2.1260,0.012701,78.74
50216,2.1384,0.012396,80.67
50217,2.1510,0.012594,79.40
50218,2.1638,0.012856,77.78
50219,2.1763,0.012491,80.06
50220,2.1900,0.013676,73.12
50221,2.2029,0.012928,77.35
50222,2.2153,0.012344,81.01
50223,2.2279,0.012673,78.91
50224,2.2406,0.012691,78.80
50225,2.2537,0.013070,76.51
50226,2.2663,0.012640,79.12
50227,2.2796,0.013257,75.43
50228,2.2923,0.012747,78.45
50229,2.3051,0.012815,78.03
50230,2.3180,0.012859,77.77
50231,2.3308,0.012745,78.46
50232,2.3435,0.012740,78.50
50233,2.3570,0.013473,74.22
50234,2.3697,0.012710,78.68
50235,2.3824,0.012731,78.55
50236,2.3954,0.013045,76.66
50237,2.4082,0.012790,78.19
50238,2.4211,0.012876,77.67
50239,2.4328,0.011714,85.37
50240,2.4456,0.012742,78.48
50241,2.4582,0.012641,79.11
50242,2.4708,0.012546,79.71
50243,2.4845,0.013755,72.70
50244,2.4977,0.013156,76.01
50245,2.5116,0.013917,71.85
50246,2.5257,0.014124,70.80
50247,2.5384,0.012696,78.77
50248,2.5525,0.014121,70.82
50249,2.5652,0.012696,78.77
50250,2.5776,0.012411,80.57
50251,2.5904,0.012779,78.25
50252,2.6032,0.012803,78.11
50253,2.6157,0.012499,80.01
50254,2.6283,0.012575,79.53
50255,2.6409,0.012579,79.50
50256,2.6536,0.012713,78.66
50257,2.6674,0.013799,72.47
50258,2.6803,0.012942,77.27
50259,2.6931,0.012722,78.60
50260,2.7057,0.012658,79.00
50261,2.7181,0.012374,80.82
50262,2.7306,0.012534,79.78
50263,2.7430,0.012397,80.66
50264,2.7555,0.012445,80.36
50265,2.7680,0.012556,79.64
50266,2.7806,0.012637,79.13
50267,2.7932,0.012587,79.45
50268,2.8058,0.012521,79.87
50269,2.8183,0.012567,79.58
50270,2.8311,0.012727,78.57
50271,2.8436,0.012582,79.48
50272,2.8562,0.012528,79.82
50273,2.8688,0.012665,78.96
50274,2.8827,0.013878,72.06
50275,2.8962,0.013541,73.85
50276,2.9093,0.013034,76.72
50277,2.9229,0.013608,73.49
50278,2.9360,0.013163,75.97
50279,2.9502,0.014130,70.77
50280,2.9627,0.012532,79.79
50281,2.9755,0.012759,78.38
50282,2.9882,0.012689,78.81
50283,3.0012,0.013023,76.79
50284,3.0137,0.012560,79.62
50285,3.0275,0.013739,72.79
50286,3.0403,0.012778,78.26
50287,3.0528,0.012496,80.03
50288,3.0653,0.012574,79.53
50289,3.0784,0.013030,76.75
50290,3.0910,0.012630,79.17
50291,3.1037,0.012680,78.86
50292,3.1164,0.012698,78.75
50293,3.1292,0.012843,77.86
50294,3.1428,0.013579,73.65
50295,3.1556,0.012836,77.91
50296,3.1684,0.012743,78.47
50297,3.1809,0.012511,79.93
50298,3.1933,0.012465,80.22
50299,3.2060,0.012611,79.30
50300,3.2188,0.012797,78.14
50301,3.2314,0.012692,78.79
50302,3.2441,0.012625,79.21
50303,3.2565,0.012408,80.59
50304,3.2697,0.013258,75.42
50305,3.2823,0.012567,79.58
50306,3.2950,0.012673,78.91
50307,3.3087,0.013705,72.96
50308,3.3220,0.013355,74.88
50309,3.3344,0.012359,80.91
50310,3.3462,0.011766,84.99
50311,3.3587,0.012563,79.60
50312,3.3714,0.012698,78.75
50313,3.3853,0.013845,72.23
50314,3.3995,0.014220,70.32
50315,3.4124,0.012890,77.58
50316,3.4251,0.012714,78.65
50317,3.4377,0.012558,79.63
50318,3.4504,0.012725,78.59
50319,3.4641,0.013785,72.55
50320,3.4778,0.013672,73.14
50321,3.4908,0.012959,77.17
50322,3.5033,0.012554,79.65
50323,3.5159,0.012570,79.56
50324,3.5285,0.012560,79.62
50325,3.5414,0.012927,77.36
50326,3.5540,0.012614,79.28
50327,3.5666,0.012535,79.78
50328,3.5792,0.012645,79.08
50329,3.5919,0.012741,78.49
50330,3.6044,0.012498,80.01
50331,3.6168,0.012385,80.74
50332,3.6297,0.012889,77.59
50333,3.6423,0.012624,79.21
50334,3.6549,0.012556,79.64
50335,3.6676,0.012686,78.83
50336,3.6801,0.012505,79.97
50337,3.6925,0.012442,80.37
50338,3.7053,0.012823,77.98
50339,3.7179,0.012565,79.58
50340,3.7307,0.012853,77.80
50341,3.7435,0.012705,78.71
50342,3.7558,0.012356,80.94
50343,3.7690,0.013176,75.89
50344,3.7816,0.012592,79.42
50345,3.7942,0.012601,79.36
50346,3.8080,0.013801,72.46
50347,3.8207,0.012700,78.74
50348,3.8329,0.012240,81.70
50349,3.8457,0.012792,78.18
50350,3.8582,0.012510,79.94
50351,3.8710,0.012764,78.35
50352,3.8838,0.012776,78.27
50353,3.8962,0.012487,80.09
50354,3.9095,0.013295,75.22
50355,3.9225,0.013002,76.91
50356,3.9342,0.011676,85.65
50357,3.9469,0.012664,78.96
50358,3.9596,0.012709,78.68
50359,3.9721,0.012491,80.06
50360,3.9849,0.012764,78.35
50361,3.9978,0.012941,77.27
50362,4.0106,0.012804,78.10
50363,4.0237,0.013158,76.00
50364,4.0362,0.012409,80.59
50365,4.0489,0.012754,78.41
50366,4.0616,0.012702,78.73
50367,4.0744,0.012775,78.28
50368,4.0878,0.013429,74.47
50369,4.1003,0.012530,79.81
50370,4.1127,0.012373,80.82
50371,4.1251,0.012343,81.02
50372,4.1380,0.012965,77.13
50373,4.1509,0.012873,77.68
50374,4.1641,0.013204,75.73
50375,4.1777,0.013626,73.39
50376,4.1903,0.012606,79.33
50377,4.2041,0.013713,72.92
50378,4.2177,0.013637,73.33
50379,4.2305,0.012798,78.13
50380,4.2431,0.012598,79.38
50381,4.2557,0.012618,79.25
50382,4.2683,0.012537,79.77
50383,4.2807,0.012427,80.47
50384,4.2931,0.012422,80.50
50385,4.3067,0.013590,73.58
50386,4.3202,0.013535,73.88
50387,4.3333,0.013054,76.61
50388,4.3459,0.012568,79.57
50389,4.3586,0.012809,78.07
50390,4.3714,0.012788,78.20
50391,4.3844,0.012922,77.39
50392,4.3968,0.012453,80.30
50393,4.4104,0.013596,73.55
50394,4.4231,0.012662,78.98
50395,4.4357,0.012633,79.16
50396,4.4485,0.012854,77.80
50397,4.4622,0.013663,73.19
50398,4.4761,0.013917,71.85
50399,4.4898,0.013630,73.37
50400,4.5025,0.012763,78.35
50401,4.5150,0.012510,79.94
50402,4.5277,0.012633,79.16
50403,4.5402,0.012477,80.15
50404,4.5533,0.013154,76.02
50405,4.5660,0.012700,78.74
50406,4.5786,0.012603,79.34
50407,4.5914,0.012754,78.41
50408,4.6042,0.012879,77.65
50409,4.6168,0.012524,79.85
50410,4.6295,0.012677,78.88
50411,4.6422,0.012732,78.54
