TotalFrame,Time,DeltaTime,FPS
82688,0.0000,0.041535,24.08
82689,0.0000,0.041535,24.08
82690,0.0200,0.020000,50.00
82691,0.0569,0.036886,27.11
82692,0.0940,0.037006,27.02
82693,0.1320,0.038010,26.31
82694,0.1700,0.038068,26.27
82695,0.2078,0.037773,26.47
82696,0.2479,0.040102,24.94
82697,0.2843,0.036402,27.47
82698,0.3230,0.038731,25.82
82699,0.3600,0.036995,27.03
82700,0.3972,0.037182,26.90
82701,0.4344,0.037312,26.80
82702,0.4723,0.037814,26.45
82703,0.5093,0.037009,27.02
82704,0.5488,0.039465,25.34
82705,0.5865,0.037741,26.50
82706,0.6238,0.037255,26.84
82707,0.6608,0.037001,27.03
82708,0.6976,0.036884,27.11
82709,0.7341,0.036451,27.43
82710,0.7684,0.034365,29.10
82711,0.8070,0.038530,25.95
82712,0.8439,0.036795,27.18
82713,0.8817,0.037854,26.42
82714,0.9187,0.036974,27.05
82715,0.9558,0.037174,26.90
82716,0.9932,0.037368,26.76
82717,1.0341,0.040840,24.49
82718,1.0721,0.038164,26.20
82719,1.1094,0.037220,26.87
82720,1.1489,0.039519,25.30
82721,1.1860,0.037079,26.97
82722,1.2234,0.037329,26.79
82723,1.2607,0.037358,26.77
82724,1.2988,0.038124,26.23
82725,1.3359,0.037109,26.95
82726,1.3741,0.038225,26.16
82727,1.4125,0.038338,26.08
82728,1.4502,0.037739,26.50
82729,1.4869,0.036719,27.23
82730,1.5248,0.037773,26.47
82731,1.5615,0.036835,27.15
82732,1.5986,0.037080,26.97
82733,1.6365,0.037885,26.40
82734,1.6733,0.036876,27.12
82735,1.7113,0.037882,26.40
82736,1.7482,0.036842,27.14
82737,1.7855,0.037368,26.76
82738,1.8224,0.036880,27.11
82739,1.8590,0.036646,27.29
82740,1.8960,0.036984,27.04
82741,1.9321,0.036177,27.64
82742,1.9700,0.037753,26.49
82743,2.0072,0.037269,26.83
82744,2.0449,0.037767,26.48
82745,2.0828,0.037849,26.42
82746,2.1207,0.037889,26.39
82747,2.1589,0.038214,26.17
82748,2.1954,0.036522,27.38
82749,2.2336,0.038180,26.19
82750,2.2708,0.037179,26.90
82751,2.3076,0.036780,27.19
82752,2.3455,0.037839,26.43
82753,2.3822,0.036738,27.22
82754,2.4193,0.037181,26.90
82755,2.4567,0.037367,26.76
82756,2.4934,0.036680,27.26
82757,2.5319,0.038445,26.01
82758,2.5685,0.036668,27.27
82759,2.6067,0.038194,26.18
82760,2.6436,0.036826,27.16
82761,2.6807,0.037187,26.89
82762,2.7172,0.036496,27.40
82763,2.7539,0.036724,27.23
82764,2.7911,0.037236,26.86
82765,2.8279,0.036747,27.21
82766,2.8651,0.037267,26.83
82767,2.9027,0.037488,26.68
82768,2.9392,0.036539,27.37
82769,2.9766,0.037318,26.80
82770,3.0154,0.038815,25.76
82771,3.0530,0.037620,26.58
82772,3.0902,0.037250,26.85
82773,3.1279,0.037718,26.51
82774,3.1656,0.037768,26.48
82775,3.2036,0.037942,26.36
82776,3.2417,0.038011,26.31
82777,3.2792,0.037553,26.63
82778,3.3185,0.039296,25.45
82779,3.3589,0.040430,24.73
82780,3.3984,0.039540,25.29
82781,3.4376,0.039208,25.51
82782,3.4749,0.037142,26.92
82783,3.5143,0.039459,25.34
82784,3.5511,0.036921,27.08
82785,3.5894,0.038217,26.17
82786,3.6288,0.039410,25.37
82787,3.6661,0.037321,26.79
82788,3.7046,0.038500,25.97
82789,3.7418,0.037246,26.85
82790,3.7791,0.037124,26.94
82791,3.8168,0.037745,26.49
82792,3.8544,0.037598,26.60
82793,3.8916,0.037212,26.87
82794,3.9307,0.039054,25.61
82795,3.9689,0.038287,26.12
82796,4.0068,0.037975,26.33
82797,4.0454,0.038521,25.96
82798,4.0844,0.038980,25.65
82799,4.1224,0.038005,26.31
82800,4.1597,0.037297,26.81
82801,4.1981,0.038449,26.01
82802,4.2372,0.039020,25.63
82803,4.2759,0.038781,25.79
82804,4.3147,0.038825,25.76
82805,4.3518,0.037027,27.01
82806,4.3888,0.037011,27.02
82807,4.4276,0.038847,25.74
82808,4.4675,0.039924,25.05
82809,4.5088,0.041258,24.24
82810,4.5479,0.039088,25.58
82811,4.5851,0.037182,26.89
82812,4.6198,0.034715,28.81
82813,4.6582,0.038400,26.04
82814,4.6953,0.037076,26.97
82815,4.7318,0.036506,27.39
82816,4.7703,0.038435,26.02
82817,4.8073,0.037069,26.98
82818,4.8451,0.037847,26.42
82819,4.8846,0.039519,25.30
82820,4.9215,0.036837,27.15
82821,4.9601,0.038635,25.88
82822,4.9979,0.037801,26.45
82823,5.0380,0.040050,24.97
82824,5.0751,0.037151,26.92
82825,5.1133,0.038105,26.24
82826,5.1527,0.039529,25.30
82827,5.1902,0.037440,26.71
82828,5.2274,0.037154,26.92
82829,5.2648,0.037406,26.73
82830,5.3041,0.039276,25.46
82831,5.3413,0.037233,26.86
82832,5.3793,0.037966,26.34
82833,5.4169,0.037625,26.58
82834,5.4545,0.037620,26.58
82835,5.4928,0.038293,26.11
82836,5.5305,0.037787,26.46
82837,5.5682,0.037675,26.54
82838,5.6051,0.036887,27.11
82839,5.6433,0.038181,26.19
82840,5.6823,0.038929,25.69
82841,5.7198,0.037642,26.57
82842,5.7570,0.037130,26.93
82843,5.7939,0.036955,27.06
82844,5.8318,0.037792,26.46
82845,5.8694,0.037680,26.54
82846,5.9066,0.037139,26.93
82847,5.9438,0.037312,26.80
82848,5.9816,0.037709,26.52
82849,6.0212,0.039603,25.25
82850,6.0580,0.036823,27.16
82851,6.0958,0.037804,26.45
82852,6.1338,0.037954,26.35
82853,6.1737,0.039920,25.05
82854,6.2117,0.037976,26.33
82855,6.2512,0.039520,25.30
82856,6.2917,0.040538,24.67
