TotalFrame,Time,DeltaTime,FPS
92954,0.0000,0.055075,18.16
92955,0.0000,0.055075,18.16
92956,0.0200,0.020000,50.00
92957,0.0721,0.052129,19.18
92958,0.1241,0.051959,19.25
92959,0.1754,0.051288,19.50
92960,0.2268,0.051395,19.46
92961,0.2784,0.051626,19.37
92962,0.3275,0.049164,20.34
92963,0.3762,0.048630,20.56
92964,0.4261,0.050011,20.00
92965,0.4749,0.048600,20.58
92966,0.5260,0.051200,19.53
92967,0.5774,0.051434,19.44
92968,0.6294,0.051914,19.26
92969,0.6805,0.051210,19.53
92970,0.7319,0.051372,19.47
92971,0.7841,0.052100,19.19
92972,0.8320,0.047970,20.85
92973,0.8838,0.051833,19.29
92974,0.9319,0.048057,20.81
92975,0.9835,0.051569,19.39
92976,1.0338,0.050402,19.84
92977,1.0820,0.048151,20.77
92978,1.1342,0.052101,19.19
92979,1.1820,0.047891,20.88
92980,1.2333,0.051270,19.50
92981,1.2858,0.052513,19.04
92982,1.3348,0.049064,20.38
92983,1.3860,0.051111,19.57
92984,1.4379,0.051895,19.27
92985,1.4904,0.052494,19.05
92986,1.5420,0.051666,19.36
92987,1.5935,0.051438,19.44
92988,1.6450,0.051583,19.39
92989,1.6962,0.051082,19.58
92990,1.7499,0.053787,18.59
92991,1.8068,0.056824,17.60
92992,1.8572,0.050503,19.80
92993,1.9084,0.051261,19.51
92994,1.9601,0.051618,19.37
92995,2.0116,0.051428,19.44
92996,2.0629,0.051315,19.49
92997,2.1149,0.052025,19.22
92998,2.1671,0.052283,19.13
92999,2.2188,0.051572,19.39
93000,2.2704,0.051649,19.36
93001,2.3219,0.051548,19.40
93002,2.3760,0.054066,18.50
93003,2.4275,0.051501,19.42
93004,2.4792,0.051693,19.35
93005,2.5311,0.051954,19.25
93006,2.5829,0.051788,19.31
93007,2.6345,0.051575,19.39
93008,2.6860,0.051476,19.43
93009,2.7374,0.051400,19.46
93010,2.7892,0.051775,19.31
93011,2.8414,0.052211,19.15
93012,2.8932,0.051824,19.30
93013,2.9443,0.051163,19.55
93014,2.9962,0.051909,19.26
93015,3.0492,0.052907,18.90
93016,3.1013,0.052193,19.16
93017,3.1538,0.052420,19.08
93018,3.2078,0.053959,18.53
93019,3.2590,0.051238,19.52
93020,3.3113,0.052293,19.12
93021,3.3658,0.054519,18.34
93022,3.4186,0.052727,18.97
93023,3.4734,0.054890,18.22
93024,3.5250,0.051574,19.39
93025,3.5765,0.051537,19.40
93026,3.6271,0.050494,19.80
93027,3.6805,0.053504,18.69
93028,3.7324,0.051956,19.25
93029,3.7842,0.051653,19.36
93030,3.8357,0.051546,19.40
93031,3.8878,0.052119,19.19
93032,3.9396,0.051825,19.30
93033,3.9904,0.050792,19.69
93034,4.0433,0.052917,18.90
93035,4.0979,0.054512,18.34
93036,4.1501,0.052281,19.13
93037,4.2015,0.051474,19.43
93038,4.2528,0.051179,19.54
93039,4.3042,0.051471,19.43
93040,4.3563,0.052123,19.19
93041,4.4086,0.052160,19.17
93042,4.4607,0.052217,19.15
93043,4.5211,0.060396,16.56
93044,4.5752,0.054096,18.49
93045,4.6267,0.051469,19.43
93046,4.6780,0.051266,19.51
93047,4.7288,0.050762,19.70
93048,4.7799,0.051223,19.52
93049,4.8313,0.051312,19.49
93050,4.8849,0.053644,18.64
93051,4.9365,0.051565,19.39
93052,4.9877,0.051225,19.52
93053,5.0406,0.052957,18.88
93054,5.0919,0.051300,19.49
93055,5.1440,0.052071,19.20
93056,5.1956,0.051570,19.39
93057,5.2476,0.051969,19.24
93058,5.2990,0.051339,19.48
93059,5.3507,0.051798,19.31
93060,5.4023,0.051645,19.36
93061,5.4542,0.051868,19.28
93062,5.5031,0.048780,20.50
93063,5.5542,0.051260,19.51
93064,5.6057,0.051484,19.42
93065,5.6577,0.052001,19.23
93066,5.7058,0.048067,20.80
93067,5.7573,0.051485,19.42
93068,5.8052,0.047871,20.89
93069,5.8580,0.052912,18.90
93070,5.9061,0.048023,20.82
93071,5.9578,0.051614,19.37
93072,6.0056,0.047910,20.87
93073,6.0537,0.048132,20.78
93074,6.1022,0.048436,20.65
93075,6.1504,0.048192,20.75
93076,6.2015,0.051208,19.53
93077,6.2532,0.051557,19.40
93078,6.3042,0.051067,19.58
93079,6.3557,0.051495,19.42
93080,6.4073,0.051606,19.38
93081,6.4590,0.051643,19.36
93082,6.5104,0.051436,19.44
93083,6.5621,0.051685,19.35
93084,6.6130,0.050947,19.63
93085,6.6650,0.052005,19.23
93086,6.7163,0.051299,19.49
93087,6.7672,0.050921,19.64
93088,6.8153,0.048020,20.82
93089,6.8676,0.052280,19.13
93090,6.9152,0.047587,21.01
93091,6.9646,0.049419,20.24
93092,7.0159,0.051372,19.47
93093,7.0671,0.051184,19.54
93094,7.1179,0.050794,19.69
93095,7.1660,0.048109,20.79
93096,7.2141,0.048091,20.79
93097,7.2653,0.051187,19.54
93098,7.3175,0.052246,19.14
93099,7.3656,0.048095,20.79
93100,7.4141,0.048405,20.66
93101,7.4677,0.053561,18.67
93102,7.5192,0.051571,19.39
93103,7.5681,0.048989,20.41
93104,7.6201,0.051946,19.25
93105,7.6714,0.051303,19.49
93106,7.7229,0.051542,19.40
93107,7.7744,0.051496,19.42
93108,7.8257,0.051197,19.53
93109,7.8737,0.048026,20.82
93110,7.9252,0.051519,19.41
93111,7.9763,0.051124,19.56
93112,8.0282,0.051869,19.28
93113,8.0773,0.049058,20.38
93114,8.1294,0.052097,19.20
93115,8.1788,0.049534,20.19
93116,8.2308,0.051949,19.25
93117,8.2827,0.051922,19.26
93118,8.3369,0.054181,18.46
93119,8.3895,0.052598,19.01
93120,8.4413,0.051815,19.30
93121,8.4935,0.052220,19.15
93122,8.5477,0.054140,18.47
93123,8.5997,0.052060,19.21
93124,8.6539,0.054140,18.47
93125,8.7058,0.051857,19.28
93126,8.7587,0.052862,18.92
93127,8.8103,0.051629,19.37
93128,8.8622,0.051966,19.24
93129,8.9142,0.052009,19.23
93130,8.9667,0.052418,19.08
93131,9.0199,0.053250,18.78
93132,9.0748,0.054951,18.20
93133,9.1277,0.052834,18.93
93134,9.1793,0.051694,19.34
93135,9.2307,0.051343,19.48
93136,9.2821,0.051341,19.48
93137,9.3333,0.051248,19.51
93138,9.3851,0.051785,19.31
93139,9.4360,0.051013,19.60
93140,9.4872,0.051131,19.56
93141,9.5391,0.051823,19.30
93142,9.5906,0.051566,19.39
93143,9.6422,0.051568,19.39
93144,9.6931,0.050987,19.61
93145,9.7448,0.051636,19.37
93146,9.7963,0.051401,19.45
93147,9.8478,0.051519,19.41
93148,9.9000,0.052322,19.11
93149,9.9517,0.051554,19.40
