TotalFrame,Time,DeltaTime,FPS
85537,0.0000,0.042661,23.44
85538,0.0000,0.042661,23.44
85539,0.0200,0.020000,50.00
85540,0.0585,0.038526,25.96
85541,0.0983,0.039786,25.13
85542,0.1376,0.039279,25.46
85543,0.1772,0.039653,25.22
85544,0.2177,0.040411,24.75
85545,0.2581,0.040432,24.73
85546,0.2980,0.039923,25.05
85547,0.3380,0.040062,24.96
85548,0.3776,0.039556,25.28
85549,0.4174,0.039738,25.17
85550,0.4575,0.040165,24.90
85551,0.4972,0.039643,25.22
85552,0.5365,0.039325,25.43
85553,0.5758,0.039351,25.41
85554,0.6156,0.039724,25.17
85555,0.6547,0.039043,25.61
85556,0.6943,0.039751,25.16
85557,0.7335,0.039195,25.51
85558,0.7734,0.039919,25.05
85559,0.8129,0.039400,25.38
85560,0.8522,0.039358,25.41
85561,0.8927,0.040420,24.74
85562,0.9318,0.039143,25.55
85563,0.9719,0.040137,24.91
85564,1.0114,0.039442,25.35
85565,1.0505,0.039194,25.51
85566,1.0901,0.039535,25.29
85567,1.1298,0.039614,25.24
85568,1.1692,0.039522,25.30
85569,1.2085,0.039239,25.49
85570,1.2482,0.039640,25.23
85571,1.2880,0.039838,25.10
85572,1.3276,0.039705,25.19
85573,1.3673,0.039593,25.26
85574,1.4070,0.039707,25.18
85575,1.4463,0.039310,25.44
85576,1.4895,0.043253,23.12
85577,1.5287,0.039225,25.49
85578,1.5687,0.040022,24.99
85579,1.6084,0.039604,25.25
85580,1.6479,0.039541,25.29
85581,1.6876,0.039768,25.15
85582,1.7279,0.040208,24.87
85583,1.7688,0.040895,24.45
85584,1.8085,0.039688,25.20
85585,1.8478,0.039289,25.45
85586,1.8876,0.039866,25.08
85587,1.9269,0.039227,25.49
85588,1.9668,0.039959,25.03
85589,2.0071,0.040275,24.83
85590,2.0466,0.039533,25.30
85591,2.0856,0.039000,25.64
85592,2.1252,0.039629,25.23
85593,2.1644,0.039222,25.50
85594,2.2041,0.039573,25.27
85595,2.2430,0.039056,25.60
85596,2.2828,0.039745,25.16
85597,2.3218,0.038919,25.69
85598,2.3615,0.039736,25.17
85599,2.4010,0.039503,25.31
85600,2.4406,0.039581,25.26
85601,2.4808,0.040238,24.85
85602,2.5211,0.040321,24.80
85603,2.5609,0.039743,25.16
85604,2.6014,0.040578,24.64
85605,2.6406,0.039135,25.55
85606,2.6804,0.039788,25.13
85607,2.7201,0.039667,25.21
85608,2.7593,0.039256,25.47
85609,2.7988,0.039477,25.33
85610,2.8383,0.039500,25.32
85611,2.8776,0.039232,25.49
85612,2.9170,0.039464,25.34
85613,2.9573,0.040292,24.82
85614,2.9966,0.039314,25.44
85615,3.0359,0.039266,25.47
