TotalFrame,Time,DeltaTime,FPS,RAM
68334,0.0000,0.026067,38.36, 398.2921
68335,0.0000,0.026067,38.36, 396.4970
68336,0.0200,0.020000,50.00, 396.2523
68337,0.0423,0.022344,44.76, 396.2513
68338,0.0638,0.021519,46.47, 396.2513
68339,0.0858,0.021968,45.52, 396.2514
68340,0.1081,0.022265,44.91, 396.2513
68341,0.1301,0.021978,45.50, 396.2513
68342,0.1518,0.021766,45.94, 396.2513
68343,0.1738,0.022001,45.45, 396.2513
68344,0.1958,0.021968,45.52, 396.2514
68345,0.2178,0.022014,45.43, 396.2513
68346,0.2399,0.022127,45.19, 396.2459
68347,0.2620,0.022092,45.27, 396.2460
68348,0.2855,0.023442,42.66, 396.2459
68349,0.3089,0.023468,42.61, 396.2459
68350,0.3308,0.021871,45.72, 396.2460
68351,0.3527,0.021939,45.58, 396.2459
68352,0.3749,0.022235,44.97, 396.2459
68353,0.3969,0.021880,45.70, 396.2460
68354,0.4174,0.020588,48.57, 396.2459
68355,0.4393,0.021862,45.74, 396.2459
68356,0.4615,0.022179,45.09, 396.2460
68357,0.4830,0.021575,46.35, 396.2459
68358,0.5047,0.021653,46.18, 396.2459
68359,0.5253,0.020585,48.58, 396.2459
68360,0.5471,0.021808,45.85, 396.2459
68361,0.5688,0.021761,45.95, 396.2459
68362,0.5910,0.022153,45.14, 396.2460
68363,0.6125,0.021567,46.37, 396.2460
68364,0.6346,0.021988,45.48, 396.2459
68365,0.6565,0.021922,45.62, 396.2459
68366,0.6783,0.021835,45.80, 396.2459
68367,0.7002,0.021848,45.77, 396.2460
68368,0.7225,0.022320,44.80, 396.2459
68369,0.7444,0.021879,45.71, 396.2459
68370,0.7661,0.021766,45.94, 396.2460
68371,0.7877,0.021573,46.35, 396.2459
68372,0.8092,0.021495,46.52, 396.2459
68373,0.8312,0.022009,45.44, 396.2460
68374,0.8528,0.021638,46.22, 396.2459
68375,0.8744,0.021522,46.46, 396.2460
68376,0.8959,0.021555,46.39, 396.2460
68377,0.9178,0.021841,45.79, 396.2459
68378,0.9437,0.025943,38.55, 396.2459
68379,0.9678,0.024070,41.55, 396.2460
68380,0.9888,0.021006,47.61, 396.2459
68381,1.0106,0.021771,45.93, 396.2459
68382,1.0320,0.021475,46.57, 396.2459
68383,1.0538,0.021721,46.04, 396.2459
68384,1.0753,0.021536,46.43, 396.2460
68385,1.0970,0.021682,46.12, 396.2459
68386,1.1188,0.021799,45.87, 396.2459
68387,1.1407,0.021888,45.69, 396.2460
68388,1.1627,0.022016,45.42, 396.2460
68389,1.1851,0.022374,44.69, 396.2459
68390,1.2067,0.021670,46.15, 396.2460
68391,1.2288,0.022034,45.38, 396.2459
68392,1.2487,0.019979,50.05, 396.2459
68393,1.2706,0.021874,45.72, 396.2460
68394,1.2946,0.024038,41.60, 396.2459
68395,1.3167,0.022040,45.37, 396.2459
68396,1.3391,0.022394,44.66, 396.2459
68397,1.3609,0.021802,45.87, 396.2459
68398,1.3828,0.021900,45.66, 396.2459
68399,1.4042,0.021390,46.75, 396.2459
68400,1.4264,0.022193,45.06, 396.2460
68401,1.4484,0.022081,45.29, 396.2460
68402,1.4689,0.020504,48.77, 396.2460
68403,1.4907,0.021797,45.88, 396.2459
68404,1.5125,0.021710,46.06, 396.2460
68405,1.5340,0.021541,46.42, 396.2459
68406,1.5558,0.021848,45.77, 396.2459
68407,1.5779,0.022067,45.32, 396.2460
68408,1.5994,0.021519,46.47, 396.2459
68409,1.6215,0.022110,45.23, 396.2459
68410,1.6434,0.021835,45.80, 396.2460
68411,1.6635,0.020153,49.62, 396.2459
68412,1.6837,0.020207,49.49, 396.2460
68413,1.7059,0.022194,45.06, 396.2460
68414,1.7263,0.020379,49.07, 396.2459
68415,1.7487,0.022323,44.80, 396.2459
68416,1.7701,0.021529,46.45, 396.2460
68417,1.7917,0.021610,46.28, 396.2459
68418,1.8138,0.021994,45.47, 396.2459
68419,1.8354,0.021619,46.25, 396.2460
68420,1.8571,0.021718,46.05, 396.2459
68421,1.8790,0.021859,45.75, 396.2459
68422,1.8991,0.020139,49.66, 396.2459
68423,1.9207,0.021611,46.27, 396.2459
68424,1.9436,0.022896,43.68, 396.2460
68425,1.9659,0.022325,44.79, 396.2459
68426,1.9882,0.022310,44.82, 396.2460
68427,2.0100,0.021742,45.99, 396.2459
68428,2.0316,0.021653,46.18, 396.2459
68429,2.0519,0.020217,49.46, 396.2459
68430,2.0737,0.021879,45.71, 396.2460
68431,2.0942,0.020449,48.90, 396.2459
68432,2.1157,0.021518,46.47, 396.2459
68433,2.1364,0.020738,48.22, 396.2460
68434,2.1567,0.020323,49.21, 396.2459
68435,2.1787,0.021969,45.52, 396.2459
68436,2.2005,0.021783,45.91, 396.2460
68437,2.2221,0.021592,46.31, 396.2460
68438,2.2435,0.021453,46.61, 396.2459
68439,2.2639,0.020348,49.15, 396.2460
68440,2.2857,0.021815,45.84, 396.2460
68441,2.3091,0.023413,42.71, 396.2459
68442,2.3328,0.023707,42.18, 396.2460
68443,2.3565,0.023691,42.21, 396.2459
68444,2.3801,0.023563,42.44, 396.2459
68445,2.4020,0.021868,45.73, 396.2459
68446,2.4238,0.021786,45.90, 396.2459
68447,2.4454,0.021656,46.18, 396.2460
68448,2.4675,0.022056,45.34, 396.2460
68449,2.4894,0.022001,45.45, 396.2460
68450,2.5114,0.021918,45.62, 396.2460
68451,2.5319,0.020529,48.71, 396.2460
68452,2.5535,0.021590,46.32, 396.2460
68453,2.5752,0.021700,46.08, 396.2460
68454,2.5970,0.021797,45.88, 396.2459
68455,2.6188,0.021829,45.81, 396.2460
68456,2.6407,0.021899,45.66, 396.2460
68457,2.6622,0.021517,46.47, 396.2460
68458,2.6826,0.020376,49.08, 396.2459
68459,2.7028,0.020175,49.57, 396.2460
68460,2.7250,0.022251,44.94, 396.2460
68461,2.7477,0.022691,44.07, 396.2459
68462,2.7693,0.021546,46.41, 396.2460
68463,2.7914,0.022125,45.20, 396.2460
68464,2.8116,0.020232,49.43, 396.2459
68465,2.8334,0.021729,46.02, 396.2460
68466,2.8551,0.021740,46.00, 396.2460
68467,2.8770,0.021938,45.58, 396.2460
68468,2.8989,0.021878,45.71, 396.2460
68469,2.9210,0.022054,45.34, 396.2459
68470,2.9432,0.022209,45.03, 396.2460
68471,2.9653,0.022151,45.14, 396.2460
68472,2.9880,0.022697,44.06, 396.2460
68473,3.0101,0.022089,45.27, 396.2460
68474,3.0303,0.020228,49.44, 396.2459
68475,3.0508,0.020434,48.94, 396.2460
68476,3.0730,0.022251,44.94, 396.2459
68477,3.0951,0.022037,45.38, 396.2460
68478,3.1151,0.020027,49.93, 396.2459
68479,3.1370,0.021947,45.56, 396.2460
68480,3.1589,0.021833,45.80, 396.2460
68481,3.1806,0.021736,46.01, 396.2459
68482,3.2026,0.021938,45.58, 396.2460
68483,3.2247,0.022123,45.20, 396.2460
68484,3.2469,0.022240,44.96, 396.2459
68485,3.2687,0.021751,45.97, 396.2460
68486,3.2894,0.020736,48.22, 396.2460
68487,3.3099,0.020526,48.72, 396.2459
68488,3.3331,0.023226,43.06, 396.2460
68489,3.3533,0.020185,49.54, 396.2459
68490,3.3752,0.021888,45.69, 396.2459
68491,3.3972,0.021970,45.52, 396.2460
68492,3.4192,0.021974,45.51, 396.2459
68493,3.4413,0.022120,45.21, 396.2459
