TotalFrame,Time,DeltaTime,FPS,RAM
58640,0.0000,0.019961,50.10, 386.5337
58641,0.0000,0.019961,50.10, 385.7679
58642,0.0200,0.020000,50.00, 385.5263
58643,0.0363,0.016319,61.28, 385.5261
58644,0.0527,0.016412,60.93, 385.5261
58645,0.0689,0.016219,61.66, 385.5261
58646,0.0851,0.016122,62.03, 385.5262
58647,0.1015,0.016446,60.81, 385.5261
58648,0.1180,0.016469,60.72, 385.5261
58649,0.1342,0.016214,61.67, 385.5261
58650,0.1503,0.016078,62.20, 385.5262
58651,0.1667,0.016401,60.97, 385.5261
58652,0.1822,0.015558,64.28, 385.5207
58653,0.1983,0.016103,62.10, 385.5207
58654,0.2145,0.016165,61.86, 385.5208
58655,0.2310,0.016481,60.68, 385.5207
58656,0.2469,0.015902,62.88, 385.5207
58657,0.2624,0.015536,64.37, 385.5207
58658,0.2791,0.016629,60.14, 385.5208
58659,0.2951,0.016096,62.13, 385.5207
58660,0.3118,0.016641,60.09, 385.5208
58661,0.3288,0.017008,58.80, 385.5208
58662,0.3463,0.017455,57.29, 385.5207
58663,0.3630,0.016728,59.78, 385.5207
58664,0.3803,0.017322,57.73, 385.5207
58665,0.3983,0.017964,55.67, 385.5208
58666,0.4165,0.018226,54.87, 385.5207
58667,0.4332,0.016683,59.94, 385.5207
58668,0.4505,0.017297,57.81, 385.5207
58669,0.4683,0.017847,56.03, 385.5208
58670,0.4862,0.017917,55.81, 385.5208
58671,0.5041,0.017833,56.08, 385.5207
58672,0.5221,0.018018,55.50, 385.5207
58673,0.5404,0.018317,54.59, 385.5207
58674,0.5576,0.017169,58.25, 385.5207
58675,0.5737,0.016145,61.94, 385.5207
58676,0.5900,0.016298,61.36, 385.5208
58677,0.6064,0.016443,60.82, 385.5207
58678,0.6224,0.015974,62.60, 385.5207
58679,0.6388,0.016356,61.14, 385.5207
58680,0.6549,0.016083,62.18, 385.5208
58681,0.6711,0.016268,61.47, 385.5208
58682,0.6873,0.016216,61.67, 385.5207
58683,0.7039,0.016524,60.52, 385.5207
58684,0.7199,0.016072,62.22, 385.5207
58685,0.7361,0.016132,61.99, 385.5207
58686,0.7522,0.016146,61.93, 385.5207
58687,0.7687,0.016471,60.71, 385.5207
58688,0.7848,0.016138,61.97, 385.5207
58689,0.8011,0.016245,61.56, 385.5207
58690,0.8170,0.015964,62.64, 385.5207
58691,0.8322,0.015103,66.21, 385.5207
58692,0.8481,0.015917,62.83, 385.5207
58693,0.8647,0.016622,60.16, 385.5207
58694,0.8813,0.016668,60.00, 385.5207
58695,0.8981,0.016781,59.59, 385.5208
58696,0.9143,0.016136,61.97, 385.5207
58697,0.9305,0.016261,61.50, 385.5207
58698,0.9467,0.016141,61.96, 385.5207
58699,0.9627,0.016058,62.28, 385.5208
58700,0.9794,0.016639,60.10, 385.5207
58701,0.9957,0.016313,61.30, 385.5207
58702,1.0114,0.015713,63.64, 385.5207
58703,1.0276,0.016160,61.88, 385.5208
58704,1.0439,0.016388,61.02, 385.5207
58705,1.0601,0.016171,61.84, 385.5207
58706,1.0763,0.016170,61.84, 385.5207
58707,1.0924,0.016107,62.08, 385.5208
58708,1.1087,0.016275,61.44, 385.5207
58709,1.1249,0.016200,61.73, 385.5207
58710,1.1411,0.016256,61.51, 385.5207
58711,1.1573,0.016166,61.86, 385.5207
58712,1.1737,0.016448,60.80, 385.5207
58713,1.1898,0.016074,62.21, 385.5207
58714,1.2058,0.015963,62.65, 385.5207
58715,1.2226,0.016835,59.40, 385.5207
58716,1.2387,0.016131,61.99, 385.5207
58717,1.2550,0.016270,61.46, 385.5207
58718,1.2712,0.016199,61.73, 385.5207
58719,1.2876,0.016426,60.88, 385.5207
58720,1.3039,0.016304,61.34, 385.5207
58721,1.3203,0.016344,61.18, 385.5207
58722,1.3365,0.016195,61.75, 385.5208
58723,1.3528,0.016274,61.45, 385.5207
58724,1.3685,0.015714,63.64, 385.5207
58725,1.3849,0.016420,60.90, 385.5207
58726,1.4013,0.016445,60.81, 385.5208
58727,1.4176,0.016236,61.59, 385.5207
58728,1.4327,0.015160,65.96, 385.5207
58729,1.4490,0.016282,61.42, 385.5207
58730,1.4661,0.017103,58.47, 385.5208
58731,1.4825,0.016437,60.84, 385.5207
58732,1.4988,0.016265,61.48, 385.5208
58733,1.5153,0.016435,60.85, 385.5207
58734,1.5316,0.016310,61.31, 385.5208
58735,1.5485,0.016953,58.99, 385.5207
58736,1.5667,0.018190,54.98, 385.5207
58737,1.5836,0.016903,59.16, 385.5207
58738,1.5986,0.014989,66.72, 385.5207
58739,1.6149,0.016284,61.41, 385.5207
58740,1.6297,0.014842,67.38, 385.5207
58741,1.6458,0.016099,62.12, 385.5207
58742,1.6617,0.015876,62.99, 385.5207
58743,1.6779,0.016154,61.90, 385.5207
58744,1.6942,0.016342,61.19, 385.5207
58745,1.7104,0.016198,61.74, 385.5208
58746,1.7267,0.016269,61.47, 385.5207
58747,1.7428,0.016118,62.04, 385.5207
58748,1.7589,0.016129,62.00, 385.5207
58749,1.7748,0.015906,62.87, 385.5208
58750,1.7913,0.016492,60.64, 385.5207
58751,1.8073,0.015958,62.66, 385.5207
58752,1.8236,0.016392,61.00, 385.5208
58753,1.8398,0.016199,61.73, 385.5208
58754,1.8562,0.016337,61.21, 385.5208
58755,1.8728,0.016608,60.21, 385.5207
58756,1.8892,0.016373,61.08, 385.5207
58757,1.9052,0.015976,62.59, 385.5208
58758,1.9218,0.016653,60.05, 385.5207
58759,1.9376,0.015807,63.26, 385.5207
58760,1.9539,0.016261,61.50, 385.5208
58761,1.9701,0.016253,61.53, 385.5207
58762,1.9864,0.016294,61.37, 385.5207
58763,2.0025,0.016130,62.00, 385.5208
58764,2.0188,0.016283,61.41, 385.5207
58765,2.0353,0.016510,60.57, 385.5207
58766,2.0513,0.015989,62.54, 385.5207
58767,2.0677,0.016436,60.84, 385.5207
58768,2.0841,0.016371,61.08, 385.5207
58769,2.1003,0.016153,61.91, 385.5207
58770,2.1167,0.016407,60.95, 385.5207
58771,2.1329,0.016259,61.51, 385.5207
58772,2.1491,0.016125,62.02, 385.5208
58773,2.1641,0.014997,66.68, 385.5207
58774,2.1805,0.016378,61.06, 385.5207
58775,2.1962,0.015763,63.44, 385.5207
58776,2.2124,0.016213,61.68, 385.5208
58777,2.2287,0.016281,61.42, 385.5207
58778,2.2451,0.016342,61.19, 385.5207
58779,2.2612,0.016197,61.74, 385.5207
58780,2.2776,0.016397,60.99, 385.5208
58781,2.2938,0.016147,61.93, 385.5207
58782,2.3098,0.016069,62.23, 385.5207
58783,2.3260,0.016092,62.14, 385.5207
58784,2.3419,0.015939,62.74, 385.5208
58785,2.3580,0.016088,62.16, 385.5207
58786,2.3746,0.016607,60.22, 385.5207
58787,2.3906,0.015992,62.53, 385.5207
58788,2.4068,0.016270,61.46, 385.5207
58789,2.4230,0.016198,61.74, 385.5207
58790,2.4394,0.016335,61.22, 385.5207
58791,2.4556,0.016190,61.77, 385.5207
58792,2.4720,0.016461,60.75, 385.5207
58793,2.4883,0.016281,61.42, 385.5207
58794,2.5048,0.016484,60.66, 385.5208
58795,2.5214,0.016630,60.13, 385.5207
58796,2.5376,0.016204,61.71, 385.5207
58797,2.5539,0.016255,61.52, 385.5207
58798,2.5717,0.017829,56.09, 385.5207
58799,2.5892,0.017511,57.11, 385.5208
58800,2.6054,0.016141,61.96, 385.5207
58801,2.6218,0.016443,60.82, 385.5207
58802,2.6380,0.016172,61.84, 385.5207
58803,2.6541,0.016060,62.27, 385.5208
58804,2.6702,0.016181,61.80, 385.5207
58805,2.6863,0.016136,61.97, 385.5207
58806,2.7026,0.016259,61.50, 385.5207
58807,2.7188,0.016192,61.76, 385.5207
58808,2.7350,0.016226,61.63, 385.5207
58809,2.7512,0.016157,61.89, 385.5207
58810,2.7672,0.016068,62.23, 385.5207
58811,2.7836,0.016306,61.33, 385.5207
58812,2.7999,0.016342,61.19, 385.5207
58813,2.8150,0.015090,66.27, 385.5207
58814,2.8302,0.015227,65.67, 385.5207
58815,2.8464,0.016156,61.90, 385.5208
58816,2.8634,0.017055,58.64, 385.5207
58817,2.8800,0.016549,60.43, 385.5207
58818,2.8959,0.015919,62.82, 385.5207
58819,2.9122,0.016295,61.37, 385.5207
58820,2.9284,0.016184,61.79, 385.5207
58821,2.9445,0.016104,62.09, 385.5207
58822,2.9605,0.016048,62.31, 385.5208
58823,2.9768,0.016301,61.35, 385.5207
58824,2.9927,0.015877,62.98, 385.5207
58825,3.0092,0.016447,60.80, 385.5208
58826,3.0253,0.016112,62.07, 385.5208
58827,3.0417,0.016449,60.79, 385.5207
58828,3.0579,0.016146,61.94, 385.5207
58829,3.0740,0.016157,61.89, 385.5207
58830,3.0899,0.015893,62.92, 385.5208
58831,3.1065,0.016567,60.36, 385.5207
58832,3.1226,0.016125,62.02, 385.5207
58833,3.1388,0.016219,61.66, 385.5207
58834,3.1551,0.016276,61.44, 385.5208
58835,3.1713,0.016179,61.81, 385.5207
58836,3.1876,0.016287,61.40, 385.5207
58837,3.2038,0.016215,61.67, 385.5207
58838,3.2202,0.016384,61.04, 385.5207
58839,3.2362,0.016073,62.22, 385.5207
58840,3.2526,0.016369,61.09, 385.5207
58841,3.2692,0.016602,60.23, 385.5207
58842,3.2853,0.016129,62.00, 385.5207
58843,3.3021,0.016739,59.74, 385.5207
58844,3.3186,0.016550,60.42, 385.5207
58845,3.3348,0.016172,61.83, 385.5207
58846,3.3510,0.016234,61.60, 385.5207
58847,3.3678,0.016802,59.52, 385.5207
58848,3.3862,0.018330,54.56, 385.5207
58849,3.4015,0.015297,65.37, 385.5208
58850,3.4176,0.016178,61.81, 385.5207
58851,3.4343,0.016628,60.14, 385.5207
58852,3.4509,0.016615,60.19, 385.5207
58853,3.4675,0.016584,60.30, 385.5208
58854,3.4839,0.016487,60.65, 385.5207
58855,3.5002,0.016277,61.44, 385.5207
58856,3.5162,0.015977,62.59, 385.5207
58857,3.5323,0.016153,61.91, 385.5207
58858,3.5485,0.016161,61.88, 385.5207
58859,3.5649,0.016355,61.14, 385.5207
58860,3.5818,0.016961,58.96, 385.5208
58861,3.6003,0.018413,54.31, 385.5207
58862,3.6160,0.015721,63.61, 385.5207
58863,3.6323,0.016318,61.28, 385.5207
58864,3.6474,0.015081,66.31, 385.5208
58865,3.6639,0.016585,60.29, 385.5207
58866,3.6806,0.016642,60.09, 385.5207
58867,3.6955,0.014927,66.99, 385.5207
58868,3.7121,0.016537,60.47, 385.5208
58869,3.7284,0.016375,61.07, 385.5207
58870,3.7434,0.014977,66.77, 385.5207
58871,3.7595,0.016085,62.17, 385.5207
58872,3.7743,0.014826,67.45, 385.5208
58873,3.7910,0.016637,60.11, 385.5207
58874,3.8075,0.016506,60.58, 385.5207
58875,3.8238,0.016294,61.37, 385.5207
58876,3.8400,0.016271,61.46, 385.5208
58877,3.8560,0.016018,62.43, 385.5207
58878,3.8723,0.016284,61.41, 385.5207
58879,3.8887,0.016394,61.00, 385.5207
58880,3.9048,0.016094,62.13, 385.5208
58881,3.9201,0.015303,65.35, 385.5207
58882,3.9367,0.016555,60.41, 385.5207
58883,3.9530,0.016344,61.19, 385.5207
58884,3.9694,0.016333,61.23, 385.5207
58885,3.9857,0.016300,61.35, 385.5207
58886,4.0018,0.016164,61.87, 385.5207
58887,4.0182,0.016360,61.12, 385.5208
58888,4.0346,0.016452,60.78, 385.5207
58889,4.0509,0.016282,61.42, 385.5207
58890,4.0661,0.015216,65.72, 385.5207
58891,4.0823,0.016169,61.85, 385.5207
58892,4.0971,0.014816,67.50, 385.5207
58893,4.1133,0.016230,61.61, 385.5207
58894,4.1293,0.015935,62.75, 385.5207
58895,4.1455,0.016259,61.50, 385.5207
58896,4.1621,0.016604,60.23, 385.5207
58897,4.1772,0.015011,66.62, 385.5207
58898,4.1924,0.015276,65.46, 385.5207
58899,4.2087,0.016308,61.32, 385.5207
58900,4.2249,0.016202,61.72, 385.5207
58901,4.2429,0.017919,55.81, 385.5207
58902,4.2603,0.017501,57.14, 385.5207
58903,4.2780,0.017664,56.61, 385.5208
58904,4.2944,0.016345,61.18, 385.5207
58905,4.3097,0.015296,65.38, 385.5207
58906,4.3257,0.016079,62.19, 385.5207
58907,4.3415,0.015739,63.54, 385.5208
58908,4.3579,0.016425,60.88, 385.5207
58909,4.3742,0.016312,61.31, 385.5207
58910,4.3903,0.016091,62.15, 385.5207
58911,4.4070,0.016713,59.83, 385.5208
58912,4.4236,0.016534,60.48, 385.5207
58913,4.4400,0.016418,60.91, 385.5207
58914,4.4550,0.014978,66.77, 385.5208
58915,4.4720,0.017007,58.80, 385.5207
58916,4.4905,0.018595,53.78, 385.5207
58917,4.5080,0.017456,57.29, 385.5207
58918,4.5255,0.017468,57.25, 385.5209
58919,4.5429,0.017427,57.38, 385.5207
58920,4.5581,0.015228,65.67, 385.5207
58921,4.5755,0.017326,57.72, 385.5207
58922,4.5918,0.016385,61.03, 385.5354
58923,4.6074,0.015558,64.28, 385.5207
58924,4.6239,0.016517,60.54, 385.5207
58925,4.6400,0.016089,62.15, 385.5207
58926,4.6561,0.016125,62.02, 385.5208
58927,4.6725,0.016331,61.23, 385.5207
58928,4.6886,0.016104,62.09, 385.5208
58929,4.7047,0.016146,61.93, 385.5207
58930,4.7209,0.016147,61.93, 385.5207
58931,4.7371,0.016193,61.76, 385.5207
58932,4.7534,0.016394,61.00, 385.5207
58933,4.7696,0.016129,62.00, 385.5207
58934,4.7856,0.015996,62.52, 385.5207
58935,4.8007,0.015148,66.02, 385.5207
58936,4.8168,0.016048,62.31, 385.5207
58937,4.8322,0.015492,64.55, 385.5207
58938,4.8485,0.016184,61.79, 385.5207
58939,4.8648,0.016387,61.02, 385.5207
58940,4.8810,0.016225,61.63, 385.5207
58941,4.8972,0.016132,61.99, 385.5207
58942,4.9131,0.015886,62.95, 385.5207
58943,4.9290,0.015948,62.71, 385.5207
58944,4.9454,0.016426,60.88, 385.5207
58945,4.9617,0.016227,61.62, 385.5208
58946,4.9778,0.016072,62.22, 385.5207
58947,4.9937,0.016009,62.46, 385.5207
58948,5.0102,0.016441,60.82, 385.5207
58949,5.0265,0.016259,61.50, 385.5208
58950,5.0428,0.016357,61.14, 385.5207
58951,5.0587,0.015905,62.87, 385.5207
58952,5.0749,0.016181,61.80, 385.5207
58953,5.0910,0.016111,62.07, 385.5208
58954,5.1072,0.016176,61.82, 385.5207
58955,5.1233,0.016137,61.97, 385.5207
58956,5.1395,0.016216,61.67, 385.5207
58957,5.1558,0.016212,61.68, 385.5208
58958,5.1720,0.016240,61.58, 385.5207
58959,5.1896,0.017630,56.72, 385.5208
58960,5.2056,0.015966,62.63, 385.5208
58961,5.2219,0.016330,61.24, 385.5207
58962,5.2384,0.016504,60.59, 385.5207
58963,5.2546,0.016186,61.78, 385.5207
58964,5.2707,0.016099,62.12, 385.5208
58965,5.2860,0.015326,65.25, 385.5207
58966,5.3026,0.016583,60.30, 385.5207
58967,5.3196,0.017010,58.79, 385.5208
58968,5.3355,0.015872,63.00, 385.5208
58969,5.3521,0.016612,60.20, 385.5207
58970,5.3686,0.016464,60.74, 385.5208
58971,5.3853,0.016779,59.60, 385.5207
58972,5.4027,0.017394,57.49, 385.5208
58973,5.4196,0.016914,59.12, 385.5207
58974,5.4373,0.017628,56.73, 385.5207
58975,5.4547,0.017388,57.51, 385.5207
58976,5.4708,0.016119,62.04, 385.5207
58977,5.4871,0.016320,61.27, 385.5207
58978,5.5033,0.016196,61.74, 385.5207
